sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780914872449476381,1780914873702019192,1780914873702077132,1780914872450144808,1252542811,-1251932324,-1252237568,305243,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252168406,-1252169633,-1252168748,-1252168406,4285.911869,910,176771,178992,173731,177815,185101,176771,0,ok
2,1780914872450187167,1780914873702577115,1780914873702609555,1780914872450651138,1252389948,-1251958417,-1252174183,215765,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252168406,-1252169633,-1252168748,-1252168406,4285.911869,910,176771,178992,173731,177815,185101,176771,0,ok
3,1780914872450677998,1780914873703034069,1780914873703058219,1780914872451084069,1252356071,-1251974150,-1252165111,190960,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252168406,-1252169633,-1252168748,-1252168406,4285.911869,910,176771,178992,173731,177815,185101,176771,0,ok
4,1780914872451104439,1780914873703458481,1780914873703480661,1780914872451504881,1252354042,-1251975780,-1252164911,189131,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252168406,-1252169633,-1252168748,-1252168406,4285.911869,910,176771,178992,173731,177815,185101,176771,0,ok
5,1780914872451524721,1780914873703876743,1780914873703896543,1780914872451905804,1252352022,-1251990739,-1252171381,180641,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252168406,-1252169633,-1252168748,-1252168406,4285.911869,910,176771,178992,173731,177815,185101,176771,0,ok
6,1780914872451936973,1780914873704284886,1780914873704306456,1780914872452316366,1252347913,-1251990090,-1252169002,178911,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252168406,-1252169633,-1252168748,-1252168406,4285.911869,910,176771,178992,173731,177815,185101,176771,0,ok
7,1780914872452336796,1780914873704685788,1780914873704705858,1780914872452714248,1252348992,-1251991610,-1252170301,178691,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252168406,-1252169633,-1252168748,-1252168406,4285.911869,910,176771,178992,173731,177815,185101,176771,0,ok
8,1780914872452733508,1780914873705078640,1780914873705097230,1780914872453105240,1252345132,-1251991990,-1252168561,176571,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252168406,-1252169633,-1252168748,-1252168406,4285.911869,910,176771,178992,173731,177815,185101,176771,0,ok
9,1780914872453125630,1780914873705472022,1780914873705490282,1780914872453498982,1252346392,-1251991300,-1252168846,177546,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252168406,-1252169633,-1252168748,-1252168406,4285.911869,910,176771,178992,173731,177815,185101,176771,0,ok
10,1780914872453518162,1780914873705866254,1780914873705885684,1780914872453893125,1252348092,-1251992559,-1252170326,177766,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252168406,-1252169633,-1252168748,-1252168406,4285.911869,910,176771,178992,173731,177815,185101,176771,0,ok
