sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780914855824008025,1780914857076442838,1780914857076506078,1780914855824583644,1252434813,-1251922434,-1252178624,256189,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252151948,-1252152260,-1252152111,-1252151948,3676.304729,974,180911,183256,178071,182066,190186,180911,0,ok
2,1780914855824650703,1780914857077013381,1780914857077045631,1780914855825096794,1252362678,-1251948837,-1252155758,206920,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252151948,-1252152260,-1252152111,-1252151948,3676.304729,974,180911,183256,178071,182066,190186,180911,0,ok
3,1780914855825121424,1780914857077464233,1780914857077485854,1780914855825532676,1252342809,-1251953178,-1252147994,194815,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252151948,-1252152260,-1252152111,-1252151948,3676.304729,974,180911,183256,178071,182066,190186,180911,0,ok
4,1780914855825554755,1780914857077902847,1780914857077934207,1780914855825982217,1252348092,-1251951990,-1252150041,198051,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252151948,-1252152260,-1252152111,-1252151948,3676.304729,974,180911,183256,178071,182066,190186,180911,0,ok
5,1780914855826003426,1780914857078345909,1780914857078368359,1780914855826402318,1252342483,-1251966041,-1252154262,188221,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252151948,-1252152260,-1252152111,-1252151948,3676.304729,974,180911,183256,178071,182066,190186,180911,0,ok
6,1780914855826431518,1780914857078767361,1780914857078781131,1780914855826812710,1252335843,-1251968421,-1252152132,183711,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252151948,-1252152260,-1252152111,-1252151948,3676.304729,974,180911,183256,178071,182066,190186,180911,0,ok
7,1780914855826835200,1780914857079178134,1780914857079196984,1780914855827228632,1252342934,-1251968352,-1252155643,187291,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252151948,-1252152260,-1252152111,-1252151948,3676.304729,974,180911,183256,178071,182066,190186,180911,0,ok
8,1780914855827250453,1780914857079590726,1780914857079609606,1780914855827639665,1252340273,-1251969941,-1252155107,185166,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252151948,-1252152260,-1252152111,-1252151948,3676.304729,974,180911,183256,178071,182066,190186,180911,0,ok
9,1780914855827660174,1780914857079997718,1780914857080018188,1780914855828048967,1252337544,-1251969221,-1252153383,184161,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252151948,-1252152260,-1252152111,-1252151948,3676.304729,974,180911,183256,178071,182066,190186,180911,0,ok
10,1780914855828069576,1780914857080410620,1780914857080429840,1780914855828460069,1252341044,-1251969771,-1252155408,185636,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252151948,-1252152260,-1252152111,-1252151948,3676.304729,974,180911,183256,178071,182066,190186,180911,0,ok
