sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780914830002164961,1780914831254687143,1780914831254765774,1780914830003006604,1252522182,-1251759170,-1252140676,381506,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
2,1780914830003128622,1780914831255676359,1780914831255730049,1780914830003852647,1252547737,-1251877402,-1252212570,335167,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
3,1780914830003903356,1780914831256247882,1780914831256273112,1780914830004382528,1252344526,-1251890584,-1252117555,226971,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
4,1780914830004425377,1780914831256738934,1780914831256759585,1780914830004865178,1252313557,-1251894407,-1252103982,209575,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
5,1780914830004908907,1780914831257222518,1780914831257242358,1780914830005346188,1252313611,-1251896170,-1252104891,208720,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
6,1780914830005388458,1780914831257700001,1780914831257719911,1780914830005809259,1252311543,-1251910652,-1252111098,200445,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
7,1780914830005851098,1780914831258160233,1780914831258179413,1780914830006269430,1252309135,-1251909983,-1252109559,199576,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
8,1780914830006311059,1780914831258616006,1780914831258635026,1780914830006726121,1252304947,-1251908905,-1252106926,198021,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
9,1780914830006768360,1780914831259071478,1780914831259089738,1780914830007180163,1252303118,-1251909575,-1252106347,196771,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
10,1780914830007223042,1780914831259526571,1780914831259546541,1780914830007620804,1252303529,-1251925737,-1252114633,188896,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
11,1780914830007662963,1780914831259964463,1780914831259983913,1780914830008056756,1252301500,-1251927157,-1252114329,187171,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
12,1780914830008099275,1780914831260444876,1780914831260455196,1780914830008518227,1252345601,-1251936969,-1252141285,204316,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
13,1780914830008543486,1780914831260889429,1780914831260899479,1780914830008955708,1252345943,-1251943771,-1252144857,201086,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
14,1780914830008988367,1780914831261305821,1780914831261323741,1780914830009380649,1252317454,-1251943092,-1252130273,187181,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
15,1780914830009402059,1780914831261714124,1780914831261731964,1780914830009787461,1252312065,-1251944503,-1252128284,183781,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
16,1780914830009807991,1780914831262121426,1780914831262148826,1780914830010208294,1252313435,-1251940532,-1252126984,186451,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
17,1780914830010229464,1780914831262596908,1780914831262607079,1780914830010664375,1252367444,-1251942704,-1252155074,212370,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
18,1780914830010685645,1780914831262990881,1780914831263008301,1780914830011063447,1252305236,-1251944854,-1252125045,180191,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
19,1780914830011085037,1780914831263392303,1780914831263411973,1780914830011467119,1252307266,-1251944854,-1252126060,181206,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
20,1780914830011487589,1780914831263804385,1780914831263821745,1780914830011877011,1252316796,-1251944734,-1252130765,186031,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
21,1780914830011896831,1780914831264201287,1780914831264218167,1780914830012274563,1252304456,-1251943604,-1252124030,180426,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
22,1780914830012294323,1780914831264595030,1780914831264612551,1780914830012676715,1252300707,-1251935836,-1252118272,182435,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1252123157,-1252124601,-1252123567,-1252123157,4251.632099,1042,178806,181195,174801,180106,187471,178806,0,ok
