sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780486161438480263,1780486164682476735,1780486164682477415,1780486161439005844,3243996472,-3243471571,-3243734022,262450,-3243631501,121527
2,1780486161439014214,1780486164682914995,1780486164682915475,1780486161439481514,3243900781,-3243433961,-3243667371,233410,-3243631501,121527
3,1780486161439490134,1780486164683342616,1780486164683343056,1780486161439875307,3243852482,-3243467749,-3243660116,192366,-3243631501,121527
4,1780486161439883626,1780486164683741856,1780486164683742276,1780486161440205490,3243858230,-3243536786,-3243697508,160722,-3243631501,121527
5,1780486161440214420,1780486164684001856,1780486164684002026,1780486161440509514,3243787436,-3243492512,-3243639974,147462,-3243631501,121527
6,1780486161440517754,1780486164684245016,1780486164684245176,1780486161440727470,3243727262,-3243517706,-3243622484,104778,-3243631501,121527
7,1780486161440735600,1780486164684489706,1780486164684489836,1780486161440940035,3243754106,-3243549801,-3243651954,102152,-3243631501,121527
8,1780486161440948115,1780486164684739797,1780486164684739967,1780486161441249279,3243791682,-3243490688,-3243641185,150497,-3243631501,121527
9,1780486161441257519,1780486164684962137,1780486164684962277,1780486161441474065,3243704618,-3243488212,-3243596415,108203,-3243631501,121527
10,1780486161441482405,1780486164685276907,1780486164685277147,1780486161441722441,3243794502,-3243554706,-3243674604,119898,-3243631501,121527
11,1780486161441730731,1780486164685487477,1780486164685487617,1780486161442005135,3243756746,-3243482482,-3243619614,137132,-3243631501,121527
12,1780486161442013625,1780486164685723197,1780486164685723337,1780486161442218271,3243709572,-3243505066,-3243607319,102253,-3243631501,121527
13,1780486161442226721,1780486164685957837,1780486164685958057,1780486161442439607,3243731116,-3243518450,-3243624783,106333,-3243631501,121527
14,1780486161442448507,1780486164686233998,1780486164686234178,1780486161442749591,3243785491,-3243484587,-3243635039,150452,-3243631501,121527
15,1780486161442758090,1780486164686459718,1780486164686459838,1780486161442979666,3243701628,-3243480172,-3243590900,110728,-3243631501,121527
16,1780486161442987776,1780486164686777958,1780486164686778148,1780486161443224351,3243790182,-3243553797,-3243671990,118192,-3243631501,121527
17,1780486161443232391,1780486164686987078,1780486164686987208,1780486161443492446,3243754687,-3243494762,-3243624725,129962,-3243631501,121527
18,1780486161443500176,1780486164687202648,1780486164687202758,1780486161443711481,3243702472,-3243491277,-3243596875,105597,-3243631501,121527
19,1780486161443719501,1780486164687516028,1780486164687516158,1780486161443962466,3243796527,-3243553692,-3243675110,121417,-3243631501,121527
20,1780486161443970636,1780486164687733629,1780486164687733759,1780486161444248011,3243762993,-3243485748,-3243624371,138622,-3243631501,121527
21,1780486161444256911,1780486164687960239,1780486164687960359,1780486161444463197,3243703328,-3243497162,-3243600245,103083,-3243631501,121527
22,1780486161444471346,1780486164688194889,1780486164688195029,1780486161444674472,3243723543,-3243520557,-3243622050,101493,-3243631501,121527
23,1780486161444682562,1780486164688466399,1780486164688466569,1780486161444980217,3243783837,-3243486352,-3243635095,148742,-3243631501,121527
24,1780486161444988497,1780486164688702669,1780486164688702799,1780486161445221042,3243714172,-3243481757,-3243597965,116207,-3243631501,121527
25,1780486161445229362,1780486164689012359,1780486164689012489,1780486161445457838,3243782997,-3243554651,-3243668824,114173,-3243631501,121527
26,1780486161445465868,1780486164689221890,1780486164689222050,1780486161445728412,3243756022,-3243493638,-3243624830,131192,-3243631501,121527
27,1780486161445736932,1780486164689443010,1780486164689443180,1780486161445944038,3243706078,-3243499142,-3243602610,103468,-3243631501,121527
28,1780486161445951938,1780486164689686550,1780486164689686660,1780486161446156084,3243734612,-3243530576,-3243632594,102018,-3243631501,121527
29,1780486161446164474,1780486164689951100,1780486164689951260,1780486161446470168,3243786626,-3243481092,-3243633859,152767,-3243631501,121527
30,1780486161446478577,1780486164690179930,1780486164690180070,1780486161446695443,3243701353,-3243484627,-3243592990,108363,-3243631501,121527
31,1780486161446703523,1780486164690499450,1780486164690499580,1780486161446943648,3243795927,-3243555932,-3243675930,119997,-3243631501,121527
32,1780486161446951458,1780486164690716501,1780486164690716661,1780486161447223273,3243765043,-3243493388,-3243629216,135827,-3243631501,121527
33,1780486161447231782,1780486164690934441,1780486164690934561,1780486161447442868,3243702659,-3243491693,-3243597176,105483,-3243631501,121527
34,1780486161447450768,1780486164691252901,1780486164691253411,1780486161447699153,3243802133,-3243554258,-3243678196,123937,-3243631501,121527
35,1780486161447707144,1780486164691462511,1780486164691462651,1780486161447983909,3243755367,-3243478742,-3243617055,138312,-3243631501,121527
36,1780486161448003028,1780486164691712291,1780486164691712401,1780486161448193934,3243709263,-3243518467,-3243613865,95398,-3243631501,121527
37,1780486161448202194,1780486164691953411,1780486164691953571,1780486161448402420,3243751217,-3243551151,-3243651184,100033,-3243631501,121527
38,1780486161448410550,1780486164692195322,1780486164692195492,1780486161448701084,3243784772,-3243494408,-3243639590,145182,-3243631501,121527
39,1780486161448709564,1780486164692418372,1780486164692418512,1780486161448919370,3243708808,-3243499142,-3243603975,104833,-3243631501,121527
40,1780486161448927470,1780486164692731782,1780486164692732002,1780486161449178805,3243804312,-3243553197,-3243678755,125557,-3243631501,121527
41,1780486161449186885,1780486164692937082,1780486164692937192,1780486161449442860,3243750197,-3243494332,-3243622265,127932,-3243631501,121527
42,1780486161449451290,1780486164693153572,1780486164693153672,1780486161449668575,3243702282,-3243485097,-3243593690,108592,-3243631501,121527
43,1780486161449676625,1780486164693468172,1780486164693468322,1780486161449910020,3243791547,-3243558302,-3243674925,116622,-3243631501,121527
44,1780486161449917880,1780486164693684273,1780486164693684383,1780486161450191305,3243766393,-3243493078,-3243629736,136657,-3243631501,121527
45,1780486161450199675,1780486164693902743,1780486164693902853,1780486161450410391,3243703068,-3243492462,-3243597765,105303,-3243631501,121527
46,1780486161450418410,1780486164694219763,1780486164694219943,1780486161450666576,3243801353,-3243553367,-3243677360,123993,-3243631501,121527
47,1780486161450675535,1780486164694427233,1780486164694427383,1780486161450934151,3243751698,-3243493232,-3243622465,129233,-3243631501,121527
48,1780486161450942241,1780486164694645243,1780486164694645403,1780486161451152697,3243703002,-3243492706,-3243597854,105148,-3243631501,121527
49,1780486161451160727,1780486164694959673,1780486164694959843,1780486161451406182,3243798946,-3243553661,-3243676304,122642,-3243631501,121527
50,1780486161451414322,1780486164695170174,1780486164695170304,1780486161451678116,3243755852,-3243492188,-3243624020,131832,-3243631501,121527
51,1780486161451686536,1780486164695387204,1780486164695387324,1780486161451895752,3243700668,-3243491572,-3243596120,104548,-3243631501,121527
52,1780486161451903782,1780486164695709124,1780486164695709264,1780486161452155707,3243805342,-3243553557,-3243679450,125892,-3243631501,121527
53,1780486161452163787,1780486164695913324,1780486164695913464,1780486161452420302,3243749537,-3243493162,-3243621350,128187,-3243631501,121527
54,1780486161452428462,1780486164696132894,1780486164696133004,1780486161452639467,3243704432,-3243493537,-3243598985,105447,-3243631501,121527
55,1780486161452647527,1780486164696448064,1780486164696448194,1780486161452891602,3243800537,-3243556592,-3243678565,121972,-3243631501,121527
56,1780486161452899772,1780486164696661215,1780486164696661345,1780486161453171237,3243761443,-3243490108,-3243625776,135667,-3243631501,121527
57,1780486161453179907,1780486164696881515,1780486164696881655,1780486161453386863,3243701608,-3243494792,-3243598200,103408,-3243631501,121527
58,1780486161453394823,1780486164697121265,1780486164697121425,1780486161453599308,3243726442,-3243522117,-3243624280,102162,-3243631501,121527
59,1780486161453617548,1780486164697400835,1780486164697400985,1780486161453916583,3243783287,-3243484402,-3243633845,149442,-3243631501,121527
60,1780486161453924943,1780486164697626105,1780486164697626215,1780486161454143169,3243701162,-3243483046,-3243592104,109058,-3243631501,121527
61,1780486161454151459,1780486164697941615,1780486164697941785,1780486161454387724,3243790156,-3243554061,-3243672109,118047,-3243631501,121527
62,1780486161454395534,1780486164698151465,1780486164698151595,1780486161454658408,3243755931,-3243493187,-3243624559,131372,-3243631501,121527
63,1780486161454666768,1780486164698368616,1780486164698368766,1780486161454873104,3243701848,-3243495662,-3243598755,103093,-3243631501,121527
64,1780486161454881024,1780486164698609156,1780486164698609306,1780486161455088220,3243728132,-3243521086,-3243624609,103523,-3243631501,121527
65,1780486161455096760,1780486164698881706,1780486164698881866,1780486161455396334,3243784946,-3243485532,-3243635239,149707,-3243631501,121527
66,1780486161455404614,1780486164699105566,1780486164699105706,1780486161455623849,3243700952,-3243481857,-3243591405,109547,-3243631501,121527
67,1780486161455632159,1780486164699421606,1780486164699421756,1780486161455866914,3243789447,-3243554842,-3243672145,117302,-3243631501,121527
68,1780486161455874974,1780486164699631606,1780486164699631726,1780486161456138509,3243756632,-3243493217,-3243624925,131707,-3243631501,121527
69,1780486161456146719,1780486164699848547,1780486164699848657,1780486161456356435,3243701828,-3243492222,-3243597025,104803,-3243631501,121527
70,1780486161456364265,1780486164700169667,1780486164700169857,1780486161456612580,3243805402,-3243557277,-3243681340,124062,-3243631501,121527
71,1780486161456620459,1780486164700378177,1780486164700378287,1780486161456886275,3243757718,-3243492012,-3243624865,132853,-3243631501,121527
72,1780486161456894595,1780486164700598727,1780486164700598867,1780486161457107471,3243704132,-3243491396,-3243597764,106368,-3243631501,121527
73,1780486161457115531,1780486164700914107,1780486164700914267,1780486161457359366,3243798576,-3243554901,-3243676739,121837,-3243631501,121527
74,1780486161457367156,1780486164701123637,1780486164701123757,1780486161457631770,3243756481,-3243491987,-3243624234,132247,-3243631501,121527
75,1780486161457639970,1780486164701340118,1780486164701340268,1780486161457863006,3243700148,-3243477262,-3243588705,111443,-3243631501,121527
76,1780486161457871296,1780486164701658588,1780486164701658728,1780486161458103811,3243787292,-3243554917,-3243671105,116187,-3243631501,121527
77,1780486161458111711,1780486164701870198,1780486164701870328,1780486161458379025,3243758487,-3243491303,-3243624895,133592,-3243631501,121527
