round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,461697,551597,1790176921708346954,1790176921708890955,118397,544001,0.000000,1,0
1,2,597937,264879,1790176921709660438,1790176921709565356,130382,0,0.000000,1,0
2,1,205149,221719,1790176921709923037,1790176921710461155,92678,538118,0.000000,1,0
3,1,190639,206749,1790176921710763912,1790176921710914219,94282,150307,0.000000,1,0
4,1,160139,176159,1790176921711187190,1790176921711742098,75710,554908,0.000000,1,0
5,2,1457681,680706,1790176933729601817,1790176933729370135,231812,0,0.000000,1,0
6,2,1562539,688435,1790176957765095151,1790176957765316818,127811,221667,0.592217,1,1
7,1,433137,488407,1790176957765937005,1790176957766728779,127731,791774,0.000000,1,0
8,1,258978,285478,1790176957767182837,1790176957767616198,129315,433361,0.000000,1,0
9,3,2050402,436230,1790176966781412247,1790176966781284154,164582,0,0.000000,1,0
