count_index,ts_swap,swap_to_recv_ns,werner,success_bit
0,1789567621304210165,660076,0.000000,0
1,1789567621304623319,287623,0.000000,0
2,1789567621305039174,288210,0.000000,0
3,1789567621305449468,270998,0.000000,0
4,1789567621305857253,271296,0.000000,0
5,1789567621306264747,271964,0.931000,1
6,1789567621306672442,271441,0.000000,0
7,1789567621307079986,271190,0.000000,0
8,1789567621307487951,270847,0.000000,0
9,1789567621307895586,276765,0.931000,1
10,1789567621308307070,267033,0.000000,0
11,1789567621308714315,266620,0.000000,0
12,1789567621309121449,271229,0.000000,0
13,1789567621309529694,277156,0.000000,0
14,1789567621309937108,272735,0.000000,0
15,1789567621310344903,270522,0.000000,0
16,1789567621310752287,277070,0.000000,0
17,1789567621311159942,271848,0.000000,0
18,1789567621311567456,268946,0.000000,0
19,1789567621311974571,270413,0.000000,0
20,1789567621312382116,269061,0.000000,0
21,1789567621312789510,266579,0.000000,0
22,1789567621313205625,268137,0.000000,0
23,1789567621313613389,271645,0.000000,0
24,1789567621314020744,271882,0.000000,0
25,1789567621314428608,272911,0.000000,0
26,1789567621314836203,269958,0.000000,0
27,1789567621315243538,269666,0.000000,0
28,1789567621315650902,269724,0.000000,0
29,1789567621316058387,270511,0.931000,1
30,1789567621316465812,271059,0.931000,1
31,1789567621316873226,267827,0.000000,0
32,1789567621317280661,268014,0.931000,1
33,1789567621317688595,266553,0.000000,0
34,1789567621318096100,269940,0.000000,0
35,1789567621318503655,270248,0.000000,0
36,1789567621318910779,270536,0.000000,0
37,1789567621319317914,269803,0.000000,0
38,1789567621319725298,269762,0.000000,0
39,1789567621320132503,268899,0.000000,0
40,1789567621320539708,269466,0.000000,0
41,1789567621320947182,272715,0.000000,0
42,1789567621321354827,269612,0.000000,0
43,1789567621321761951,267911,0.000000,0
44,1789567621322169356,275768,0.000000,0
45,1789567621322576921,270205,0.000000,0
46,1789567621322984105,276234,0.931000,1
47,1789567621323391640,270781,0.000000,0
48,1789567621323799374,267549,0.931000,1
49,1789567621324206369,269607,0.000000,0
50,1789567621324614014,270444,0.000000,0
51,1789567621325021808,271523,0.000000,0
52,1789567621325430463,270290,0.000000,0
53,1789567621325840847,268338,0.000000,0
54,1789567621326248452,269276,0.931000,1
55,1789567621326656047,268563,0.000000,0
56,1789567621327063031,270052,0.000000,0
57,1789567621327470406,273339,0.000000,0
58,1789567621327878201,267396,0.000000,0
59,1789567621328285395,267945,0.000000,0
60,1789567621328692570,268432,0.000000,0
61,1789567621329099924,276750,0.000000,0
62,1789567621329507479,270618,0.000000,0
63,1789567621329915143,269796,0.931000,1
64,1789567621330322608,269214,0.000000,0
65,1789567621330730003,270381,0.000000,0
66,1789567621331137007,267909,0.000000,0
67,1789567621331544112,270177,0.000000,0
68,1789567621331951436,270535,0.000000,0
69,1789567621332358801,269432,0.000000,0
70,1789567621332766345,270431,0.000000,0
71,1789567621333173750,270048,0.000000,0
72,1789567621333581685,272666,0.000000,0
73,1789567621333989169,271454,0.000000,0
74,1789567621334396474,268411,0.000000,0
75,1789567621334803798,268130,0.000000,0
76,1789567621335211133,268287,0.000000,0
77,1789567621335618928,268815,0.000000,0
78,1789567621336026272,273193,0.000000,0
79,1789567621336434077,275830,0.000000,0
80,1789567621336841591,269329,0.000000,0
81,1789567621337249486,269856,0.000000,0
82,1789567621337656901,268433,0.000000,0
