round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790175101251190415,0.983911,0.527076,0.518596,1
1,1790175101252099673,0.983881,0.564310,0.000000,0
2,1790175101252583107,0.983812,0.804385,0.791364,1
3,1790175101253004511,0.990664,0.827499,0.819774,1
4,1790175101253407166,0.991110,0.813722,0.806487,1
5,1790175101253823910,0.991210,0.788916,0.781981,1
6,1790175101254634130,0.986818,0.535132,0.528078,1
7,1790175101255052264,0.991427,0.791578,0.784792,1
8,1790175101255482428,0.992102,0.772382,0.000000,0
9,1790175101255909033,0.991338,0.775842,0.000000,0
10,1790175101256336667,0.992072,0.786001,0.779769,1
11,1790175101256767891,0.991666,0.772807,0.766366,1
12,1790175101257198306,0.991843,0.763221,0.756996,1
13,1790175101257625590,0.991834,0.894279,0.886975,1
14,1790175101258025345,0.991843,0.940128,0.932460,1
15,1790175101258452779,0.991923,0.765316,0.759135,1
16,1790175107268245478,0.983576,0.615276,0.605171,1
17,1790175107268875300,0.983793,0.832545,0.000000,0
18,1790175107269839467,0.983517,0.509370,0.500974,1
19,1790175107270365800,0.920416,0.984954,0.906568,1
20,1790175107270787354,0.980523,0.994326,0.974960,1
21,1790175107271202919,0.991596,0.832079,0.825086,1
22,1790175107271632393,0.991566,0.779746,0.000000,0
23,1790175107272047408,0.991288,0.792465,0.785561,1
24,1790175107272514331,0.991706,0.872713,0.865475,1
25,1790175107272952036,0.991586,0.766909,0.000000,0
26,1790175107273384350,0.992042,0.777169,0.000000,0
27,1790175107273814584,0.991407,0.772150,0.000000,0
28,1790175107274242319,0.991943,0.769613,0.763412,1
29,1790175107274736892,0.935458,0.991903,0.927884,1
30,1790175107275134137,0.992151,0.834304,0.000000,0
31,1790175107275547231,0.991873,0.780605,0.774261,1
32,1790175107276369050,0.991914,0.516308,0.512133,1
33,1790175107276808695,0.982043,0.764987,0.000000,0
34,1790175107277238429,0.992091,0.772659,0.766549,1
35,1790175107277673883,0.985881,0.762261,0.000000,0
36,1790175107278459453,0.992141,0.539112,0.534875,1
37,1790175107278891547,0.991546,0.769322,0.762818,1
38,1790175107279321031,0.992301,0.770299,0.764369,1
39,1790175107279754566,0.991139,0.765293,0.758512,1
40,1790175107280197760,0.992171,0.763909,0.757928,1
41,1790175107280630174,0.991863,0.900614,0.893286,1
42,1790175107281056398,0.992192,0.916120,0.908967,1
43,1790175107281478953,0.992449,0.770846,0.000000,0
44,1790175107281883898,0.991625,0.786135,0.000000,0
45,1790175107282312942,0.992191,0.771254,0.000000,0
46,1790175107283530056,0.991853,0.348992,0.346149,1
47,1790175107283960420,0.991913,0.773742,0.000000,0
48,1790175107284390024,0.992151,0.768453,0.000000,0
49,1790175107284822689,0.991734,0.763611,0.757299,1
50,1790175107285253313,0.992002,0.769636,0.763481,1
51,1790175107285685457,0.991853,0.766994,0.760746,1
52,1790175107286090822,0.992002,0.787433,0.781135,1
53,1790175107286519366,0.991972,0.767723,0.000000,0
54,1790175107286949450,0.991983,0.771163,0.000000,0
55,1790175107287382575,0.992032,0.775299,0.769121,1
56,1790175107287815969,0.991080,0.763398,0.756588,1
57,1790175107288246593,0.991923,0.823833,0.817179,1
58,1790175107289071462,0.991844,0.516923,0.512707,1
59,1790175107289499147,0.991943,0.772961,0.766733,1
60,1790175107289932811,0.991903,0.768122,0.761902,1
61,1790175107290337696,0.992032,0.789128,0.782840,1
62,1790175107291153135,0.991883,0.520465,0.516241,1
63,1790175107291578709,0.991933,0.774277,0.768030,1
64,1790175107292813793,0.979425,0.343353,0.336288,1
65,1790175107293255367,0.991834,0.764207,0.757967,1
66,1790175107293692351,0.991695,0.764353,0.758004,1
67,1790175107294095346,0.991834,0.789965,0.000000,0
68,1790175107294926815,0.991953,0.601744,0.596902,1
69,1790175107295354999,0.992220,0.770138,0.764146,1
70,1790175107295785954,0.991496,0.767239,0.760715,1
71,1790175107296215878,0.991972,0.766840,0.760684,1
72,1790175107297037617,0.991774,0.520305,0.000000,0
73,1790175107297464651,0.992210,0.773294,0.767270,1
74,1790175107298251901,0.991774,0.535426,0.531022,1
75,1790175107298700675,0.991179,0.751882,0.745250,1
76,1790175107299111069,0.991824,0.920278,0.912754,1
77,1790175107299927738,0.991259,0.521743,0.517182,1
78,1790175107300355743,0.992181,0.774493,0.768437,1
79,1790175107301153582,0.991477,0.530597,0.526075,1
80,1790175107302336906,0.992002,0.361680,0.358787,1
