round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999521516675604,0.980552,0.920665,0.902760,1
1,1789999521517220207,0.983803,0.802433,0.789436,1
2,1789999521517653801,0.988675,0.883470,0.873464,1
3,1789999521518123135,0.983714,0.831240,0.817702,1
4,1789999521518586389,0.983852,0.821177,0.807916,1
5,1789999521519020193,0.986305,0.800173,0.789215,1
6,1789999521519443698,0.991189,0.788071,0.781127,1
7,1789999521519883272,0.991437,0.783012,0.776307,1
8,1789999521520350506,0.990149,0.751242,0.743842,1
9,1789999521520780780,0.991278,0.773123,0.766380,1
10,1789999521521217334,0.991377,0.762681,0.756104,1
11,1789999521521621079,0.991625,0.785703,0.779122,1
12,1789999521522053833,0.991972,0.771332,0.765140,1
13,1789999521522489867,0.991477,0.759925,0.753447,1
14,1789999521522893322,0.991596,0.789057,0.782425,1
15,1789999521523306106,0.991775,0.777987,0.771588,1
16,1789999521523741701,0.991387,0.769352,0.000000,0
17,1789999521524171425,0.991566,0.765492,0.000000,0
18,1789999521524606349,0.991328,0.764246,0.757618,1
19,1789999521525012084,0.991397,0.786929,0.780159,1
20,1789999521525425028,0.990961,0.777240,0.770215,1
21,1789999521525827403,0.991853,0.801607,0.795076,1
22,1789999521526227788,0.991685,0.794639,0.788032,1
23,1789999521526632232,0.991685,0.790826,0.784250,1
24,1789999521527038447,0.991715,0.785271,0.778764,1
25,1789999521527451301,0.991090,0.778430,0.771494,1
26,1789999521527854886,0.991645,0.790036,0.783435,1
27,1789999521528258141,0.991764,0.786441,0.779964,1
28,1789999521528666395,0.990050,0.783404,0.775609,1
29,1789999521529097719,0.991467,0.772390,0.765799,1
30,1789999521529530544,0.990565,0.763863,0.756656,1
31,1789999521529959308,0.991080,0.785765,0.778756,1
32,1789999521530387082,0.990773,0.773921,0.766780,1
33,1789999521530814707,0.991437,0.771663,0.765055,1
34,1789999521531209351,0.991388,0.798183,0.791310,1
35,1789999521531609766,0.991407,0.792790,0.785978,1
36,1789999521532007491,0.991675,0.795251,0.788631,1
37,1789999521532406706,0.990991,0.793567,0.786418,1
38,1789999521532813300,0.990763,0.791974,0.784658,1
39,1789999521533238975,0.991814,0.774679,0.000000,0
40,1789999521533670179,0.991417,0.769198,0.762596,1
41,1789999521534104013,0.991506,0.767815,0.761294,1
42,1789999521534502488,0.991149,0.794361,0.787331,1
43,1789999521534902723,0.991576,0.794361,0.787669,1
44,1789999521535303397,0.991705,0.790977,0.784415,1
45,1789999521535728412,0.991427,0.775989,0.769336,1
46,1789999521536152626,0.991675,0.773123,0.766687,1
47,1789999521536588790,0.991477,0.768914,0.762360,1
48,1789999521536987475,0.991605,0.796660,0.789973,1
49,1789999521537387410,0.991407,0.793369,0.786552,1
50,1789999521537785274,0.991716,0.794631,0.788048,1
51,1789999521538184989,0.991536,0.790581,0.783890,1
52,1789999521538585274,0.991387,0.792782,0.785954,1
53,1789999521538981729,0.991705,0.796756,0.790146,1
54,1789999521539383183,0.991229,0.793448,0.786489,1
55,1789999521539814548,0.991695,0.766610,0.760243,1
56,1789999521540242452,0.991883,0.766809,0.000000,0
57,1789999521540671036,0.991576,0.766197,0.759742,1
58,1789999521541098941,0.991596,0.768437,0.761978,1
59,1789999521541500445,0.991139,0.786937,0.779964,1
60,1789999521541897830,0.991586,0.801158,0.794417,1
61,1789999521542329284,0.986532,0.765753,0.755439,1
62,1789999521542724559,0.991467,0.798151,0.791340,1
63,1789999521543148393,0.991815,0.774625,0.768285,1
64,1789999521543552418,0.991130,0.805351,0.798207,1
65,1789999521543983832,0.991676,0.768499,0.762102,1
66,1789999521544418277,0.991298,0.765140,0.758481,1
67,1789999521544820381,0.991526,0.795490,0.788749,1
68,1789999521545251686,0.991715,0.767270,0.760912,1
69,1789999521545651500,0.991665,0.793401,0.786788,1
70,1789999521546053185,0.991863,0.797226,0.790739,1
71,1789999521546486679,0.991407,0.766358,0.759773,1
72,1789999521546892754,0.991853,0.789475,0.783044,1
73,1789999521547336478,0.991417,0.757270,0.750770,1
74,1789999521547764312,0.991685,0.770970,0.764559,1
75,1789999521548158567,0.991705,0.797346,0.790731,1
76,1789999521548589811,0.991468,0.769599,0.000000,0
77,1789999521549019656,0.991397,0.770753,0.764123,1
78,1789999521549449270,0.991278,0.770592,0.000000,0
79,1789999521549846535,0.991794,0.803067,0.796477,1
80,1789999521550249799,0.991496,0.793313,0.786567,1
81,1789999521550648064,0.991625,0.793297,0.786654,1
82,1789999521551075618,0.991417,0.772305,0.765676,1
83,1789999521551481813,0.991040,0.787094,0.780042,1
84,1789999521551895107,0.991427,0.789208,0.782442,1
85,1789999521552299212,0.991566,0.790953,0.784282,1
86,1789999521552701977,0.991437,0.800397,0.000000,0
87,1789999521553135801,0.991229,0.768514,0.761773,1
88,1789999521553571155,0.991159,0.765707,0.758937,1
89,1789999521554002159,0.991853,0.770854,0.764574,1
90,1789999521554434374,0.991159,0.767584,0.760798,1
91,1789999521554842328,0.991655,0.800886,0.794202,1
92,1789999521555278772,0.991725,0.766458,0.000000,0
93,1789999521555716687,0.990198,0.767116,0.759597,1
94,1789999521556145751,0.991417,0.773216,0.766579,1
95,1789999521556576275,0.990921,0.769137,0.762154,1
96,1789999521557020839,0.991487,0.761065,0.754587,1
97,1789999521557450504,0.991308,0.776330,0.769583,1
98,1789999521557847378,0.991745,0.800998,0.794386,1
99,1789999521558242483,0.991546,0.797816,0.791071,1
100,1789999521558671948,0.991615,0.769652,0.763199,1
101,1789999521559067812,0.991943,0.800750,0.794298,1
102,1789999521559472457,0.991229,0.795156,0.788181,1
103,1789999521559901191,0.991814,0.773735,0.767401,1
104,1789999521560340665,0.991071,0.761987,0.755183,1
105,1789999521560740200,0.991576,0.794687,0.787992,1
106,1789999521561139465,0.991258,0.794925,0.787977,1
107,1789999521561550139,0.991349,0.783452,0.776674,1
108,1789999521561946444,0.991734,0.798894,0.792291,1
109,1789999521562375689,0.991318,0.766464,0.759810,1
110,1789999521562778063,0.991705,0.789791,0.783239,1
111,1789999521563173918,0.991635,0.792513,0.785883,1
112,1789999521563570703,0.991437,0.797314,0.790486,1
113,1789999521563965188,0.991586,0.802304,0.795553,1
114,1789999521564394312,0.991278,0.767738,0.761042,1
115,1789999521564804746,0.981887,0.780933,0.766788,1
116,1789999521565225431,0.991605,0.776967,0.770445,1
117,1789999521565624506,0.991367,0.792362,0.785522,1
118,1789999521566051210,0.991496,0.781737,0.000000,0
119,1789999521566483744,0.991278,0.767646,0.760951,1
120,1789999521566912819,0.991705,0.772543,0.766135,1
121,1789999521567311463,0.991605,0.792354,0.785703,1
122,1789999521567713348,0.991298,0.794766,0.787850,1
123,1789999521568111973,0.991715,0.794488,0.787906,1
124,1789999521568550967,0.989842,0.761902,0.000000,0
125,1789999521568977691,0.991189,0.773309,0.766496,1
126,1789999521569409056,0.990555,0.771779,0.764489,1
127,1789999521569810590,0.991447,0.794409,0.000000,0
128,1789999521570204745,0.991546,0.800654,0.793885,1
129,1789999521570636889,0.991377,0.773340,0.766672,1
130,1789999521571065084,0.991516,0.773471,0.766909,1
131,1789999521571469908,0.991001,0.790241,0.783130,1
132,1789999521571899183,0.991139,0.771455,0.764619,1
133,1789999521572335747,0.989891,0.763344,0.755627,1
134,1789999521572766541,0.991605,0.772520,0.766035,1
135,1789999521573196835,0.991417,0.770823,0.764207,1
136,1789999521573604250,0.991268,0.789357,0.000000,0
137,1789999521574001315,0.991278,0.798399,0.791435,1
138,1789999521574432689,0.990585,0.766841,0.759621,1
139,1789999521574834404,0.991348,0.796987,0.000000,0
140,1789999521575236828,0.991367,0.790131,0.783311,1
141,1789999521575636713,0.991367,0.794766,0.787906,1
142,1789999521576034278,0.991348,0.799413,0.792497,1
143,1789999521576461082,0.991249,0.770400,0.763657,1
144,1789999521576889297,0.991516,0.772930,0.766372,1
145,1789999521577333751,0.991387,0.757011,0.750491,1
146,1789999521577730545,0.991457,0.796963,0.790154,1
147,1789999521578130600,0.991596,0.792441,0.785781,1
148,1789999521578568374,0.991189,0.761979,0.755265,1
149,1789999521578965849,0.991596,0.796533,0.789838,1
150,1789999521579367013,0.991359,0.799461,0.792553,1
151,1789999521579766498,0.991586,0.798598,0.791879,1
152,1789999521580194342,0.991298,0.770061,0.763360,1
153,1789999521580622567,0.991338,0.771432,0.764749,1
154,1789999521581020701,0.991308,0.795633,0.788718,1
155,1789999521581428436,0.991229,0.788836,0.781917,1
156,1789999521581858580,0.991298,0.779154,0.772374,1
157,1789999521582289865,0.991189,0.767531,0.760768,1
158,1789999521582719899,0.991278,0.771848,0.765117,1
159,1789999521583120614,0.991596,0.793662,0.786992,1
160,1789999521583555328,0.991110,0.769621,0.762779,1
161,1789999521583958423,0.991239,0.792497,0.000000,0
162,1789999521584389867,0.991496,0.773069,0.766495,1
163,1789999521584805671,0.983961,0.781347,0.768815,1
164,1789999521585230006,0.991586,0.775523,0.768998,1
165,1789999521585661060,0.991506,0.768498,0.761971,1
166,1789999521586092554,0.991526,0.774199,0.767639,1
167,1789999521586529078,0.991309,0.763131,0.756498,1
168,1789999521586958913,0.991516,0.771278,0.764734,1
169,1789999521587390547,0.991209,0.767117,0.760373,1
170,1789999521587819391,0.991616,0.771363,0.764896,1
171,1789999521588223746,0.991457,0.787748,0.781018,1
172,1789999521588657560,0.991705,0.766488,0.760130,1
173,1789999521589098554,0.991259,0.766074,0.759378,1
174,1789999521589533949,0.991209,0.766288,0.759552,1
175,1789999521589967723,0.991486,0.770191,0.763634,1
176,1789999521590401227,0.990941,0.767547,0.760594,1
177,1789999521590835092,0.991625,0.765959,0.000000,0
178,1789999521591277116,0.991387,0.761377,0.754819,1
179,1789999521591682710,0.991506,0.788126,0.781432,1
180,1789999521592115945,0.991695,0.769129,0.000000,0
181,1789999521592516839,0.991070,0.793916,0.786827,1
182,1789999521592928804,0.991397,0.791499,0.784690,1
183,1789999521593367318,0.989624,0.763558,0.755636,1
184,1789999521593798592,0.991258,0.769730,0.763001,1
185,1789999521594223007,0.991447,0.780901,0.774222,1
186,1789999521594649751,0.991338,0.774524,0.767815,1
187,1789999521595047956,0.991516,0.795275,0.788528,1
188,1789999521595480780,0.990763,0.768545,0.000000,0
189,1789999521595915454,0.991486,0.766634,0.000000,0
190,1789999521596313819,0.991506,0.794457,0.787709,1
191,1789999521596744823,0.991348,0.773534,0.766841,1
192,1789999521597170238,0.991506,0.774934,0.768352,1
193,1789999521597600232,0.991596,0.772204,0.765714,1
194,1789999521598034246,0.991546,0.768899,0.000000,0
195,1789999521598436371,0.991050,0.793766,0.786662,1
196,1789999521598864975,0.991328,0.773147,0.766442,1
197,1789999521599296830,0.991566,0.766541,0.000000,0
198,1789999521599698764,0.991417,0.795944,0.789112,1
199,1789999521600132698,0.991497,0.765937,0.759424,1
200,1789999521600534903,0.991209,0.796724,0.000000,0
201,1789999521600964757,0.991557,0.769183,0.762689,1
202,1789999521601392792,0.991516,0.769483,0.762954,1
203,1789999521601791917,0.991447,0.791998,0.785223,1
204,1789999521602189301,0.991358,0.798127,0.791230,1
205,1789999521602618346,0.991149,0.771764,0.764933,1
206,1789999521603023470,0.991348,0.792116,0.785263,1
207,1789999521603424765,0.991268,0.790597,0.783694,1
208,1789999521603850929,0.991467,0.781918,0.775245,1
209,1789999521604283244,0.991467,0.765905,0.759369,1
210,1789999521604713888,0.990941,0.769875,0.762901,1
211,1789999521605110223,0.991427,0.803572,0.796683,1
212,1789999521605549397,0.991318,0.763290,0.000000,0
213,1789999521605978081,0.991605,0.781010,0.774454,1
214,1789999521606409805,0.991001,0.770115,0.763184,1
215,1789999521606805550,0.991268,0.803244,0.796230,1
216,1789999521607233014,0.991556,0.771926,0.765408,1
217,1789999521607661999,0.991695,0.770445,0.764046,1
218,1789999521608100023,0.991427,0.763603,0.757057,1
219,1789999521608501167,0.991407,0.793218,0.786402,1
220,1789999521608934122,0.991774,0.772049,0.765698,1
221,1789999521609370566,0.991189,0.764711,0.757973,1
222,1789999521609800030,0.991437,0.771394,0.764788,1
223,1789999521610227264,0.991775,0.771571,0.765225,1
224,1789999521610658009,0.991367,0.772173,0.765507,1
225,1789999521611086623,0.991496,0.773618,0.767039,1
226,1789999521611518697,0.991338,0.768384,0.761728,1
227,1789999521611928142,0.991467,0.788386,0.781659,1
228,1789999521612365426,0.990931,0.765408,0.000000,0
229,1789999521612806060,0.983096,0.763405,0.750500,1
