sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780313759772294157,1780313758856735070,1780313758856735700,1780313759773008391,-915559087,916272691,915915889,356802,915947004,242547
2,1780313759773017381,1780313758857526351,1780313758857526651,1780313759773728336,-915491030,916201685,915846357,355327,915947004,242547
3,1780313759773736526,1780313758858040241,1780313758858040481,1780313759774255309,-915696285,916214828,915955556,259271,915947004,242547
4,1780313759774263059,1780313758858532752,1780313758858532972,1780313759774708672,-915730307,916175700,915953003,222696,915947004,242547
5,1780313759774717022,1780313758858980012,1780313758858980202,1780313759775153014,-915737010,916172812,915954911,217901,915947004,242547
6,1780313759775161464,1780313758859485612,1780313758859485772,1780313759775661307,-915675852,916175535,915925693,249841,915947004,242547
7,1780313759775669177,1780313758859977803,1780313758859977993,1780313759776148929,-915691374,916170936,915931155,239781,915947004,242547
8,1780313759776157099,1780313758860468773,1780313758860468953,1780313759776679592,-915688326,916210639,915949482,261156,915947004,242547
9,1780313759776687602,1780313758860936883,1780313758860937053,1780313759777107566,-915750719,916170513,915960616,209897,915947004,242547
10,1780313759777115416,1780313758861433904,1780313758861434094,1780313759777646879,-915681512,916212785,915947148,265636,915947004,242547
11,1780313759777654819,1780313758861959664,1780313758861959934,1780313759778171301,-915695155,916211367,915953261,258106,915947004,242547
12,1780313759778179162,1780313758862487114,1780313758862487334,1780313759778667064,-915692048,916179730,915935889,243841,915947004,242547
13,1780313759778676284,1780313758862912995,1780313758862913115,1780313759779088057,-915763289,916174942,915969115,205826,915947004,242547
14,1780313759779097867,1780313758863418815,1780313758863419025,1780313759779595119,-915679052,916176094,915927573,248521,915947004,242547
15,1780313759779603179,1780313758863908875,1780313758863909055,1780313759780120162,-915694304,916211107,915952705,258401,915947004,242547
16,1780313759780127912,1780313758864434336,1780313758864434526,1780313759780643906,-915693576,916209380,915951478,257902,915947004,242547
17,1780313759780653276,1780313758864905906,1780313758864906066,1780313759781075288,-915747370,916169222,915958296,210926,915947004,242547
18,1780313759781083128,1780313758865403746,1780313758865403926,1780313759781577121,-915679382,916173195,915926288,246906,915947004,242547
19,1780313759781585281,1780313758865888607,1780313758865888777,1780313759782103324,-915696674,916214547,915955610,258936,915947004,242547
20,1780313759782111234,1780313758866419217,1780313758866419407,1780313759782593697,-915692017,916174290,915933153,241136,915947004,242547
21,1780313759782602437,1780313758866839267,1780313758866839397,1780313759783010839,-915763170,916171442,915967306,204136,915947004,242547
22,1780313759783019769,1780313758867340237,1780313758867340387,1780313759783526182,-915679532,916185795,915932663,253131,915947004,242547
23,1780313759783534432,1780313758867838848,1780313758867839018,1780313759784050195,-915695584,916211177,915953380,257796,915947004,242547
24,1780313759784058335,1780313758868369978,1780313758868370178,1780313759784550538,-915688357,916180360,915934358,246001,915947004,242547
25,1780313759784559239,1780313758868804468,1780313758868804628,1780313759784973821,-915754771,916169193,915961982,207211,915947004,242547
26,1780313759784981621,1780313758869299519,1780313758869299669,1780313759785475484,-915682102,916175815,915928958,246856,915947004,242547
27,1780313759785483904,1780313758869789679,1780313758869789829,1780313759785963146,-915694225,916173317,915933771,239546,915947004,242547
28,1780313759785971256,1780313758870281609,1780313758870281779,1780313759786491999,-915689647,916210220,915949933,260286,915947004,242547
29,1780313759786503999,1780313758870756760,1780313758870756960,1780313759786940062,-915747239,916183102,915965170,217931,915947004,242547
30,1780313759786948152,1780313758871268500,1780313758871268660,1780313759787481535,-915679652,916212875,915946263,266611,915947004,242547
31,1780313759787489105,1780313758871792400,1780313758871792580,1780313759787965078,-915696705,916172498,915934601,237896,915947004,242547
32,1780313759787972948,1780313758872283281,1780313758872283491,1780313759788492381,-915689667,916208890,915949278,259611,915947004,242547
33,1780313759788503941,1780313758872740221,1780313758872740371,1780313759788909933,-915763720,916169562,915966641,202921,915947004,242547
34,1780313759788917803,1780313758873238751,1780313758873239091,1780313759789449846,-915679052,916210755,915944903,265851,915947004,242547
35,1780313759789457536,1780313758873763362,1780313758873763502,1780313759789976519,-915694174,916213017,915953595,259421,915947004,242547
36,1780313759789984829,1780313758874292202,1780313758874292372,1780313759790506722,-915692627,916214350,915953488,260861,915947004,242547
37,1780313759790514582,1780313758874753242,1780313758874753402,1780313759790924894,-915761340,916171492,915966416,205076,915947004,242547
38,1780313759790933314,1780313758875252293,1780313758875252463,1780313759791463738,-915681021,916211275,915946148,265127,915947004,242547
39,1780313759791471418,1780313758875775663,1780313758875775853,1780313759791985991,-915695755,916210138,915952946,257191,915947004,242547
40,1780313759791994001,1780313758876301343,1780313758876301533,1780313759792519664,-915692658,916218131,915955394,262736,915947004,242547
41,1780313759792527984,1780313758876774154,1780313758876774284,1780313759792943166,-915753830,916168882,915961356,207526,915947004,242547
42,1780313759792950896,1780313758877269414,1780313758877269704,1780313759793479199,-915681482,916209495,915945488,264006,915947004,242547
43,1780313759793487089,1780313758877791444,1780313758877791624,1780313759794003212,-915695645,916211588,915953616,257971,915947004,242547
44,1780313759794011152,1780313758878319915,1780313758878320075,1780313759794531495,-915691237,916211420,915951328,260091,915947004,242547
45,1780313759794539235,1780313758878778115,1780313758878778255,1780313759794950997,-915761120,916172742,915966931,205811,915947004,242547
46,1780313759794959747,1780313758879278815,1780313758879278985,1780313759795489761,-915680932,916210776,915945854,264922,915947004,242547
