round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999709134436908,0.989328,0.923025,0.913175,1
1,1789999709134864903,0.990565,0.790060,0.782605,1
2,1789999709135251978,0.993442,0.979611,0.000000,0
3,1789999709135644052,0.990843,0.835172,0.000000,0
4,1789999709136135156,0.898167,0.991843,0.000000,0
5,1789999709136515391,0.990515,0.840559,0.832587,1
6,1789999709136903286,0.989347,0.790834,0.782410,1
7,1789999709138032691,0.990882,0.377726,0.000000,0
8,1789999709138422436,0.990664,0.794171,0.786756,1
9,1789999709138806201,0.991110,0.795713,0.000000,0
10,1789999709139195675,0.991240,0.786670,0.000000,0
11,1789999709139617690,0.990436,0.772103,0.000000,0
12,1789999709140002675,0.991308,0.791428,0.000000,0
13,1789999709140402659,0.989902,0.778002,0.000000,0
14,1789999709140827624,0.990545,0.884716,0.000000,0
15,1789999709141213309,0.990961,0.791522,0.784368,1
16,1789999709141597944,0.991209,0.801647,0.000000,0
17,1789999709142021488,0.991229,0.765791,0.000000,0
18,1789999709142413153,0.990793,0.787063,0.000000,0
19,1789999709142797658,0.991189,0.796875,0.000000,0
20,1789999709143187613,0.991011,0.786575,0.000000,0
21,1789999709143947293,0.990921,0.548250,0.543273,1
22,1789999709144356467,0.991348,0.772753,0.000000,0
23,1789999709144768182,0.991239,0.786764,0.779871,1
24,1789999709145190386,0.990892,0.767892,0.000000,0
25,1789999709145955386,0.991070,0.545746,0.000000,0
26,1789999709146341661,0.991249,0.800285,0.793282,1
27,1789999709146731196,0.991090,0.798207,0.791095,1
28,1789999709147124710,0.991517,0.792577,0.785853,1
29,1789999709147518205,0.990644,0.790218,0.782824,1
30,1789999709147906810,0.991070,0.796644,0.789530,1
31,1789999709148298885,0.991496,0.791064,0.000000,0
32,1789999709148687830,0.991169,0.801431,0.794353,1
33,1789999709149074405,0.991110,0.801070,0.793948,1
34,1789999709149459170,0.991110,0.796780,0.789696,1
35,1789999709149844774,0.991388,0.802553,0.000000,0
36,1789999709150234759,0.991596,0.792861,0.786198,1
37,1789999709150622994,0.991011,0.797880,0.790708,1
38,1789999709151011779,0.991387,0.794202,0.787362,1
39,1789999709151414994,0.990981,0.781479,0.000000,0
40,1789999709151809588,0.991666,0.792616,0.000000,0
41,1789999709152582378,0.990862,0.540943,0.536000,1
42,1789999709152979203,0.991149,0.791807,0.784800,1
43,1789999709153410907,0.990654,0.897486,0.000000,0
44,1789999709153805162,0.991367,0.787882,0.781081,1
45,1789999709154197117,0.991576,0.793020,0.786339,1
46,1789999709154592551,0.991398,0.793552,0.000000,0
47,1789999709154991646,0.991387,0.789625,0.782824,1
48,1789999709155417910,0.991041,0.765814,0.000000,0
49,1789999709155811165,0.991219,0.795084,0.788103,1
50,1789999709156203150,0.991229,0.792093,0.785145,1
51,1789999709156635464,0.991030,0.760502,0.000000,0
52,1789999709157056809,0.991288,0.777255,0.000000,0
53,1789999709157478993,0.990822,0.771918,0.764834,1
54,1789999709157899057,0.991319,0.774889,0.000000,0
55,1789999709158685307,0.990753,0.533342,0.000000,0
56,1789999709159080702,0.991100,0.792021,0.784972,1
57,1789999709159475147,0.990912,0.792402,0.785200,1
58,1789999709159903231,0.991209,0.766894,0.000000,0
59,1789999709160295556,0.991278,0.791926,0.785019,1
60,1789999709160773579,0.912937,0.992172,0.905791,1
61,1789999709161164534,0.990971,0.834104,0.000000,0
62,1789999709161590229,0.990803,0.765660,0.000000,0
63,1789999709161988003,0.991298,0.788694,0.000000,0
64,1789999709162415938,0.991060,0.888448,0.000000,0
65,1789999709162814312,0.991111,0.787237,0.780239,1
66,1789999709163597812,0.990486,0.535201,0.530109,1
67,1789999709164021056,0.991408,0.772877,0.766236,1
68,1789999709164838766,0.990882,0.517781,0.000000,0
69,1789999709165235750,0.991258,0.790218,0.783310,1
70,1789999709165660215,0.991011,0.771841,0.764902,1
71,1789999709166441944,0.990685,0.537562,0.000000,0
72,1789999709166844879,0.991219,0.789128,0.000000,0
73,1789999709167243914,0.991169,0.785836,0.778897,1
74,1789999709167637199,0.991110,0.791847,0.784807,1
75,1789999709168032553,0.991348,0.789065,0.782237,1
76,1789999709168427238,0.990852,0.792513,0.000000,0
77,1789999709168821323,0.991219,0.792045,0.000000,0
78,1789999709169214138,0.991110,0.790700,0.783670,1
79,1789999709169607993,0.991070,0.800004,0.000000,0
80,1789999709169998687,0.991467,0.795164,0.788378,1
81,1789999709170394722,0.991021,0.786976,0.779910,1
82,1789999709170794297,0.990991,0.789902,0.782785,1
83,1789999709171184772,0.991149,0.793123,0.000000,0
84,1789999709171578006,0.990823,0.797011,0.000000,0
85,1789999709171970461,0.991328,0.790676,0.783819,1
86,1789999709172361436,0.991139,0.795936,0.000000,0
