round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,407288,417779,1789999709134707731,1789999709134436908,270903,0,0.913175,1,1
1,1,369858,383239,1789999709135109930,1789999709134864903,255127,0,0.782605,1,1
2,1,368728,378768,1789999709135502759,1789999709135251978,250881,0,0.000000,1,0
3,1,374918,383299,1789999709135898367,1789999709135644052,254425,0,0.000000,1,0
4,1,363508,370928,1789999709136280036,1789999709136135156,251692,0,0.000000,1,0
5,1,369138,377038,1789999709136765006,1789999709136515391,249705,0,0.832587,1,1
6,1,370158,378468,1789999709137151455,1789999709136903286,248239,0,0.782410,1,1
7,3,1112724,376268,1789999709138280999,1789999709138032691,248378,0,0.000000,1,0
8,1,367598,375628,1789999709138669648,1789999709138422436,247292,0,0.786756,1,1
9,1,366378,374268,1789999709139053256,1789999709138806201,247135,0,0.000000,1,0
10,1,369448,377928,1789999709139439094,1789999709139195675,287690,0,0.000000,1,0
11,1,373659,381419,1789999709139866044,1789999709139617690,248434,0,0.000000,1,0
12,1,371618,380208,1789999709140253962,1789999709140002675,251367,0,0.000000,1,0
13,1,376079,384189,1789999709140647691,1789999709140402659,289513,0,0.000000,1,0
14,1,375238,383368,1789999709141076140,1789999709140827624,248606,0,0.000000,1,0
15,1,368838,376399,1789999709141461308,1789999709141213309,248069,0,0.784368,1,1
16,1,365788,373628,1789999709141842907,1789999709141597944,288154,0,0.000000,1,0
17,1,375798,383738,1789999709142271126,1789999709142021488,249718,0,0.000000,1,0
18,1,374079,382329,1789999709142661485,1789999709142413153,248412,0,0.000000,1,0
19,1,372878,380908,1789999709143050883,1789999709142797658,253315,0,0.000000,1,0
20,1,367788,376479,1789999709143435441,1789999709143187613,247898,0,0.000000,1,0
21,2,738126,369058,1789999709144191568,1789999709143947293,282996,0,0.543273,1,1
22,1,360458,367408,1789999709144599817,1789999709144356467,285421,0,0.000000,1,0
23,1,363318,370628,1789999709145013876,1789999709144768182,285895,0,0.779871,1,1
24,1,372828,381118,1789999709145439495,1789999709145190386,249189,0,0.000000,1,0
25,2,747097,377098,1789999709146203192,1789999709145955386,247866,0,0.000000,1,0
26,1,370478,378308,1789999709146590010,1789999709146341661,248429,0,0.793282,1,1
27,1,374808,382818,1789999709146981129,1789999709146731196,250003,0,0.791095,1,1
28,1,377128,385769,1789999709147374837,1789999709147124710,250207,0,0.785853,1,1
29,1,371958,380808,1789999709147765426,1789999709147518205,247291,0,0.782824,1,1
30,1,376168,384739,1789999709148158954,1789999709147906810,252214,0,0.789530,1,1
31,1,370828,378618,1789999709148547063,1789999709148298885,248238,0,0.000000,1,0
32,1,371958,380269,1789999709148935521,1789999709148687830,247771,0,0.794353,1,1
33,1,368738,376388,1789999709149321320,1789999709149074405,246985,0,0.793948,1,1
34,1,369308,377258,1789999709149706298,1789999709149459170,247198,0,0.789696,1,1
35,1,376668,384568,1789999709150099337,1789999709149844774,254653,0,0.000000,1,0
36,1,366398,374298,1789999709150481905,1789999709150234759,247216,0,0.786198,1,1
37,1,374949,383109,1789999709150872774,1789999709150622994,249860,0,0.790708,1,1
38,1,379158,392089,1789999709151268132,1789999709151011779,256423,0,0.787362,1,1
39,1,373548,385458,1789999709151663421,1789999709151414994,248497,0,0.000000,1,0
40,1,372688,385599,1789999709152060159,1789999709151809588,250651,0,0.000000,1,0
41,2,751336,386439,1789999709152833036,1789999709152582378,250738,0,0.536000,1,1
42,1,372628,385198,1789999709153227055,1789999709152979203,289993,0,0.784800,1,1
43,1,377378,389928,1789999709153660054,1789999709153410907,249227,0,0.000000,1,0
44,1,374418,386368,1789999709154055533,1789999709153805162,250451,0,0.781081,1,1
45,1,371648,384119,1789999709154447761,1789999709154197117,250714,0,0.786339,1,1
46,1,375978,391848,1789999709154844870,1789999709154592551,252529,0,0.000000,1,0
47,1,369428,381459,1789999709155239248,1789999709154991646,289913,0,0.782824,1,1
48,1,374678,386428,1789999709155669318,1789999709155417910,251478,0,0.000000,1,0
49,1,370558,382489,1789999709156060136,1789999709155811165,249051,0,0.788103,1,1
50,1,369018,380168,1789999709156449545,1789999709156203150,295096,0,0.785145,1,1
51,1,370198,382029,1789999709156881884,1789999709156635464,286011,0,0.000000,1,0
52,1,365928,376749,1789999709157300103,1789999709157056809,285665,0,0.000000,1,0
53,1,368428,379898,1789999709157723603,1789999709157478993,285631,0,0.764834,1,1
54,1,373818,386478,1789999709158151252,1789999709157899057,252285,0,0.000000,1,0
55,2,756166,385928,1789999709158934969,1789999709158685307,249742,0,0.000000,1,0
56,1,373888,385498,1789999709159330358,1789999709159080702,249736,0,0.784972,1,1
57,1,371778,382938,1789999709159722276,1789999709159475147,291890,0,0.785200,1,1
58,1,372499,386009,1789999709160152376,1789999709159903231,249225,0,0.000000,1,0
59,1,371038,385669,1789999709160545164,1789999709160295556,249678,0,0.785019,1,1
60,1,373138,386018,1789999709160941593,1789999709160773579,255276,0,0.905791,1,1
61,1,368548,382498,1789999709161410323,1789999709161164534,287290,0,0.000000,1,0
62,1,374908,389089,1789999709161839702,1789999709161590229,249553,0,0.000000,1,0
63,1,371518,384878,1789999709162234621,1789999709161988003,290679,0,0.000000,1,0
64,1,375238,390569,1789999709162667290,1789999709162415938,251552,0,0.000000,1,0
65,1,376578,390879,1789999709163067809,1789999709162814312,253577,0,0.780239,1,1
66,2,760876,391049,1789999709163851616,1789999709163597812,286575,0,0.530109,1,1
67,1,369128,380379,1789999709164266685,1789999709164021056,287830,0,0.766236,1,1
68,2,769996,400389,1789999709165091643,1789999709164838766,252967,0,0.000000,1,0
69,1,368808,380858,1789999709165482012,1789999709165235750,288743,0,0.783310,1,1
70,1,373288,385408,1789999709165910551,1789999709165660215,250406,0,0.764902,1,1
71,2,758586,398989,1789999709166689618,1789999709166441944,247754,0,0.000000,1,0
72,1,377458,390838,1789999709167098387,1789999709166844879,253578,0,0.000000,1,0
73,1,373148,386468,1789999709167493606,1789999709167243914,249782,0,0.778897,1,1
74,1,372188,385759,1789999709167887264,1789999709167637199,250145,0,0.784807,1,1
75,1,372678,385908,1789999709168282533,1789999709168032553,250060,0,0.782237,1,1
76,1,372238,383559,1789999709168676411,1789999709168427238,249243,0,0.000000,1,0
77,1,373548,386098,1789999709169070590,1789999709168821323,249347,0,0.000000,1,0
78,1,371418,384679,1789999709169462998,1789999709169214138,248940,0,0.783670,1,1
79,1,371598,383468,1789999709169856537,1789999709169607993,248614,0,0.000000,1,0
80,1,372429,383939,1789999709170249426,1789999709169998687,250819,0,0.788378,1,1
81,1,382518,394379,1789999709170651824,1789999709170394722,257192,0,0.779910,1,1
82,1,370978,382968,1789999709171043043,1789999709170794297,248826,0,0.782785,1,1
83,1,370928,382479,1789999709171434111,1789999709171184772,249419,0,0.000000,1,0
84,1,376148,387808,1789999709171830200,1789999709171578006,252264,0,0.000000,1,0
85,1,368878,381799,1789999709172218998,1789999709171970461,248607,0,0.783819,1,1
86,1,369018,380848,1789999709172609097,1789999709172361436,289532,0,0.000000,1,0
87,1,368608,381158,1789999709173036376,1789999709172790640,287697,0,0.000000,1,0
88,1,371208,382629,1789999709173462395,1789999709173212665,249800,0,0.000000,1,0
89,1,371378,384038,1789999709173853874,1789999709173604750,249204,0,0.000000,1,0
90,1,372378,384699,1789999709174247122,1789999709173998234,248968,0,0.000000,1,0
91,1,374958,385918,1789999709174642611,1789999709174392859,291413,0,0.780870,1,1
92,1,368968,380838,1789999709175066080,1789999709174817814,248346,0,0.000000,1,0
93,1,370178,381728,1789999709175457839,1789999709175208328,249581,0,0.786883,1,1
94,1,373988,386248,1789999709175851767,1789999709175600863,250994,0,0.794894,1,1
95,1,366578,377498,1789999709176239386,1789999709175994378,288079,0,0.000000,1,0
96,2,746086,377458,1789999709177041203,1789999709176803267,276827,0,0.000000,1,0
97,1,366488,377368,1789999709177459522,1789999709177215402,289971,0,0.772520,1,1
98,1,373809,386089,1789999709177891922,1789999709177643196,248816,0,0.000000,1,0
99,1,372208,384259,1789999709178285620,1789999709178035621,250069,0,0.000000,1,0
100,1,367978,378928,1789999709178674349,1789999709178429906,288024,0,0.779263,1,1
101,1,368748,380858,1789999709179099218,1789999709178851650,247638,0,0.883815,1,1
102,1,367908,378749,1789999709179487816,1789999709179244005,288112,0,0.781557,1,1
103,1,373058,380948,1789999709179914136,1789999709179663279,250937,0,0.000000,1,0
104,1,368168,375498,1789999709180302484,1789999709180056194,246370,0,0.780690,1,1
105,1,370049,377559,1789999709180688733,1789999709180441989,246824,0,0.000000,1,0
