round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,5,2169060,272818,1790179024082368568,1790179024083066549,116015,697981,0.000000,1,0
1,3,2189954,692386,1790179039106632208,1790179039106388446,243852,0,0.000000,1,0
2,10,4364860,224425,1790179054134379907,1790179054134811956,109269,432049,0.000000,1,0
3,8,1250565,153956,1790179054136199010,1790179054136114029,147079,0,0.000000,1,0
4,11,1706905,149408,1790179054137989803,1790179054138451568,95394,461765,0.000000,1,0
5,8,1191696,156337,1790179054139756127,1790179054139667962,146863,0,0.000000,1,0
6,4,591058,145397,1790179054140423193,1790179054140849296,98786,426103,0.590909,1,1
7,2,295935,164527,1790179054141262126,1790179054141678805,97050,416679,0.594995,1,1
8,5,760934,165477,1790179054142556559,1790179054142860860,96781,304301,0.000000,1,0
9,2,297944,151417,1790179054143274544,1790179054143286394,94898,11850,0.000000,1,0
10,5,2953630,428946,1790179057150282930,1790179057150752025,120459,469095,0.000000,1,0
11,1,233388,258207,1790179057151137511,1790179057152038608,126432,901097,0.000000,1,0
12,7,3550432,266344,1790179060159368247,1790179060159265312,136854,0,0.000000,1,0
13,4,2707787,452639,1790179069174829559,1790179069174806519,88330,0,0.890485,1,1
14,8,2975127,205175,1790179078193185411,1790179078193080802,138398,0,0.000000,1,0
15,1,159057,180866,1790179078193402586,1790179078194267947,95519,865361,0.382626,1,1
16,4,666055,161507,1790179078195052601,1790179078195080696,88633,28095,0.000000,1,0
17,8,1251303,157927,1790179078196442551,1790179078196367499,137011,0,0.606698,1,1
18,2,301284,162816,1790179078196826533,1790179078197146629,88675,320096,0.000000,1,0
19,3,467821,153417,1790179078197733214,1790179078198719148,93793,985934,0.000000,1,0
20,1,144427,163797,1790179078198979267,1790179078199911192,88683,931925,0.358256,1,1
21,1,142687,161267,1790179078200163421,1790179078200716301,89087,552880,0.000000,1,0
22,1,157826,177616,1790179078200985534,1790179078201156416,87993,170882,0.000000,1,0
23,3,456650,152527,1790179078201730478,1790179078202728945,89960,998467,0.000000,1,0
24,3,462541,152928,1790179078203304095,1790179078203231448,88677,0,0.000000,1,0
25,1,139476,158236,1790179078203470761,1790179078204396533,89256,925772,0.000000,1,0
26,4,628466,156477,1790179078205136455,1790179078205062634,141610,0,0.000000,1,0
27,8,1251614,154607,1790179078206477697,1790179078206404646,138830,0,0.000000,1,0
