round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999654207084078,0.455068,0.973868,0.443176,1
1,1789999654207519112,0.991319,0.967298,0.958900,1
2,1789999654208411431,0.984265,0.547227,0.538616,1
3,1789999654208820115,0.991526,0.864289,0.856965,1
4,1789999654209228670,0.991943,0.865405,0.858432,1
5,1789999654209649814,0.991933,0.819405,0.812794,1
6,1789999654210066859,0.987598,0.788032,0.778258,1
7,1789999654210487243,0.992260,0.935121,0.927884,1
8,1789999654210905218,0.992806,0.781604,0.000000,0
9,1789999654211659848,0.992290,0.557099,0.000000,0
10,1789999654212040293,0.992677,0.803083,0.797202,1
11,1789999654212424828,0.991972,0.799533,0.793114,1
12,1789999654212815672,0.991655,0.791887,0.785278,1
13,1789999654213197717,0.992339,0.798878,0.792758,1
14,1789999654213611892,0.992717,0.775159,0.769513,1
15,1789999654214022136,0.992746,0.777769,0.772127,1
16,1789999654214406321,0.992161,0.797178,0.000000,0
17,1789999654214796936,0.992369,0.791214,0.785176,1
18,1789999654215181871,0.992032,0.795649,0.789309,1
19,1789999654215597816,0.992439,0.774710,0.768852,1
20,1789999654216010000,0.992707,0.772822,0.000000,0
21,1789999654216436994,0.992489,0.762986,0.757255,1
22,1789999654216830609,0.992667,0.789483,0.783694,1
23,1789999654217248024,0.991992,0.773943,0.767745,1
24,1789999654217642009,0.992588,0.795991,0.000000,0
25,1789999654218025473,0.992718,0.799469,0.793647,1
26,1789999654218447678,0.992488,0.767093,0.761331,1
27,1789999654218831123,0.992588,0.799397,0.793472,1
28,1789999654219212978,0.992012,0.798830,0.792449,1
29,1789999654219606003,0.992191,0.791918,0.785734,1
30,1789999654220026417,0.992469,0.897548,0.890788,1
31,1789999654221171062,0.990882,0.373567,0.370161,1
32,1789999654221565566,0.992321,0.793679,0.787584,1
33,1789999654221956601,0.992498,0.799038,0.793044,1
34,1789999654222373766,0.992240,0.773796,0.767792,1
35,1789999654222790070,0.992588,0.898662,0.892001,1
36,1789999654223179005,0.991774,0.795578,0.789033,1
37,1789999654223571890,0.992697,0.791420,0.785640,1
38,1789999654223990844,0.992518,0.897127,0.890415,1
39,1789999654224378049,0.992171,0.794449,0.788229,1
40,1789999654224769244,0.992459,0.790439,0.784478,1
41,1789999654225189498,0.992101,0.773364,0.767255,1
42,1789999654225605723,0.992349,0.905345,0.000000,0
43,1789999654225993828,0.992141,0.793972,0.787732,1
44,1789999654226386612,0.991873,0.793210,0.786764,1
45,1789999654226772837,0.992439,0.794353,0.788347,1
46,1789999654227158622,0.992111,0.800157,0.793845,1
47,1789999654227545837,0.992469,0.932768,0.000000,0
48,1789999654227965051,0.992400,0.769137,0.763292,1
49,1789999654228349136,0.992320,0.804610,0.798431,1
50,1789999654228737611,0.992032,0.794607,0.788276,1
51,1789999654229159176,0.992171,0.772366,0.766319,1
52,1789999654229544191,0.992419,0.799181,0.000000,0
53,1789999654230309230,0.991785,0.641841,0.636569,1
54,1789999654230725955,0.992419,0.780526,0.774609,1
55,1789999654231150809,0.991576,0.766005,0.759552,1
56,1789999654231536924,0.992091,0.933458,0.000000,0
57,1789999654231953809,0.992240,0.770460,0.764482,1
58,1789999654232345123,0.991904,0.794584,0.788151,1
59,1789999654232739668,0.992201,0.791372,0.000000,0
60,1789999654233126153,0.991506,0.797362,0.790589,1
61,1789999654233509278,0.992310,0.800702,0.794544,1
62,1789999654233924273,0.992290,0.777169,0.000000,0
63,1789999654234311707,0.990863,0.802369,0.795037,1
64,1789999654234695742,0.992280,0.806052,0.799829,1
65,1789999654235082617,0.991992,0.796955,0.790573,1
66,1789999654235501952,0.992310,0.773401,0.767454,1
67,1789999654235883677,0.992220,0.799637,0.793416,1
68,1789999654236270732,0.991625,0.794560,0.000000,0
69,1789999654237068401,0.987904,0.529680,0.523273,1
70,1789999654237833651,0.992379,0.637218,0.632362,1
71,1789999654238247435,0.991824,0.777085,0.000000,0
72,1789999654238664550,0.992379,0.774996,0.769090,1
73,1789999654239047415,0.992518,0.801791,0.795792,1
74,1789999654239840734,0.992300,0.542839,0.538659,1
75,1789999654240223859,0.991893,0.802585,0.796079,1
76,1789999654240990679,0.992210,0.546975,0.542714,1
77,1789999654241378374,0.992240,0.799461,0.793258,1
78,1789999654241762969,0.992488,0.799413,0.793409,1
79,1789999654242181043,0.992022,0.770492,0.764345,1
80,1789999654242564988,0.992290,0.802216,0.796031,1
81,1789999654242980813,0.992578,0.899363,0.000000,0
82,1789999654243392957,0.992260,0.775664,0.769660,1
83,1789999654243778472,0.992518,0.794941,0.788994,1
84,1789999654244174317,0.992022,0.925335,0.917953,1
85,1789999654244558422,0.992330,0.796389,0.790281,1
86,1789999654245348051,0.991815,0.534662,0.530285,1
87,1789999654245766876,0.992528,0.773626,0.767845,1
88,1789999654246154721,0.992012,0.797322,0.790953,1
89,1789999654246572245,0.992399,0.771764,0.765898,1
90,1789999654246956950,0.992339,0.796413,0.790312,1
91,1789999654247341925,0.992210,0.803613,0.000000,0
92,1789999663259676889,0.966813,0.541430,0.523461,1
93,1789999663260254911,0.988764,0.930737,0.920278,1
94,1789999663260952872,0.760410,0.984541,0.000000,0
95,1789999663261403166,0.984560,0.837664,0.824731,1
96,1789999663261815100,0.985487,0.879547,0.866783,1
97,1789999663262227815,0.991754,0.818930,0.812177,1
98,1789999663262642689,0.991884,0.792537,0.786105,1
99,1789999663263061304,0.991477,0.787638,0.780924,1
100,1789999663263490348,0.992022,0.778640,0.000000,0
101,1789999663264686592,0.992003,0.361214,0.358325,1
102,1789999663265077677,0.992260,0.796286,0.790123,1
103,1789999663265475612,0.992270,0.788047,0.781956,1
104,1789999663265863887,0.992518,0.935683,0.000000,0
105,1789999663266259401,0.989576,0.789208,0.000000,0
106,1789999663266647956,0.992121,0.795967,0.789696,1
107,1789999663267036671,0.992508,0.797282,0.000000,0
108,1789999663267426236,0.992220,0.794957,0.788773,1
109,1789999663267809731,0.992776,0.797760,0.791998,1
110,1789999663268586170,0.992132,0.539582,0.535336,1
111,1789999663269003835,0.992062,0.777706,0.771532,1
112,1789999663269392950,0.992240,0.799613,0.793409,1
113,1789999663270533835,0.992637,0.376421,0.373650,1
114,1789999663270923129,0.992360,0.800189,0.794076,1
115,1789999663271327334,0.991794,0.783592,0.777162,1
116,1789999663271714029,0.992359,0.798830,0.792727,1
117,1789999663272097044,0.992568,0.799182,0.000000,0
118,1789999663272515928,0.992449,0.783107,0.777193,1
119,1789999663272904803,0.992449,0.796206,0.790194,1
120,1789999663273289688,0.992101,0.797106,0.790810,1
121,1789999663273680013,0.992508,0.794790,0.000000,0
122,1789999663274063608,0.992300,0.799078,0.792925,1
123,1789999663274450163,0.992518,0.799477,0.793496,1
124,1789999663274835228,0.992885,0.799326,0.000000,0
125,1789999663275221973,0.991724,0.797481,0.790882,1
126,1789999663275609497,0.992569,0.796445,0.790527,1
127,1789999663276021462,0.992399,0.775911,0.770014,1
128,1789999663276435116,0.992420,0.775346,0.769469,1
129,1789999663276827311,0.992399,0.791538,0.785522,1
130,1789999663277208166,0.992230,0.800734,0.794512,1
131,1789999663277599701,0.992280,0.794139,0.788008,1
132,1789999663277983996,0.992538,0.798127,0.792172,1
133,1789999663278395901,0.992588,0.778258,0.000000,0
134,1789999663278806065,0.992578,0.774091,0.768345,1
135,1789999663279194530,0.991873,0.792616,0.786174,1
136,1789999663279946070,0.992488,0.552599,0.548448,1
137,1789999663280708060,0.992409,0.545566,0.541424,1
138,1789999663281083965,0.992459,0.806262,0.800181,1
139,1789999663281465000,0.992091,0.794560,0.788276,1
140,1789999663281848655,0.992478,0.814780,0.000000,0
141,1789999663282229310,0.992161,0.796597,0.790352,1
142,1789999663282641154,0.992240,0.770469,0.764490,1
143,1789999663283048559,0.992359,0.774291,0.768375,1
144,1789999663283456604,0.991992,0.776998,0.770776,1
145,1789999663283878498,0.992220,0.885079,0.878194,1
146,1789999663284627478,0.992220,0.549810,0.545533,1
147,1789999663285017263,0.990188,0.790731,0.000000,0
148,1789999663285768193,0.992022,0.551269,0.546871,1
149,1789999663286151778,0.991377,0.950736,0.000000,0
150,1789999663286544003,0.992349,0.804208,0.798056,1
151,1789999663286934528,0.992498,0.790834,0.784902,1
152,1789999663287329662,0.992012,0.788473,0.782175,1
153,1789999663288089282,0.992598,0.638755,0.634027,1
154,1789999663288508357,0.992339,0.766664,0.760791,1
155,1789999663288927121,0.992389,0.769345,0.763489,1
156,1789999663289345506,0.992121,0.767385,0.761339,1
157,1789999663289762500,0.992498,0.769122,0.763352,1
158,1789999663290177785,0.992260,0.776633,0.000000,0
159,1789999663290564720,0.992141,0.796477,0.790218,1
160,1789999663291032053,0.942953,0.992449,0.935832,1
161,1789999663291411988,0.992270,0.843516,0.000000,0
162,1789999663291831713,0.992429,0.771069,0.765231,1
163,1789999663292217448,0.992012,0.799246,0.000000,0
164,1789999663292603783,0.992538,0.796907,0.790961,1
165,1789999663293398462,0.992240,0.528035,0.523938,1
166,1789999663293783417,0.992339,0.800285,0.794155,1
167,1789999663294202551,0.992171,0.774958,0.768891,1
168,1789999663294589016,0.992498,0.797936,0.791950,1
169,1789999663294977561,0.992300,0.793567,0.787457,1
170,1789999663295362866,0.992320,0.800349,0.000000,0
171,1789999663295781000,0.992508,0.774354,0.768553,1
172,1789999663296164915,0.991953,0.799741,0.000000,0
173,1789999663296553230,0.992379,0.795228,0.789167,1
174,1789999663296972344,0.991834,0.768422,0.000000,0
175,1789999663297360719,0.992389,0.797473,0.791404,1
176,1789999663297746424,0.992588,0.797194,0.791285,1
177,1789999663298139629,0.992171,0.790597,0.784407,1
178,1789999663298561833,0.992082,0.769091,0.763001,1
179,1789999663298976898,0.992697,0.772119,0.000000,0
180,1789999663299360873,0.992141,0.801799,0.795498,1
181,1789999663299744728,0.992598,0.799501,0.793583,1
182,1789999663300542797,0.992072,0.617693,0.612796,1
183,1789999663300957942,0.992270,0.775175,0.769183,1
184,1789999663301343106,0.992509,0.802818,0.796804,1
185,1789999663301765401,0.992181,0.779193,0.773100,1
186,1789999663302151826,0.992260,0.801134,0.794933,1
187,1789999663302571790,0.992419,0.768461,0.762635,1
188,1789999663302988105,0.992508,0.773092,0.000000,0
189,1789999663303403709,0.992072,0.775478,0.000000,0
190,1789999663303820994,0.992667,0.773409,0.000000,0
191,1789999663304209458,0.990883,0.796948,0.789682,1
192,1789999663304972478,0.992331,0.548322,0.544117,1
193,1789999663305367243,0.992201,0.795840,0.789633,1
194,1789999663305753038,0.992459,0.797346,0.791333,1
195,1789999663306142473,0.991883,0.798351,0.791871,1
196,1789999663306533998,0.992677,0.924762,0.917990,1
197,1789999663306919083,0.992429,0.795307,0.789286,1
198,1789999663307325387,0.991734,0.782896,0.000000,0
199,1789999663308086637,0.992469,0.548498,0.544367,1
200,1789999663308501922,0.992220,0.776323,0.770283,1
201,1789999663308886377,0.992339,0.803147,0.796995,1
202,1789999663309279901,0.992112,0.790368,0.000000,0
203,1789999663309666206,0.991953,0.797409,0.790992,1
204,1789999663310050331,0.992528,0.935056,0.928069,1
205,1789999663310468146,0.992201,0.772783,0.000000,0
206,1789999663310853901,0.992478,0.795021,0.789041,1
207,1789999663311241355,0.991795,0.794234,0.000000,0
208,1789999663311631420,0.992181,0.795681,0.789459,1
209,1789999663312021665,0.992518,0.792608,0.786677,1
210,1789999663312438520,0.992339,0.900352,0.000000,0
211,1789999663312828894,0.992579,0.791357,0.785484,1
212,1789999663313215579,0.992111,0.797457,0.000000,0
213,1789999663313635604,0.992578,0.771964,0.766235,1
214,1789999663314054368,0.992687,0.774207,0.768545,1
215,1789999663314469613,0.992439,0.777068,0.771193,1
216,1789999663314858468,0.992131,0.797489,0.791214,1
217,1789999663315277092,0.992220,0.900902,0.893893,1
218,1789999663315662877,0.992598,0.927522,0.920656,1
219,1789999663316045512,0.992528,0.796350,0.790399,1
220,1789999663316431057,0.992339,0.797816,0.791705,1
