round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,515087,520427,1789999654206594786,1789999654207084078,286720,489292,0.443176,1,1
1,1,386866,402056,1789999654207774844,1789999654207519112,265182,0,0.958900,1,1
2,2,867453,455927,1789999654208667827,1789999654208411431,268326,0,0.538616,1,1
3,1,377976,386006,1789999654209071483,1789999654208820115,274548,0,0.856965,1,1
4,1,380916,388546,1789999654209484799,1789999654209228670,288909,0,0.858432,1,1
5,1,374645,381845,1789999654209901675,1789999654209649814,283522,0,0.812794,1,1
6,1,377305,394386,1789999654210319721,1789999654210066859,288333,0,0.778258,1,1
7,1,374155,381716,1789999654210738407,1789999654210487243,293035,0,0.927884,1,1
8,1,361966,370476,1789999654211160474,1789999654210905218,255346,0,0.000000,1,0
9,2,737571,371625,1789999654211915145,1789999654211659848,255377,0,0.000000,1,0
10,1,362436,370656,1789999654212295191,1789999654212040293,254968,0,0.797202,1,1
11,1,369125,376945,1789999654212680686,1789999654212424828,255938,0,0.793114,1,1
12,1,373275,381065,1789999654213070312,1789999654212815672,254720,0,0.785278,1,1
13,1,365576,372746,1789999654213451788,1789999654213197717,297041,0,0.792758,1,1
14,1,361965,370395,1789999654213865544,1789999654213611892,293863,0,0.769513,1,1
15,1,365595,375085,1789999654214280180,1789999654214022136,258124,0,0.772127,1,1
16,1,368206,377836,1789999654214666086,1789999654214406321,259835,0,0.000000,1,0
17,1,369076,378546,1789999654215053312,1789999654214796936,256446,0,0.785176,1,1
18,1,364355,373405,1789999654215435217,1789999654215181871,296217,0,0.789309,1,1
19,1,364886,375146,1789999654215852504,1789999654215597816,295268,0,0.768852,1,1
20,1,359876,367966,1789999654216262220,1789999654216010000,301620,0,0.000000,1,0
21,1,375946,386816,1789999654216696716,1789999654216436994,259922,0,0.757255,1,1
22,1,366756,375646,1789999654217082512,1789999654216830609,296193,0,0.783694,1,1
23,1,373106,382086,1789999654217509128,1789999654217248024,261284,0,0.767745,1,1
24,1,368546,377506,1789999654217901304,1789999654217642009,259375,0,0.000000,1,0
25,1,358605,366185,1789999654218277129,1789999654218025473,296667,0,0.793647,1,1
26,1,372616,380626,1789999654218708696,1789999654218447678,261098,0,0.761331,1,1
27,1,360875,369755,1789999654219086151,1789999654218831123,255098,0,0.793472,1,1
28,1,367665,381035,1789999654219471207,1789999654219212978,258289,0,0.792449,1,1
29,1,369666,381996,1789999654219864103,1789999654219606003,299780,0,0.785734,1,1
30,1,366575,379235,1789999654220285149,1789999654220026417,258792,0,0.890788,1,1
31,3,1122537,383906,1789999654221429336,1789999654221171062,258364,0,0.370161,1,1
32,1,374376,387476,1789999654221825492,1789999654221565566,259996,0,0.787584,1,1
33,1,362315,374746,1789999654222210227,1789999654221956601,297227,0,0.793044,1,1
34,1,361046,372246,1789999654222627484,1789999654222373766,295968,0,0.767792,1,1
35,1,364416,377346,1789999654223046930,1789999654222790070,256940,0,0.892001,1,1
36,1,374606,387356,1789999654223442786,1789999654223179005,263871,0,0.789033,1,1
37,1,361885,372966,1789999654223825821,1789999654223571890,298752,0,0.785640,1,1
38,1,366586,378336,1789999654224250228,1789999654223990844,259454,0,0.890415,1,1
39,1,365925,382296,1789999654224636113,1789999654224378049,258144,0,0.788229,1,1
40,1,362395,374365,1789999654225023299,1789999654224769244,296846,0,0.784478,1,1
41,1,364165,375685,1789999654225443395,1789999654225189498,294938,0,0.767255,1,1
42,1,365485,378516,1789999654225862851,1789999654225605723,257198,0,0.000000,1,0
43,1,372985,385486,1789999654226257327,1789999654225993828,263579,0,0.787732,1,1
44,1,365505,378105,1789999654226643453,1789999654226386612,256921,0,0.786764,1,1
