round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999581643104757,0.989179,0.767700,0.000000,0
1,1789999581643592161,0.991120,0.819158,0.811884,1
2,1789999581644020815,0.991209,0.826605,0.819338,1
3,1789999581644439499,0.991605,0.816615,0.000000,0
4,1789999581644875153,0.990001,0.789271,0.781379,1
5,1789999581645299428,0.991685,0.765691,0.000000,0
6,1789999581645738402,0.990961,0.758459,0.000000,0
7,1789999581646159596,0.991923,0.776595,0.000000,0
8,1789999581646604270,0.991843,0.752393,0.746256,1
9,1789999581647048054,0.991795,0.753350,0.000000,0
10,1789999581647473969,0.991804,0.765117,0.000000,0
11,1789999581647888423,0.991377,0.779739,0.000000,0
12,1789999581648319517,0.991597,0.759887,0.000000,0
13,1789999581648749352,0.991477,0.761171,0.000000,0
14,1789999581649151216,0.991546,0.785373,0.000000,0
15,1789999581649574861,0.992091,0.773881,0.767761,1
16,1789999581650003825,0.991774,0.768168,0.000000,0
17,1789999581650429309,0.991962,0.772931,0.000000,0
18,1789999581650835274,0.991586,0.781073,0.000000,0
19,1789999581651236099,0.991467,0.787866,0.781143,1
20,1789999581651663223,0.986808,0.775252,0.000000,0
21,1789999581652093947,0.991506,0.764047,0.757557,1
22,1789999581652518561,0.991745,0.768384,0.000000,0
23,1789999581652955046,0.991715,0.774353,0.000000,0
24,1789999581653392580,0.991635,0.760281,0.753922,1
25,1789999581653798954,0.991586,0.786718,0.000000,0
26,1789999581654234018,0.991745,0.761713,0.000000,0
27,1789999581654673503,0.991645,0.758163,0.751829,1
28,1789999581655102657,0.992042,0.767984,0.761872,1
29,1789999581655533001,0.991774,0.764200,0.000000,0
30,1789999581655961085,0.991765,0.778547,0.000000,0
31,1789999581656391220,0.991754,0.763351,0.757057,1
32,1789999581656822384,0.991149,0.764850,0.000000,0
33,1789999581657254198,0.991972,0.766458,0.000000,0
34,1789999581657662203,0.985250,0.783639,0.772080,1
35,1789999581658071197,0.991715,0.784455,0.000000,0
36,1789999581658501572,0.991814,0.765737,0.000000,0
37,1789999581658903916,0.991804,0.791087,0.000000,0
38,1789999581659306141,0.991843,0.786237,0.000000,0
39,1789999581659710525,0.991219,0.784110,0.000000,0
40,1789999581660115230,0.991794,0.784454,0.778017,1
41,1789999581660516155,0.991734,0.789167,0.000000,0
42,1789999581660951139,0.992032,0.768421,0.762299,1
43,1789999581661379613,0.991615,0.765561,0.000000,0
44,1789999581661815957,0.991576,0.759317,0.752920,1
45,1789999581662243222,0.991853,0.766802,0.760555,1
46,1789999581662687056,0.991754,0.756595,0.750356,1
47,1789999581663089590,0.991774,0.786316,0.779847,1
48,1789999581663489785,0.991903,0.787378,0.781002,1
49,1789999581663925729,0.991457,0.760358,0.000000,0
50,1789999581664342164,0.992240,0.776494,0.770468,1
51,1789999581664747388,0.991675,0.783803,0.000000,0
52,1789999581665177172,0.992032,0.768983,0.000000,0
53,1789999581665606677,0.992012,0.766710,0.000000,0
