round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790174891830329792,0.911158,0.982623,0.895325,1
1,1790174891830877584,0.930160,0.990318,0.921154,1
2,1790174891831680844,0.991030,0.786347,0.779294,1
3,1790174891832099948,0.991665,0.814177,0.807391,1
4,1790174891832516373,0.991149,0.793559,0.786536,1
5,1790174891832929587,0.990644,0.785971,0.778617,1
6,1790174891833356882,0.991695,0.776315,0.769867,1
7,1790174891833785636,0.991477,0.779403,0.772760,1
8,1790174891834179731,0.991834,0.943255,0.935552,1
9,1790174891834949881,0.991566,0.553999,0.549326,1
10,1790174891835762810,0.991040,0.622362,0.616785,1
11,1790174891836154295,0.991685,0.798862,0.792219,1
12,1790174891836549049,0.991329,0.795705,0.788805,1
13,1790174891836942564,0.991348,0.797617,0.790716,1
14,1790174891837331149,0.992022,0.799637,0.793258,1
15,1790174891837723974,0.991744,0.804948,0.798303,1
16,1790174891838111709,0.992062,0.941219,0.933748,1
17,1790174891838502804,0.991605,0.796589,0.789902,1
18,1790174891838993847,0.900848,0.991367,0.893071,1
19,1790174891839382402,0.995271,0.985053,0.980395,1
20,1790174891840179591,0.991893,0.556247,0.551738,1
21,1790174891840599256,0.991615,0.770268,0.763809,1
22,1790174891840994231,0.991774,0.933412,0.925733,1
23,1790174891841381935,0.992092,0.802907,0.796557,1
24,1790174891841775530,0.992082,0.800517,0.794179,1
25,1790174891842201365,0.991873,0.771370,0.765101,1
26,1790174891842598409,0.991814,0.796748,0.790225,1
27,1790174891842992284,0.991873,0.798998,0.792505,1
28,1790174891843384829,0.992141,0.797441,0.791174,1
29,1790174891843785014,0.991863,0.797019,0.790534,1
30,1790174891844174639,0.992042,0.802127,0.795744,1
31,1790174891844842650,0.752302,0.990674,0.745286,1
32,1790174891845232245,0.991913,0.842992,0.836174,1
33,1790174891846004534,0.991605,0.644079,0.638672,1
34,1790174891846780804,0.991387,0.543638,0.538956,1
35,1790174891847174839,0.991843,0.794393,0.787913,1
36,1790174891847559144,0.991933,0.946845,0.939206,1
37,1790174891847949719,0.991923,0.803797,0.797305,1
38,1790174891848338203,0.991973,0.796756,0.790361,1
39,1790174891848731508,0.991873,0.797154,0.790676,1
40,1790174891849127393,0.991625,0.793599,0.786953,1
41,1790174891849520128,0.991576,0.808587,0.801775,1
42,1790174891849925932,0.991894,0.788379,0.781989,1
43,1790174891850316647,0.991992,0.800157,0.793750,1
44,1790174927897912069,0.896132,0.989565,0.886780,1
45,1790174927899321181,0.377846,0.990842,0.374386,1
46,1790174927900584084,0.991546,0.373971,0.370809,1
47,1790174927901001608,0.991298,0.836326,0.829048,1
48,1790174927901416483,0.991496,0.834070,0.826977,1
49,1790174927902230822,0.991387,0.532133,0.527550,1
50,1790174927902640937,0.991913,0.918082,0.910657,1
51,1790174927903073031,0.991536,0.772049,0.765515,1
52,1790174927903469566,0.991794,0.791657,0.785161,1
53,1790174927904257255,0.991883,0.542199,0.537798,1
54,1790174927904653610,0.991982,0.799206,0.792798,1
55,1790174927905100284,0.991665,0.759666,0.753334,1
56,1790174927905506899,0.991486,0.783600,0.776928,1
57,1790174927905904883,0.991794,0.949966,0.942171,1
58,1790174927906303488,0.991992,0.932041,0.924577,1
59,1790174927906703203,0.991239,0.798359,0.791364,1
60,1790174927907106797,0.991764,0.791056,0.784541,1
61,1790174927907505852,0.991754,0.795124,0.788568,1
62,1790174927907906877,0.991784,0.797091,0.790542,1
63,1790174927908303431,0.992052,0.936609,0.929165,1
64,1790174927908698456,0.991685,0.793543,0.786945,1
65,1790174927909097831,0.992032,0.798247,0.791887,1
66,1790174927909497205,0.991597,0.793274,0.786607,1
67,1790174927909893550,0.991715,0.800437,0.793805,1
68,1790174927910288345,0.991893,0.799054,0.792576,1
69,1790174927911456309,0.992043,0.366944,0.364024,1
70,1790174927911855064,0.990971,0.797705,0.790502,1
71,1790174927912255109,0.991843,0.794044,0.787567,1
72,1790174927912663264,0.987943,0.785624,0.776152,1
73,1790174927913093208,0.991734,0.774137,0.767738,1
74,1790174927913872378,0.991437,0.542872,0.538223,1
75,1790174927914269582,0.991972,0.805311,0.798846,1
76,1790174927914672617,0.985378,0.792291,0.780706,1
77,1790174927915102581,0.991893,0.772822,0.766557,1
78,1790174927916263806,0.991685,0.369359,0.366287,1
79,1790174927916666901,0.987528,0.792156,0.782277,1
80,1790174927917110335,0.991496,0.795784,0.789017,1
81,1790174927917528489,0.991635,0.796708,0.790044,1
82,1790174927917932654,0.991625,0.812713,0.805907,1
83,1790174927918720093,0.991526,0.630757,0.625412,1
84,1790174927919688101,0.559298,0.990099,0.553760,1
85,1790174927920130735,0.991685,0.765637,0.759271,1
86,1790174927920932784,0.991120,0.624762,0.619214,1
87,1790174927921337089,0.991506,0.789807,0.783098,1
88,1790174927922117668,0.991934,0.547659,0.543242,1
89,1790174927922507923,0.991933,0.797960,0.791522,1
90,1790174927922894808,0.991933,0.803694,0.797210,1
91,1790174927923672378,0.984944,0.543921,0.535732,1
92,1790174927924098992,0.991863,0.771193,0.764918,1
93,1790174927924502047,0.991675,0.786386,0.779840,1
94,1790174927924927451,0.991645,0.779061,0.772552,1
95,1790174927925710461,0.991417,0.629365,0.623963,1
96,1790174927926105446,0.991695,0.796963,0.790344,1
97,1790174927926494620,0.991537,0.794433,0.787710,1
98,1790174936937994036,0.525812,0.963522,0.506631,1
99,1790174936939741752,0.984729,0.361080,0.355566,1
100,1790174936940629931,0.984787,0.636142,0.626464,1
101,1790174936941047295,0.991774,0.857317,0.850264,1
102,1790174936941449090,0.992002,0.851464,0.844654,1
103,1790174939946705187,0.995918,0.975407,0.971426,1
104,1790174939947286679,0.991249,0.967791,0.959322,1
105,1790174939947790663,0.967664,0.991149,0.959100,1
106,1790174939948235277,0.984807,0.819125,0.806680,1
107,1790174939948680761,0.984856,0.795037,0.782997,1
108,1790174939950259060,0.991814,0.338211,0.335442,1
109,1790174939950669214,0.992261,0.784275,0.778205,1
110,1790174939951078209,0.992419,0.782629,0.776695,1
111,1790174939951467154,0.992280,0.794957,0.788820,1
112,1790174939952229894,0.992300,0.545833,0.541630,1
113,1790174939952651688,0.992459,0.776207,0.770353,1
114,1790174939953039993,0.992578,0.800774,0.794830,1
115,1790174939953466657,0.992498,0.764246,0.758513,1
116,1790174939954235967,0.992707,0.632545,0.627932,1
117,1790174939954655162,0.992905,0.768275,0.762825,1
118,1790174939955044126,0.992806,0.797944,0.792203,1
119,1790174939955449921,0.993064,0.781081,0.775663,1
120,1790174939956605955,0.992728,0.367565,0.364892,1
121,1790174939957763370,0.992647,0.370617,0.367892,1
