pgen,n_attempts,t_exp_s,t_exp_rtt_s,t_exp_theoretical_ms,rtt_emp_us,t_vuelta_ns,w_real,E_N_real,rate_real_indiv,rate_real_rtt_indiv,w_fixed,E_N_fixed,rate_fixed_indiv
0.1,34,0.013192192,0.013112511,13.600000000000001,388.0056470588235,220737.23529411765,0.6994080513581549,0.6314415257520724,47.864791973318184,48.15565270084977,0.6999238697750143,0.6321619218761158,47.91939973858141
0.1,2,0.0007808,0.000771944,0.8,390.4,221134.5,0.6991302564070585,0.63105340601993,808.2138909066726,817.4859912376156,0.6999238697750143,0.6321619218761158,809.6336089601892
0.1,3,0.001145856,0.001142457,1.2000000000000002,381.952,218116.66666666666,0.7012433018049228,0.6340030159422503,553.3007777087612,554.9469397467478,0.6999238697750143,0.6321619218761158,551.6940364898519
0.1,11,0.004233216,0.004207183,4.4,384.83781818181814,217707.45454545456,0.7015303177851441,0.6344031980946188,149.86317686000876,150.79049285344107,0.6999238697750143,0.6321619218761158,149.33372685828357
0.1,1,0.000381696,0.000381722,0.4,381.696,220700.0,0.6994340945075146,0.6314779064464605,1654.4001153967045,1654.2874302410146,0.6999238697750143,0.6321619218761158,1656.1921578327144
0.1,23,0.008790272,0.008750368,9.200000000000001,382.1857391304348,217511.5652173913,0.7016677535483712,0.6345947834583382,72.19284948842746,72.52206803854858,0.6999238697750143,0.6321619218761158,71.91608199110514
0.1,10,0.003860224,0.00384122,4.0,386.0224,221018.5,0.699211360220732,0.6311667305724665,163.50520865433367,164.31413211752167,0.6999238697750143,0.6321619218761158,163.76301527479123
0.1,22,0.00841088,0.008361195,8.8,382.31272727272733,217879.13636363635,0.7014098881227645,0.6342352983072829,75.40653276557065,75.85462344883511,0.6999238697750143,0.6321619218761158,75.16002152879553
0.1,25,0.009556224,0.009503713,10.0,382.24896,216547.68,0.7023444067791713,0.6355376668089557,66.50510356485529,66.87256515521415,0.6999238697750143,0.6321619218761158,66.15185264348301
0.1,1,0.000379136,0.000379202,0.4,379.136,216309.0,0.7025120623494012,0.6357711914615137,1676.8948120503294,1676.6029489863286,0.6999238697750143,0.6321619218761158,1667.3750893508286
0.1,15,0.005688576,0.005669661,6.0,379.23839999999996,214695.2,0.7036466916017167,0.637350604896693,112.04044824165011,112.41423515386423,0.6999238697750143,0.6321619218761158,111.1283248876548
0.1,11,0.00423296,0.004213273,4.4,384.81454545454545,218823.54545454544,0.7007477829462533,0.6333118599371041,149.6144210994444,150.31351159469233,0.6999238697750143,0.6321619218761158,149.3427582297295
0.1,5,0.001912064,0.00191197,2.0,382.4128,218644.2,0.7008734701462845,0.6334872013861154,331.31066815028964,331.32695669184943,0.6999238697750143,0.6321619218761158,330.61755353174146
0.1,3,0.001147392,0.001144137,1.2000000000000002,382.46399999999994,217676.66666666666,0.7015519167480255,0.6344333087197488,552.9350986583041,554.5081652981669,0.6999238697750143,0.6321619218761158,550.9554902562645
0.1,2,0.000773632,0.000768124,0.8,386.81600000000003,221265.0,0.69903902586152,0.6309259209712709,815.537517800803,821.3855067297349,0.6999238697750143,0.6321619218761158,817.1351778056179
0.1,2,0.000766464,0.000766874,0.8,383.232,220267.0,0.6997370150480006,0.6319010006213323,824.4366344946824,823.9958593215213,0.6999238697750143,0.6321619218761158,824.777056555971
0.1,16,0.006138624,0.006105143,6.4,383.664,219949.0625,0.6999595230551677,0.6322117022433877,102.98915558981749,103.55395479571693,0.6999238697750143,0.6321619218761158,102.9810462208006
0.1,34,0.013132288,0.01307641,13.600000000000001,386.24376470588237,219896.70588235295,0.6999961715276715,0.6322628703431181,48.14567502198536,48.351410696293414,0.6999238697750143,0.6321619218761158,48.137987978645896
0.1,1,0.000390912,0.000391003,0.4,390.912,224380.0,0.6968649072437051,0.6278844819919209,1606.2041635762548,1605.8303439920433,0.6999238697750143,0.6321619218761158,1617.146370221727
0.1,3,0.001166592,0.001166806,1.2000000000000002,388.864,222458.0,0.6982055695592029,0.6297607319812212,539.8294622123426,539.7304538896965,0.6999238697750143,0.6321619218761158,541.887756710243
0.1,7,0.002712064,0.002693265,2.8000000000000003,387.4377142857143,220591.7142857143,0.6995098373288929,0.631583709343593,232.87935290007644,234.5048516739322,0.6999238697750143,0.6321619218761158,233.092553079911
0.1,2,0.000764928,0.000773824,0.8,382.464,219431.0,0.7003222397824355,0.6327180425289783,827.1602589119216,817.6510970569256,0.6999238697750143,0.6321619218761158,826.4332353843967
0.1,23,0.008860928,0.008818428,9.200000000000001,385.2577391304348,219641.8260869565,0.7001746091477548,0.6325119766001901,71.38213701772433,71.72615987794991,0.6999238697750143,0.6321619218761158,71.34263159300197
0.1,9,0.00344576,0.003424289,3.6,382.8622222222222,217503.66666666666,0.701673295728602,0.6346025087203004,184.16909730227889,185.32387561923088,0.6999238697750143,0.6321619218761158,183.4608103513059
0.1,15,0.005737472,0.005714912,6.0,382.4981333333334,217873.06666666668,0.7014141454811574,0.6342412341347209,110.5436739621075,110.9800525598156,0.6999238697750143,0.6321619218761158,110.18126482815353
0.1,9,0.003454464,0.003436898,3.6,383.82933333333335,218611.22222222222,0.7008965837769494,0.6335194440165102,183.39153165773624,184.32884654025526,0.6999238697750143,0.6321619218761158,182.99855545639375
0.1,7,0.002677248,0.002664145,2.8000000000000003,382.464,218163.0,0.7012108116179676,0.6339577083584178,236.79453990008312,237.95916076580582,0.6999238697750143,0.6321619218761158,236.12378153839902
0.1,17,0.00656256,0.006513326,6.800000000000001,386.0329411764706,218716.82352941178,0.7008225720894321,0.6334161980036711,96.51968103966608,97.24926988203433,0.6999238697750143,0.6321619218761158,96.32855499623862
0.1,10,0.003829504,0.003813761,4.0,382.9504,218241.1,0.7011560491920809,0.6338813389045418,165.525702259233,166.20898344299545,0.6999238697750143,0.6321619218761158,165.0767101630174
0.1,14,0.005360896,0.005337999,5.6000000000000005,382.92114285714285,218115.42857142858,0.701244170011453,0.634004226637222,118.2646010363234,118.77188936101749,0.6999238697750143,0.6321619218761158,117.92094490848464
0.1,25,0.009622784,0.009558682,10.0,384.91136,218406.32,0.701040213759062,0.6337197861959909,65.85617906377104,66.29782078700713,0.6999238697750143,0.6321619218761158,65.69428575723155
0.1,1,0.000380672,0.000380572,0.4,380.67199999999997,216311.0,0.7025106573266815,0.6357692345858128,1670.1234516481718,1670.5622972415545,0.6999238697750143,0.6321619218761158,1660.6472813238584
0.1,17,0.006531584,0.006505326,6.800000000000001,384.21082352941175,218933.0,0.7006710871136229,0.6332048540173988,96.9450678453188,97.33637545872395,0.6999238697750143,0.6321619218761158,96.78539262085825
0.1,7,0.002699008,0.002689655,2.8000000000000003,385.57257142857145,218859.14285714287,0.7007228385892842,0.6332770584756108,234.63326469414346,235.44917785946924,0.6999238697750143,0.6321619218761158,234.22009933876288
0.1,7,0.002691072,0.002671314,2.8000000000000003,384.43885714285716,218569.85714285713,0.7009255770194138,0.6335598874615703,235.43029969527768,237.17162694523006,0.6999238697750143,0.6321619218761158,234.9108169072086
0.1,11,0.004243712,0.004223044,4.4,385.79200000000003,219569.0,0.7002256019815071,0.6325831567919687,149.06363975499957,149.79317212701758,0.6999238697750143,0.6321619218761158,148.96437879764596
0.1,4,0.001532672,0.001542508,1.6,383.16799999999995,221633.0,0.6987818268275278,0.6305664518349328,411.41643602475466,408.7929863799298,0.6999238697750143,0.6321619218761158,412.4574089408013
0.1,3,0.001152256,0.001149266,1.2000000000000002,384.0853333333333,219388.0,0.7003523542862032,0.6327600733693364,549.1488639411176,550.5775628699852,0.6999238697750143,0.6321619218761158,548.6297505728899
0.1,5,0.00192256,0.001920911,2.0,384.512,219473.0,0.70029282686604,0.632676989712673,329.0804914867016,329.362989598515,0.6999238697750143,0.6321619218761158,328.8125841982127
0.1,19,0.007287552,0.007256899,7.6000000000000005,383.5553684210526,218319.63157894736,0.7011009884624807,0.6338045493724825,86.9708441699603,87.33820732140306,0.6999238697750143,0.6321619218761158,86.74544234828318
0.1,12,0.004688128,0.004662135,4.800000000000001,390.6773333333333,222604.08333333334,0.6981035808118592,0.6296180849769046,134.30053210511844,135.049303586641,0.6999238697750143,0.6321619218761158,134.84314461467685
0.1,2,0.00076288,0.000768494,0.8,381.44,217793.5,0.7014699568870005,0.6343190470008357,831.4794554855754,825.405334330308,0.6999238697750143,0.6321619218761158,828.651848096838
0.1,17,0.006549504,0.006536206,6.800000000000001,385.2649411764706,219437.11764705883,0.7003179554712499,0.6327120628124545,96.60457689810625,96.80112022363654,0.6999238697750143,0.6321619218761158,96.52057955474426
0.1,3,0.001146624,0.001146316,1.2000000000000002,382.20799999999997,217743.66666666666,0.7015049143442015,0.6343677829285095,553.2483036536036,553.3969541806181,0.6999238697750143,0.6321619218761158,551.3245160367442
0.1,23,0.008807424,0.008755568,9.200000000000001,382.93147826086954,218324.65217391305,0.7010974685272235,0.6337996402142375,71.9619766476824,72.38818089405936,0.6999238697750143,0.6321619218761158,71.77602916313735
