count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785327326907329750,391452,149496,0.888914,1
51,1785327326907724732,389812,150364,0.888316,0
52,1785327326908116884,389632,149992,0.888572,0
53,1785327326908508326,392292,150840,0.887988,1
54,1785327326908902188,385632,150158,0.888458,0
55,1785327326909290040,395082,147966,0.889968,1
56,1785327326909686682,393273,150574,0.888171,1
57,1785327326910081495,388432,149881,0.888648,0
58,1785327326910471647,392512,149579,0.888856,0
59,1785327326910866669,388082,150296,0.888363,0
60,1785327326911256721,386492,149764,0.888729,0
61,1785327326911644873,393902,154062,0.885775,0
62,1785327326912040675,387672,149150,0.889152,0
63,1785327326912430217,390522,151238,0.887714,1
64,1785327326912822249,384252,148726,0.889444,0
65,1785327326913208002,380032,147853,0.890046,0
66,1785327326913589564,397672,153942,0.885857,0
67,1785327326913990056,383032,149459,0.888939,1
68,1785327326914374768,386762,149388,0.888988,0
69,1785327326914763490,383622,150016,0.888555,0
70,1785327326915148652,382052,148084,0.889887,0
71,1785327326915532334,389602,149862,0.888661,0
72,1785327326915924496,388043,150000,0.888566,1
73,1785327326916314699,400982,161616,0.880614,1
74,1785327326916717371,390712,151164,0.887765,0
75,1785327326917120113,387662,150352,0.888324,1
76,1785327326917509745,389952,150390,0.888298,0
77,1785327326917901397,392542,151018,0.887866,1
78,1785327326918295689,404073,154996,0.885135,0
79,1785327326918701302,397382,151383,0.887615,1
80,1785327326919100324,395542,152490,0.886854,0
81,1785327326919497316,394842,154128,0.885730,0
82,1785327326919893778,390122,151056,0.887840,1
83,1785327326920286160,391022,150894,0.887951,0
84,1785327326920679002,398093,152072,0.887141,1
85,1785327326921079065,398382,151269,0.887693,0
86,1785327326921479657,393002,149206,0.889113,1
87,1785327326921874489,391562,150764,0.888041,1
88,1785327326922267861,387542,149962,0.888593,0
89,1785327326922656943,387052,149980,0.888580,1
90,1785327326923045575,388543,150578,0.888169,0
91,1785327326923436368,388012,149325,0.889031,1
92,1785327326923826220,390302,151373,0.887622,1
93,1785327326924218272,385632,149401,0.888979,0
94,1785327326924605764,393892,149849,0.888670,0
95,1785327326925001326,390132,149547,0.888878,1
96,1785327326925393498,391832,150135,0.888473,0
97,1785327326925787150,397503,150463,0.888248,1
98,1785327326926186423,388432,149160,0.889145,1
99,1785327326926576385,398942,151378,0.887618,1
100,1785327326926977617,387092,149425,0.888962,0
101,1785327326927366389,394782,151713,0.887388,0
102,1785327326927762661,395742,153951,0.885851,0
103,1785327326928160923,388832,149099,0.889187,0
104,1785327326928551596,388332,150006,0.888562,0
105,1785327326928941638,396172,158644,0.882640,1
106,1785327326929339550,391722,154212,0.885672,1
107,1785327326929732692,388372,150570,0.888174,0
108,1785327326930122894,388562,150228,0.888409,0
109,1785327326930513176,390122,150886,0.887957,0
110,1785327326930904958,388122,150064,0.888522,1
111,1785327326931294510,393862,148262,0.889764,1
112,1785327326931690102,388223,148780,0.889407,1
113,1785327326932079775,385592,148997,0.889257,0
114,1785327326932466757,390692,150255,0.888391,0
115,1785327326932861219,387042,148813,0.889384,1
116,1785327326933250091,385862,148141,0.889848,0
117,1785327326933637463,387612,149099,0.889187,0
118,1785327326934027065,385892,147407,0.890354,1
119,1785327326934414567,387692,148395,0.889672,0
120,1785327326934803679,386953,149223,0.889102,1
121,1785327326935192232,396542,159760,0.881879,0
122,1785327326935591264,389842,150168,0.888451,1
123,1785327326935982736,385632,148306,0.889734,0
124,1785327326936370018,393392,148804,0.889390,0
125,1785327326936765320,386612,150972,0.887897,0
126,1785327326937153872,390092,149220,0.889104,0
127,1785327326937547335,388262,149497,0.888913,1
128,1785327326937937567,387492,149125,0.889169,1
129,1785327326938326589,387792,149783,0.888716,0
130,1785327326938715931,385962,148621,0.889517,1
131,1785327326939103543,384272,148099,0.889877,0
132,1785327326939490145,393192,149147,0.889154,0
133,1785327326939885057,386512,149885,0.888646,0
134,1785327326940273109,385333,147593,0.890226,0
135,1785327326940660012,391252,151980,0.887204,1
136,1785327326941052954,385832,149498,0.888912,0
137,1785327326941440436,391502,153756,0.885985,1
138,1785327326941833498,387482,149314,0.889039,0
139,1785327326942222710,389362,151992,0.887196,0
140,1785327326942614162,388382,149010,0.889248,1
141,1785327326943004064,387093,149098,0.889188,1
142,1785327326943392637,388442,148755,0.889424,1
143,1785327326943788749,389302,149653,0.888805,1
144,1785327326944180501,385822,148591,0.889537,0
145,1785327326944568313,386172,148159,0.889835,0
146,1785327326944956245,386102,147967,0.889968,0
147,1785327326945343807,388022,148935,0.889300,1
148,1785327326945733359,390202,149793,0.888709,0
149,1785327326946125681,383402,148611,0.889523,1
150,1785327326946510803,388702,148579,0.889546,0
151,1785327326946901055,386793,149047,0.889223,0
152,1785327326947289528,389652,148324,0.889721,1
153,1785327326947680780,389752,150792,0.888021,1
154,1785327326948072032,386102,148220,0.889793,1
155,1785327326948459564,387312,149438,0.888953,0
156,1785327326948848576,388092,150166,0.888452,1
157,1785327326949238118,385122,148564,0.889556,1
158,1785327326949624770,391112,149052,0.889219,0
159,1785327326950018082,390153,149820,0.888690,0
160,1785327326950410035,389842,149877,0.888651,0
161,1785327326950802377,392762,148945,0.889293,1
162,1785327326951197199,385982,149543,0.888881,1
163,1785327326951584791,386912,148721,0.889448,0
164,1785327326951973433,385122,148219,0.889794,0
165,1785327326952360065,402882,152157,0.887083,1
166,1785327326952765657,388793,151914,0.887250,1
167,1785327326953156100,386382,150611,0.888146,1
168,1785327326953544412,388772,150740,0.888057,0
169,1785327326953934804,401682,162297,0.880151,1
170,1785327326954338046,390592,149595,0.888845,0
