count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,165980,4410,170390,0.877651,0
52,168019,990,169009,0.876270,2
53,166340,950,167290,0.877407,1
54,166940,1010,167950,0.877000,1
58,167171,1000,168171,0.876844,4
61,167202,930,168132,0.876823,3
62,165842,910,166752,0.877744,1
66,167524,960,168484,0.876605,4
73,170496,1130,171626,0.874597,7
77,166827,970,167797,0.877077,4
78,163357,1090,164447,0.879430,1
79,166798,930,167728,0.877096,1
80,166778,940,167718,0.877110,1
83,163619,940,164559,0.879252,3
86,164499,1000,165499,0.878655,3
89,165241,890,166131,0.878152,3
91,170432,940,171372,0.874640,2
92,187180,950,188130,0.863436,1
94,182230,980,183210,0.866728,2
95,179209,930,180139,0.868745,1
97,169960,1040,171000,0.874959,2
104,165653,990,166643,0.877872,7
106,163304,850,164154,0.879466,2
107,165025,1120,166145,0.878298,1
113,163678,890,164568,0.879212,6
118,170451,930,171381,0.874628,5
119,169620,1020,170640,0.875188,1
120,166491,1000,167491,0.877304,1
121,169681,1000,170681,0.875147,1
123,164092,900,164992,0.878931,2
125,163634,950,164584,0.879242,2
129,166285,940,167225,0.877444,4
130,165655,920,166575,0.877871,1
131,169316,860,170176,0.875394,1
136,165828,910,166738,0.877754,5
137,164128,970,165098,0.878907,1
138,167288,1100,168388,0.876765,1
139,167318,1010,168328,0.876744,1
140,162979,920,163899,0.879687,1
144,168680,890,169570,0.875823,4
148,163982,1180,165162,0.879006,4
151,165293,840,166133,0.878116,3
153,164104,980,165084,0.878923,2
155,165513,910,166423,0.877967,2
156,163874,980,164854,0.879079,1
157,173874,890,174764,0.872322,1
159,164075,960,165035,0.878943,2
162,168117,910,169027,0.876204,3
168,164159,890,165049,0.878886,6
169,166929,940,167869,0.877008,1
170,166429,940,167369,0.877346,1
176,164731,860,165591,0.878497,6
182,162804,900,163704,0.879806,6
185,170335,930,171265,0.874706,3
186,160325,830,161155,0.881494,1
188,167096,890,167986,0.876895,2
189,166287,1020,167307,0.877443,1
193,166177,970,167147,0.877517,4
197,163739,6990,170729,0.879171,4
198,166990,1030,168020,0.876966,1
200,166009,960,166969,0.877631,2
204,166651,960,167611,0.877196,4
205,168272,880,169152,0.876099,1
206,168412,940,169352,0.876004,1
207,165753,909,166662,0.877804,1
208,167673,900,168573,0.876504,1
211,168363,930,169293,0.876038,3
214,166764,850,167614,0.877119,3
216,168325,1050,169375,0.876063,2
218,171075,910,171985,0.874207,2
219,166545,870,167415,0.877268,1
221,178626,1060,179686,0.869135,2
222,167686,910,168596,0.876495,1
223,168326,950,169276,0.876063,1
227,167657,910,168567,0.876515,4
229,168048,920,168968,0.876251,2
231,167159,1110,168269,0.876852,2
235,168139,940,169079,0.876189,4
237,168300,960,169260,0.876080,2
241,167860,950,168810,0.876378,4
244,166892,930,167822,0.877033,3
246,165463,870,166333,0.878001,2
248,165183,940,166123,0.878191,2
251,174134,970,175104,0.872147,3
252,168374,850,169224,0.876030,1
255,166525,860,167385,0.877281,3
256,179386,1030,180416,0.868627,1
257,170765,940,171705,0.874416,1
263,166986,950,167936,0.876969,6
265,166336,930,167266,0.877409,2
268,165798,900,166698,0.877774,3
276,170170,910,171080,0.874817,8
