count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
57,161099,650,161749,0.880966,0
59,160175,720,160895,0.881596,2
60,159883,670,160553,0.881795,1
63,165665,970,166635,0.877864,3
66,166559,640,167199,0.877258,3
67,163567,680,164247,0.879288,1
68,163735,720,164455,0.879174,1
70,165040,670,165710,0.878288,2
72,170966,750,171716,0.874280,2
74,166761,760,167521,0.877122,2
75,165149,670,165819,0.878214,1
76,164966,630,165596,0.878338,1
78,164962,640,165602,0.878341,2
81,163496,720,164216,0.879336,3
82,165904,640,166544,0.877702,1
84,165388,700,166088,0.878052,2
85,164996,690,165686,0.878318,1
86,165634,690,166324,0.877885,1
96,163312,750,164062,0.879461,10
98,168818,620,169438,0.875730,2
99,164076,660,164736,0.878942,1
101,164781,800,165581,0.878464,2
105,160552,660,161212,0.881339,4
106,161140,670,161810,0.880938,1
108,164396,680,165076,0.878725,2
113,161055,740,161795,0.880996,5
114,177953,770,178723,0.869585,1
115,173721,920,174641,0.872425,1
120,163169,650,163819,0.879558,5
127,162893,690,163583,0.879746,7
128,162931,680,163611,0.879720,1
129,172939,670,173609,0.872951,1
131,164604,720,165324,0.878584,2
134,167857,760,168617,0.876380,3
136,164873,660,165533,0.878401,2
138,164028,690,164718,0.878975,2
139,165736,650,166386,0.877816,1
141,164402,670,165072,0.878721,2
144,165905,880,166785,0.877701,3
149,161364,640,162004,0.880786,5
151,160439,620,161059,0.881416,2
154,165593,640,166233,0.877913,3
155,166600,910,167510,0.877231,1
156,173248,710,173958,0.872743,1
157,166886,740,167626,0.877037,1
158,166063,660,166723,0.877594,1
161,164267,750,165017,0.878812,3
162,168114,780,168894,0.876206,1
163,164372,640,165012,0.878741,1
164,167810,920,168730,0.876412,1
168,165970,680,166650,0.877657,4
169,164968,700,165668,0.878337,1
170,167266,700,167966,0.876780,1
174,165797,890,166687,0.877775,4
179,171016,770,171786,0.874246,5
181,165381,640,166021,0.878057,2
182,165398,640,166038,0.878045,1
184,165584,660,166244,0.877919,2
186,168150,750,168900,0.876182,2
188,169486,670,170156,0.875279,2
190,169980,680,170660,0.874945,2
194,167522,690,168212,0.876606,4
197,164354,950,165304,0.878753,3
202,165704,680,166384,0.877838,5
203,166611,650,167261,0.877223,1
207,165692,730,166422,0.877846,4
210,169505,660,170165,0.875266,3
211,165192,680,165872,0.878185,1
212,170520,690,171210,0.874581,1
213,166368,770,167138,0.877388,1
214,165416,710,166126,0.878033,1
218,164777,850,165627,0.878466,4
220,170032,690,170722,0.874910,2
221,164570,680,165250,0.878607,1
