count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785838046714225297,394572,178601,0.869152,1
51,1785838046714622949,387232,175691,0.871102,1
52,1785838046715012391,386042,175040,0.871539,0
53,1785838046715400463,385682,175870,0.870982,1
54,1785838046715787845,385143,171820,0.873705,0
55,1785838046716175488,391312,175618,0.871151,1
56,1785838046716568460,386852,175468,0.871251,1
57,1785838046716956982,386832,174807,0.871695,1
58,1785838046717345754,388352,176747,0.870393,1
59,1785838046717737176,391202,178726,0.869068,1
60,1785838046718130308,388882,176606,0.870488,1
61,1785838046718521350,385112,174755,0.871730,1
62,1785838046718908122,396342,173375,0.872658,0
63,1785838046719306135,387122,176854,0.870322,1
64,1785838046719694867,383342,173433,0.872619,1
65,1785838046720079639,384452,172593,0.873184,1
66,1785838046720465821,382412,175553,0.871194,1
67,1785838046720850683,379282,173382,0.872653,1
68,1785838046721231665,379002,174482,0.871914,1
69,1785838046721612167,381372,175332,0.871343,1
70,1785838046721995229,380073,174032,0.872216,1
71,1785838046722376892,384202,176740,0.870398,1
72,1785838046722762644,381682,176320,0.870680,1
73,1785838046723146086,382132,176180,0.870774,1
74,1785838046723530078,388262,176709,0.870419,1
75,1785838046723932570,389622,179329,0.868665,0
76,1785838046724324042,383512,174988,0.871574,0
77,1785838046724709234,383892,175518,0.871218,0
78,1785838046725094736,391093,175518,0.871218,1
79,1785838046725487469,387062,176946,0.870260,1
80,1785838046725876131,383752,173946,0.872274,1
81,1785838046726261363,389052,175045,0.871535,1
82,1785838046726652215,398112,187545,0.863193,1
83,1785838046727052887,384882,175254,0.871395,0
84,1785838046727439829,381932,174084,0.872181,1
85,1785838046727823261,398183,186174,0.864103,1
86,1785838046728223794,386452,176272,0.870712,1
87,1785838046728612386,386832,176302,0.870692,1
88,1785838046729001478,383832,174201,0.872102,1
89,1785838046729386910,386392,175591,0.871169,1
90,1785838046729774972,382112,174311,0.872028,1
91,1785838046730159354,385772,176110,0.870821,0
92,1785838046730546616,380912,172470,0.873267,0
93,1785838046730929028,387723,174790,0.871707,1
94,1785838046731318321,386842,176359,0.870654,1
95,1785838046731706603,393342,175828,0.871010,0
96,1785838046732101565,391412,180638,0.867790,1
97,1785838046732494467,389862,175697,0.871098,1
98,1785838046732885939,386632,176067,0.870849,0
99,1785838046733274011,384902,174957,0.871594,1
100,1785838046733660433,385003,174486,0.871911,0
101,1785838046734046886,385282,174625,0.871818,1
102,1785838046734434008,382422,173485,0.872584,0
103,1785838046734819870,381922,173634,0.872484,1
104,1785838046735204062,385002,174104,0.872168,1
105,1785838046735590824,385712,174624,0.871818,0
106,1785838046735978286,386232,174853,0.871664,1
107,1785838046736365948,391462,179223,0.868736,1
108,1785838046736759680,384522,175252,0.871396,1
109,1785838046737146272,386562,175652,0.871128,0
110,1785838046737534784,387993,174712,0.871759,1
111,1785838046737924177,384492,174090,0.872177,1
112,1785838046738310179,384912,175890,0.870968,0
113,1785838046738696411,384512,173450,0.872607,1
114,1785838046739082473,387472,173460,0.872601,1
115,1785838046739473585,394362,183319,0.866002,0
116,1785838046739870067,383142,173079,0.872857,1
117,1785838046740255059,386922,175608,0.871157,1
118,1785838046740643641,385182,174778,0.871715,1
