count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785326802138021615,387282,221979,0.840746,1
51,1785326802138412087,392143,217065,0.843902,1
52,1785326802138806240,386462,220669,0.841586,0
53,1785326802139194642,397502,218725,0.842834,1
54,1785326802139594184,388582,221661,0.840950,1
55,1785326802139985126,385062,220067,0.841972,0
56,1785326802140371778,383692,217793,0.843434,1
57,1785326802140757100,384152,219999,0.842016,1
58,1785326802141142952,382523,217815,0.843419,1
59,1785326802141527955,384532,219020,0.842645,1
60,1785326802141914217,383292,218606,0.842911,1
61,1785326802142299319,383292,218502,0.842977,1
62,1785326802142684361,382242,218338,0.843083,1
63,1785326802143068553,381472,218604,0.842912,1
64,1785326802143451775,395432,218930,0.842702,1
65,1785326802143848917,382852,219196,0.842531,1
66,1785326802144233629,391663,227102,0.837472,1
67,1785326802144627662,388112,220127,0.841934,1
68,1785326802145017714,387512,222503,0.840410,0
69,1785326802145407076,395452,218429,0.843024,1
70,1785326802145804078,388202,224034,0.839430,1
71,1785326802146193720,390432,219190,0.842535,0
72,1785326802146585782,384892,220706,0.841562,1
73,1785326802146972324,379232,216752,0.844104,0
74,1785326802147352896,382023,217518,0.843610,1
75,1785326802147748539,384962,218653,0.842880,1
76,1785326802148135291,380832,217459,0.843648,1
77,1785326802148518103,383522,217375,0.843703,1
78,1785326802148903125,383062,217831,0.843409,1
79,1785326802149287827,384412,218117,0.843225,0
80,1785326802149673879,383402,220023,0.842000,1
81,1785326802150059611,383122,218699,0.842851,1
82,1785326802150444783,384683,217335,0.843728,0
83,1785326802150831596,391652,224720,0.838992,1
84,1785326802151224798,387842,221186,0.841254,1
85,1785326802151614120,389312,221922,0.840782,1
86,1785326802152005012,386262,221048,0.841343,1
87,1785326802152392874,381062,217444,0.843658,1
88,1785326802152775496,383732,218490,0.842985,1
89,1785326802153160768,382642,218116,0.843226,1
90,1785326802153544830,381453,216302,0.844394,1
91,1785326802153928233,385492,219227,0.842512,1
92,1785326802154315395,384132,218953,0.842688,1
93,1785326802154701217,382482,218659,0.842877,0
94,1785326802155085089,384612,220845,0.841473,1
95,1785326802155471031,388012,221851,0.840828,1
96,1785326802155860663,383902,219407,0.842396,1
97,1785326802156246545,382902,218903,0.842720,1
98,1785326802156632317,386082,220059,0.841977,1
99,1785326802157020549,386673,218895,0.842725,0
100,1785326802157408962,392352,220280,0.841835,1
101,1785326802157802694,386282,221536,0.841030,1
102,1785326802158190576,391892,221822,0.840846,1
103,1785326802158585938,386482,221387,0.841125,1
