count_index,emit_ts_ns,rtt_ns,e2r_ns,werner,success_bit
50,1785838032237452856,404533,160663,0.881263,1
51,1785838032237863489,395992,165308,0.878106,1
52,1785838032238263391,389422,159844,0.881821,1
53,1785838032238655223,402172,157741,0.883257,1
54,1785838032239061635,391922,162577,0.879961,1
55,1785838032239457517,401042,158774,0.882551,1
56,1785838032239863179,393353,163050,0.879639,1
57,1785838032240259922,385342,156936,0.883807,0
58,1785838032240647544,398072,157222,0.883611,1
59,1785838032241050456,391652,161439,0.880735,1
60,1785838032241445538,401292,160315,0.881500,1
61,1785838032241851540,393602,163481,0.879346,1
62,1785838032242248612,387433,158618,0.882658,1
63,1785838032242638595,399032,157713,0.883276,0
64,1785838032243042347,395402,162710,0.879870,1
65,1785838032243441399,407412,158416,0.882796,1
66,1785838032243853451,394922,163823,0.879114,1
67,1785838032244252333,387133,159659,0.881948,1
68,1785838032244641636,400092,158555,0.882701,1
69,1785838032245045738,395232,163341,0.879441,1
70,1785838032245444180,401232,159048,0.882364,0
71,1785838032245849932,393772,162134,0.880262,1
72,1785838032246247184,395373,168771,0.875762,0
73,1785838032246644607,395872,156376,0.884190,1
74,1785838032247044449,391262,161292,0.880835,1
75,1785838032247447881,401772,159409,0.882118,1
76,1785838032247854563,393682,162615,0.879935,1
77,1785838032248251575,389162,159902,0.881782,0
78,1785838032248643018,398812,157127,0.883676,1
79,1785838032249046160,393202,162954,0.879704,1
80,1785838032249442472,415012,160400,0.881442,1
81,1785838032249862044,394752,162896,0.879744,1
82,1785838032250259976,390383,161513,0.880684,1
83,1785838032250653059,401342,161508,0.880688,1
84,1785838032251058631,391862,162125,0.880268,0
85,1785838032251453723,402802,159211,0.882253,1
86,1785838032251860995,394952,163277,0.879485,0
87,1785838032252259217,386652,158794,0.882538,0
88,1785838032252648189,399343,158610,0.882663,1
89,1785838032253051752,392602,162726,0.879859,1
90,1785838032253447414,427302,159432,0.882102,1
91,1785838032253881286,426613,164968,0.878337,1
92,1785838032254314739,403392,166874,0.877045,1
93,1785838032254722441,390752,159280,0.882206,1
94,1785838032255115603,393102,156907,0.883827,1
95,1785838032255510625,392672,161473,0.880712,1
96,1785838032255905377,392022,157650,0.883319,1
97,1785838032256298919,433753,195566,0.857895,1
98,1785838032256734632,393312,160771,0.881190,1
99,1785838032257129364,394092,163198,0.879538,0
100,1785838032257525006,388852,159274,0.882210,1
101,1785838032257915468,389632,157121,0.883681,1
102,1785838032258306710,386942,156937,0.883806,0
103,1785838032258696132,386842,158354,0.882838,1
104,1785838032259084704,385852,156810,0.883893,1
105,1785838032259472536,396483,166366,0.877389,1
106,1785838032259870659,398702,167302,0.876755,1
107,1785838032260270951,389792,158908,0.882460,1
108,1785838032260662213,388242,157125,0.883678,1
109,1785838032261051995,388272,157671,0.883305,1
110,1785838032261441907,388932,158488,0.882747,0
111,1785838032261832639,387932,157984,0.883091,0
112,1785838032262222321,392223,157761,0.883243,1
113,1785838032262616144,394282,157146,0.883663,1
114,1785838032263012516,389752,156813,0.883891,0
115,1785838032263406138,389722,160739,0.881211,1
116,1785838032263797620,390062,157746,0.883253,0
117,1785838032264189262,392072,158292,0.882880,1
118,1785838032264583354,386093,157118,0.883683,1
119,1785838032264971447,387422,157494,0.883426,1
120,1785838032265360429,386052,157820,0.883203,1
121,1785838032265748001,395462,163467,0.879356,1
122,1785838032266145213,391802,157953,0.883112,0
123,1785838032266538445,391182,160610,0.881299,1
124,1785838032266931087,389152,159116,0.882318,1
125,1785838032267321649,387773,157733,0.883262,1
126,1785838032267711032,389612,156948,0.883799,1
127,1785838032268103824,390472,157015,0.883753,0
128,1785838032268496026,391542,159661,0.881946,1
129,1785838032268889138,389042,157358,0.883519,1
130,1785838032269280040,390052,160244,0.881549,1
131,1785838032269672142,391542,161151,0.880931,0
132,1785838032270065765,386822,157276,0.883575,1
133,1785838032270454487,391132,158953,0.882429,0
134,1785838032270847209,386132,156379,0.884188,1
135,1785838032271234911,388732,159146,0.882297,1
136,1785838032271625153,386532,156702,0.883967,1
137,1785838032272013235,386742,156549,0.884072,1
138,1785838032272401807,398742,170635,0.874503,1
139,1785838032272802029,387242,156992,0.883769,0
140,1785838032273191001,387632,156888,0.883840,1
141,1785838032273580234,392042,160474,0.881392,1
142,1785838032273973846,393292,158330,0.882854,1
143,1785838032274377528,401122,161776,0.880505,1
144,1785838032274780120,401222,160363,0.881468,1
145,1785838032275183032,401972,160879,0.881116,1
146,1785838032275586554,396872,162136,0.880260,1
147,1785838032275985166,393233,162412,0.880073,1
148,1785838032276379949,396322,158678,0.882617,1
149,1785838032276778331,394662,157254,0.883590,1
150,1785838032277174873,390372,157650,0.883319,0
151,1785838032277566885,475383,233997,0.833091,1
152,1785838032278043698,443182,204242,0.852212,1
153,1785838032278488450,434293,196808,0.857079,1
154,1785838032278924313,430212,193523,0.859241,1
155,1785838032279355965,421602,184970,0.864903,0
156,1785838032279779047,404093,166146,0.877538,0
157,1785838032280184610,402272,169982,0.874944,1
158,1785838032280588322,397172,164748,0.878486,1
159,1785838032280987644,397582,163274,0.879487,1
160,1785838032281386636,400532,166611,0.877223,0
161,1785838032281788638,403403,164937,0.878358,0
162,1785838032282193481,399162,167173,0.876843,1
163,1785838032282594133,404402,171599,0.873853,1
164,1785838032283000035,395362,162865,0.879765,1
165,1785838032283396957,402362,167592,0.876559,1
166,1785838032283801449,399403,166488,0.877306,1
167,1785838032284202712,398032,165364,0.878068,1
168,1785838032284602334,395452,164060,0.878953,1
169,1785838032284999576,395372,162307,0.880144,1
170,1785838032285396518,407342,177103,0.870155,0
171,1785838032285805440,403063,172409,0.873308,1
172,1785838032286210153,394092,164255,0.878820,1
173,1785838032286606065,392212,163481,0.879346,1
174,1785838032286999967,394912,163478,0.879348,1
175,1785838032287396409,396652,164194,0.878862,1
176,1785838032287794601,396132,162731,0.879856,1
177,1785838032288192543,394143,163887,0.879070,1
178,1785838032288588806,401752,164862,0.878409,1
179,1785838032289000328,395892,165789,0.877780,0
180,1785838032289398290,395762,165075,0.878264,1
181,1785838032289795882,396032,162572,0.879964,1
182,1785838032290193384,394863,164008,0.878988,0
183,1785838032290590007,393332,163404,0.879398,1
184,1785838032290985059,392782,163600,0.879265,1
185,1785838032291379281,394942,166846,0.877064,1
186,1785838032291775843,396222,163873,0.879080,1
187,1785838032292173645,398442,166769,0.877116,1
188,1785838032292573767,395723,166136,0.877545,1
189,1785838032292971230,395062,163971,0.879013,1
190,1785838032293367962,414602,178418,0.869274,1
191,1785838032293784134,398732,161464,0.880718,1
192,1785838032294184426,392032,162831,0.879788,1
193,1785838032294578198,385152,157607,0.883348,1
194,1785838032294964980,389652,159624,0.881971,1
195,1785838032295356122,394172,163670,0.879218,1
196,1785838032295752014,395613,165497,0.877978,1
197,1785838032296149137,396872,163012,0.879665,0
198,1785838032296547639,388362,159429,0.882104,1
199,1785838032296939321,385522,157355,0.883521,1
200,1785838032297326503,387452,158572,0.882689,1
201,1785838032297715495,394262,164598,0.878588,1
202,1785838032298111367,401273,164094,0.878930,1
203,1785838032298514640,398492,169260,0.875431,1
204,1785838032298914702,405362,175626,0.871145,1
205,1785838032299321804,395562,164843,0.878421,1
206,1785838032299718966,394432,163699,0.879198,1
207,1785838032300115588,403543,170216,0.874786,1
208,1785838032300521221,391422,164041,0.878966,1
209,1785838032300914203,389192,160417,0.881431,1
210,1785838032301304835,395582,165784,0.877783,0
211,1785838032301701937,406242,166900,0.877027,1
212,1785838032302109839,395542,162337,0.880124,1
213,1785838032302506831,398093,164773,0.878469,1
214,1785838032302906434,392002,162489,0.880020,1
215,1785838032303299946,393192,163545,0.879303,1
216,1785838032303694828,394572,163912,0.879053,1
217,1785838032304091140,391922,161878,0.880436,0
218,1785838032304485122,396312,165784,0.877783,1
219,1785838032304882884,392793,162961,0.879699,1
220,1785838032305277217,394442,164576,0.878603,1
221,1785838032305673039,394932,166463,0.877323,1
222,1785838032306069881,392322,163639,0.879239,1
223,1785838032306468793,395662,165366,0.878067,1
224,1785838032306866715,393473,163962,0.879019,1
225,1785838032307261878,391832,163457,0.879362,1
226,1785838032307655250,394772,163744,0.879167,1
227,1785838032308051982,397342,167910,0.876344,1
228,1785838032308451344,395412,165107,0.878242,1
229,1785838032308848396,399492,165303,0.878109,0
230,1785838032309249718,393242,164250,0.878824,1
231,1785838032309644420,393323,164886,0.878392,0
232,1785838032310039283,393602,164712,0.878510,1
233,1785838032310434295,389602,163218,0.879525,1
234,1785838032310825307,393802,165234,0.878156,0
235,1785838032311220809,395282,165691,0.877846,1
236,1785838032311618001,393332,163907,0.879057,0
237,1785838032312013053,409652,179274,0.868701,0
238,1785838032312424405,394803,164510,0.878647,0
239,1785838032312820828,396302,163116,0.879594,0
240,1785838032313218680,392222,163502,0.879332,0
241,1785838032313613442,393202,164149,0.878892,1
242,1785838032314008134,393782,164345,0.878759,0
243,1785838032314403586,397982,168541,0.875917,1
244,1785838032314803328,401173,164138,0.878900,1
245,1785838032315205951,398882,165733,0.877818,0
246,1785838032315606643,392422,162320,0.880135,1
247,1785838032316001075,394762,165576,0.877924,1
248,1785838032316397757,394022,165123,0.878232,1
249,1785838032316793379,395852,164969,0.878336,1
250,1785838032317191262,396302,165734,0.877817,1
251,1785838032317590064,394062,165391,0.878050,1
252,1785838032317985636,393222,164147,0.878894,1
253,1785838032318380508,392952,165284,0.878122,1
254,1785838032318775080,399282,163170,0.879557,1
255,1785838032319175982,398233,165267,0.878134,0
256,1785838032319576655,394112,164782,0.878463,1
257,1785838032319973667,388052,163869,0.879083,1
258,1785838032320364269,392872,168345,0.876050,1
259,1785838032320758641,389672,165772,0.877792,1
260,1785838032321149833,391262,167658,0.876514,1
261,1785838032321542575,393323,167565,0.876577,0
262,1785838032321937528,387472,164070,0.878946,1
263,1785838032322326720,387822,165297,0.878114,1
264,1785838032322716132,387432,164243,0.878829,0
265,1785838032323104964,388072,161840,0.880462,1
266,1785838032323494606,410562,166136,0.877545,1
267,1785838032323907028,394672,163412,0.879393,1
