count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
50,221979,3030,225009,0.840746,0
51,217065,940,218005,0.843902,1
53,218725,800,219525,0.842834,2
54,221661,1060,222721,0.840950,1
56,217793,850,218643,0.843434,2
57,219999,740,220739,0.842016,1
58,217815,820,218635,0.843419,1
59,219020,790,219810,0.842645,1
60,218606,690,219296,0.842911,1
61,218502,790,219292,0.842977,1
62,218338,710,219048,0.843083,1
63,218604,680,219284,0.842912,1
64,218930,820,219750,0.842702,1
65,219196,780,219976,0.842531,1
66,227102,720,227822,0.837472,1
67,220127,700,220827,0.841934,1
69,218429,690,219119,0.843024,2
70,224034,730,224764,0.839430,1
72,220706,740,221446,0.841562,2
74,217518,690,218208,0.843610,2
75,218653,790,219443,0.842880,1
76,217459,710,218169,0.843648,1
77,217375,680,218055,0.843703,1
78,217831,660,218491,0.843409,1
80,220023,800,220823,0.842000,2
81,218699,940,219639,0.842851,1
83,224720,800,225520,0.838992,2
84,221186,760,221946,0.841254,1
85,221922,910,222832,0.840782,1
86,221048,820,221868,0.841343,1
87,217444,750,218194,0.843658,1
88,218490,880,219370,0.842985,1
89,218116,720,218836,0.843226,1
90,216302,810,217112,0.844394,1
91,219227,670,219897,0.842512,1
92,218953,760,219713,0.842688,1
94,220845,720,221565,0.841473,2
95,221851,760,222611,0.840828,1
96,219407,690,220097,0.842396,1
97,218903,770,219673,0.842720,1
98,220059,760,220819,0.841977,1
100,220280,750,221030,0.841835,2
101,221536,820,222356,0.841030,1
102,221822,730,222552,0.840846,1
103,221387,900,222287,0.841125,1
104,219313,940,220253,0.842456,1
106,219016,850,219866,0.842647,2
107,218211,750,218961,0.843165,1
108,219267,750,220017,0.842486,1
109,218333,680,219013,0.843086,1
111,220435,780,221215,0.841736,2
112,216431,700,217131,0.844310,1
113,221067,920,221987,0.841330,1
114,218993,750,219743,0.842662,1
115,218709,830,219539,0.842844,1
116,226344,730,227074,0.837955,1
117,219509,670,220179,0.842330,1
118,219815,730,220545,0.842134,1
119,219741,780,220521,0.842181,1
120,215907,730,216637,0.844648,1
121,221193,660,221853,0.841250,1
122,218579,720,219299,0.842928,1
123,216786,759,217545,0.844082,1
124,218701,679,219380,0.842850,1
126,218603,680,219283,0.842913,2
127,218799,750,219549,0.842787,1
129,218471,730,219201,0.842997,2
130,225897,700,226597,0.838240,1
131,216693,730,217423,0.844142,1
132,224219,850,225069,0.839312,1
133,217174,710,217884,0.843832,1
134,221299,700,221999,0.841182,1
135,216535,740,217275,0.844243,1
136,216801,720,217521,0.844072,1
138,215094,660,215754,0.845173,2
141,212502,680,213182,0.846847,3
142,212977,700,213677,0.846540,1
143,214103,770,214873,0.845812,1
144,212050,620,212670,0.847139,1
145,215116,770,215886,0.845158,1
146,215212,580,215792,0.845096,1
147,221608,1000,222608,0.840984,1
148,222053,860,222913,0.840698,1
149,222599,850,223449,0.840349,1
150,220835,700,221535,0.841479,1
151,217450,740,218190,0.843654,1
152,217347,720,218067,0.843721,1
154,219159,740,219899,0.842555,2
155,218105,890,218995,0.843233,1
157,223897,760,224657,0.839518,2
158,219553,810,220363,0.842302,1
159,215748,740,216488,0.844751,1
160,220024,780,220804,0.842000,1
162,218156,750,218906,0.843200,2
163,217632,710,218342,0.843537,1
164,220468,710,221178,0.841715,1
167,224714,820,225534,0.838996,3
168,220250,800,221050,0.841855,1
