sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780566250046549649,1780566250987453069,1780566250987453209,1780566250047127257,940903420,-940325952,-940614686,288734,-940549367,228045
2,1780566250047132587,1780566250987921582,1780566250987921622,1780566250047659417,940788995,-940262205,-940525600,263395,-940549367,228045
3,1780566250047667907,1780566250988424524,1780566250988424554,1780566250048124479,940756617,-940300075,-940528346,228271,-940549367,228045
4,1780566250048130588,1780566250988888297,1780566250988888327,1780566250048507801,940757709,-940380526,-940569117,188591,-940549367,228045
5,1780566250048514131,1780566250989284859,1780566250989284889,1780566250048967572,940770728,-940317317,-940544022,226705,-940549367,228045
6,1780566250048973362,1780566250989749042,1780566250989749122,1780566250049445932,940775680,-940303190,-940539435,236245,-940549367,228045
7,1780566250049452132,1780566250990235944,1780566250990236024,1780566250049932483,940783812,-940303541,-940543676,240135,-940549367,228045
8,1780566250049938223,1780566250990717098,1780566250990717178,1780566250050334045,940778875,-940383133,-940581004,197871,-940549367,228045
9,1780566250050339805,1780566250991120010,1780566250991120090,1780566250050803006,940780205,-940317084,-940548644,231560,-940549367,228045
10,1780566250050809765,1780566250991586693,1780566250991586723,1780566250051287097,940776928,-940299626,-940538277,238651,-940549367,228045
11,1780566250051293327,1780566250992072115,1780566250992072195,1780566250051769877,940778788,-940302318,-940540553,238235,-940549367,228045
12,1780566250051775667,1780566250992554368,1780566250992554448,1780566250052169990,940778701,-940384458,-940581579,197121,-940549367,228045
13,1780566250052175849,1780566250992952420,1780566250992952500,1780566250052632200,940776571,-940320300,-940548435,228135,-940549367,228045
14,1780566250052637780,1780566250993414393,1780566250993414473,1780566250053112341,940776613,-940302132,-940539372,237240,-940549367,228045
15,1780566250053117911,1780566250993894155,1780566250993894235,1780566250053592841,940776244,-940301394,-940538819,237425,-940549367,228045
16,1780566250053598751,1780566250994374949,1780566250994374969,1780566250053990523,940776198,-940384446,-940580322,195876,-940549367,228045
17,1780566250053996213,1780566250994770001,1780566250994770031,1780566250054452645,940773788,-940317386,-940545587,228201,-940549367,228045
18,1780566250054459305,1780566250995239674,1780566250995239754,1780566250054938406,940780369,-940301348,-940540858,239510,-940549367,228045
19,1780566250054944346,1780566250995725876,1780566250995725906,1780566250055426306,940781530,-940299600,-940540565,240965,-940549367,228045
20,1780566250055432396,1780566250996213969,1780566250996213999,1780566250055831718,940781573,-940382281,-940581927,199646,-940549367,228045
21,1780566250055837298,1780566250996622001,1780566250996622081,1780566250056303399,940784703,-940318682,-940551692,233010,-940549367,228045
22,1780566250056309289,1780566250997089544,1780566250997089624,1780566250056791539,940780255,-940298085,-940539170,241085,-940549367,228045
23,1780566250056799509,1780566250997574288,1780566250997574318,1780566250057276450,940774779,-940297868,-940536323,238455,-940549367,228045
24,1780566250057284440,1780566250998065020,1780566250998065100,1780566250057680622,940780580,-940384478,-940582529,198051,-940549367,228045
25,1780566250057686202,1780566250998455392,1780566250998455422,1780566250058139293,940769190,-940316129,-940542659,226530,-940549367,228045
26,1780566250058145043,1780566250998924225,1780566250998924255,1780566250058622464,940779182,-940301791,-940540486,238695,-940549367,228045
27,1780566250058629014,1780566250999406088,1780566250999406118,1780566250059102224,940777074,-940303894,-940540484,236590,-940549367,228045
28,1780566250059107884,1780566250999880790,1780566250999880820,1780566250059497277,940772906,-940383543,-940578224,194681,-940549367,228045
29,1780566250059503596,1780566251000280102,1780566251000280142,1780566250059961997,940776506,-940318145,-940547325,229180,-940549367,228045
30,1780566250059967497,1780566251000747245,1780566251000747275,1780566250060445989,940779748,-940301286,-940540517,239231,-940549367,228045
31,1780566250060451929,1780566251001235089,1780566251001235169,1780566250060934449,940783160,-940300720,-940541940,241220,-940549367,228045
32,1780566250060939939,1780566251001720051,1780566251001720131,1780566250061337011,940780112,-940383120,-940581616,198496,-940549367,228045
