round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,789114,805874,1790176501504994603,1790176501505584409,279298,589806,0.399825,1,1
1,1,424017,431727,1790176501506301044,1790176501506056682,257043,0,0.827409,1,1
2,1,427217,435047,1790176501506751772,1790176501506507726,259596,0,0.805884,1,1
3,1,411927,419547,1790176501507186269,1790176501506951421,256168,0,0.968284,1,1
4,1,378526,386476,1790176501507594856,1790176501507351685,275001,0,0.798487,1,1
5,1,630770,674901,1790176507517043303,1790176507516702317,341116,0,0.384594,1,1
6,2,841814,413667,1790176507517971179,1790176507517709744,277975,0,0.887400,1,1
7,1,413897,442228,1790176507518419536,1790176507518158528,282398,0,0.778445,1,1
8,1,413317,430397,1790176507518883594,1790176507518625752,272762,0,0.793186,1,1
9,1,381497,392777,1790176507519291461,1790176507519033816,281905,0,0.842286,1,1
10,1,372546,383456,1790176507519700717,1790176507519443641,279087,0,0.920343,1,1
11,1,369796,381216,1790176507520104984,1790176507520196341,264009,91357,0.000000,1,0
12,1,374526,385957,1790176507520848946,1790176507520592436,294891,0,0.818192,1,1
13,2,753703,380776,1790176507521653900,1790176507521397665,294435,0,0.599960,1,1
14,1,373736,385406,1790176507522078577,1790176507521819730,299587,0,0.000000,1,0
15,1,370356,381436,1790176507522502504,1790176507522245974,298860,0,0.870909,1,1
16,1,372026,383416,1790176507522929471,1790176507522672288,298643,0,0.000000,1,0
17,1,370116,381826,1790176507523354198,1790176507523097203,299896,0,0.876465,1,1
18,2,784693,392777,1790176507524194632,1790176507523928862,265860,0,0.000000,1,0
19,2,764253,391447,1790176507524979395,1790176507524714841,264644,0,0.000000,1,0
20,1,376536,388347,1790176507525376701,1790176507525113846,262935,0,0.776540,1,1
21,2,768162,390997,1790176507526164634,1790176507525902236,262478,0,0.000000,1,0
22,1,374096,385316,1790176507526559281,1790176507526299730,299352,0,0.903086,1,1
23,2,760172,383647,1790176507527371744,1790176507527114180,297935,0,0.000000,1,0
24,2,756533,384146,1790176507528185408,1790176507527925409,296429,0,0.596275,1,1
25,1,368336,381266,1790176507528603545,1790176507528666949,267071,63404,0.716307,1,1
26,2,759272,385726,1790176507529706333,1790176507529445179,261234,0,0.000000,1,0
27,1,387087,402337,1790176507530114990,1790176507529850603,264597,0,0.772869,1,1
28,1,383717,397127,1790176507530522567,1790176507530261868,260779,0,0.767300,1,1
29,2,767023,390367,1790176507531311910,1790176507531049007,262963,0,0.000000,1,0
30,1,371526,382786,1790176507531703596,1790176507531650659,259521,0,0.000000,1,0
31,2,756252,389497,1790176507532680122,1790176507532416119,264063,0,0.659044,1,1
32,1,376246,387166,1790176507533076629,1790176507532866623,262317,0,0.935402,1,1
33,1,365036,375906,1790176507533506816,1790176507533251638,295939,0,0.826209,1,1
34,3,1138409,382266,1790176507534698496,1790176507534440872,297124,0,0.350170,1,1
35,3,1158139,398527,1790176507535908986,1790176507535637686,271360,0,0.000000,1,0
36,3,1162840,398517,1790176507537095016,1790176507536829220,265856,0,0.352451,1,1
37,1,393216,407267,1790176507537511272,1790176507537246105,265247,0,0.768690,1,1
38,1,379556,393856,1790176507537913019,1790176507537651960,298480,0,0.892196,1,1
39,1,374236,387136,1790176507538345786,1790176507538086314,296233,0,0.000000,1,0
40,1,383886,396687,1790176507538779213,1790176507538512928,266365,0,0.750042,1,1
41,1,378656,391596,1790176507539179200,1790176507538914323,265037,0,0.000000,1,0
42,1,380077,391997,1790176507539580577,1790176507539314338,266319,0,0.774013,1,1
43,2,760443,384447,1790176507540360920,1790176507540101217,296823,0,0.000000,1,0
44,1,801945,829176,1790176513549217380,1790176513549710527,294089,493147,0.418077,1,1
45,1,415288,429658,1790176513550451054,1790176513550209560,250604,0,0.000000,1,0
46,1,418498,426828,1790176513550895883,1790176513550723083,243811,0,0.907748,1,1
47,2,806756,386277,1790176513551782770,1790176513551996047,244802,213277,0.628981,1,1
48,1,665148,687307,1790176522565073365,1790176522564781865,291590,0,0.375643,1,1
49,1,481405,490745,1790176522565614661,1790176522565353847,260894,0,0.000000,1,0
50,1,390214,402475,1790176522566024455,1790176522565793941,238474,0,0.000000,1,0
51,1,410044,417254,1790176522566455280,1790176522566228746,241644,0,0.000000,1,0
52,1,411335,418345,1790176522566889185,1790176522566660870,244675,0,0.820306,1,1
53,1,380974,388035,1790176522567295309,1790176522567118014,231376,0,0.000000,1,0
54,1,370794,377494,1790176522567728784,1790176522567503339,253516,0,0.000000,1,0
55,1,368664,375774,1790176522568147769,1790176522567923203,260726,0,0.771047,1,1
56,1,367475,375065,1790176522568560734,1790176522568335628,260766,0,0.905798,1,1
57,1,369784,377074,1790176522568974958,1790176522568750642,263597,0,0.877553,1,1
58,1,366374,373814,1790176522569389423,1790176522569165477,267706,0,0.000000,1,0
59,1,381635,389445,1790176522569823548,1790176522569592901,230727,0,0.000000,1,0
60,2,754918,384504,1790176522570594096,1790176522570358751,235415,0,0.726799,1,1
61,1,382794,389875,1790176522570992630,1790176522570766006,267875,0,0.889115,1,1
62,1,366444,373104,1790176522571408905,1790176522571185030,266236,0,0.876474,1,1
63,2,762078,384954,1790176522572221794,1790176522571991399,230465,0,0.513909,1,1
