round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,3,1504687,315577,1790176501505708309,1790176501505584409,151490,0,0.399825,1,1
1,1,209768,251878,1790176501505983497,1790176501506056682,97115,73185,0.827409,1,1
2,1,201479,242818,1790176501506404445,1790176501506507726,98727,103281,0.805884,1,1
3,2,383727,178029,1790176501507013840,1790176501506951421,79099,0,0.968284,1,1
4,1,178978,194898,1790176501507217228,1790176501507351685,82581,134457,0.798487,1,1
5,2,1204953,577547,1790176507515948952,1790176507516702317,230369,753365,0.384594,1,1
6,2,740965,320998,1790176507517729620,1790176507517709744,71186,0,0.887400,1,1
7,1,238998,282938,1790176507518028338,1790176507518158528,108069,130190,0.778445,1,1
8,1,220168,239108,1790176507518512855,1790176507518625752,107023,112897,0.793186,1,1
9,1,193068,209438,1790176507518947223,1790176507519033816,69046,86593,0.842286,1,1
10,2,312948,159359,1790176507519432550,1790176507519443641,66059,11091,0.920343,1,1
11,5,725205,141449,1790176507520251005,1790176507520196341,118883,0,0.000000,1,0
12,1,134709,147709,1790176507520465743,1790176507520592436,67566,126693,0.818192,1,1
13,2,282648,144839,1790176507520957870,1790176507521397665,66142,439795,0.599960,1,1
14,2,283519,144699,1790176507521763126,1790176507521819730,65555,56604,0.000000,1,0
15,2,276718,141939,1790176507522177353,1790176507522245974,65068,68621,0.870909,1,1
16,1,133389,146049,1790176507522459651,1790176507522672288,66051,212637,0.000000,1,0
17,2,282478,145039,1790176507523036577,1790176507523097203,64284,60626,0.876465,1,1
18,1,130299,143139,1790176507523307306,1790176507523928862,67799,621556,0.000000,1,0
19,2,285248,144399,1790176507524298659,1790176507524714841,68126,416182,0.000000,1,0
20,1,133659,147059,1790176507524932606,1790176507525113846,65788,181240,0.776540,1,1
21,1,134119,147269,1790176507525329053,1790176507525902236,66623,573183,0.000000,1,0
22,2,283788,145969,1790176507526269957,1790176507526299730,65197,29773,0.903086,1,1
23,1,128639,142669,1790176507526512276,1790176507527114180,69701,601904,0.000000,1,0
24,2,279958,144359,1790176507527479829,1790176507527925409,68698,445580,0.596275,1,1
25,5,710735,142269,1790176507528721222,1790176507528666949,119813,0,0.716307,1,1
26,1,132909,146879,1790176507528936221,1790176507529445179,67798,508958,0.000000,1,0
27,1,134049,147019,1790176507529663776,1790176507529850603,67431,186827,0.772869,1,1
28,1,132989,146569,1790176507530067623,1790176507530261868,65864,194245,0.767300,1,1
29,1,135019,148259,1790176507530478851,1790176507531049007,67851,570156,0.000000,1,0
30,4,579197,149150,1790176507531712494,1790176507531650659,126234,0,0.000000,1,0
31,2,283888,151699,1790176507532076771,1790176507532416119,66550,339348,0.659044,1,1
32,3,422398,140499,1790176507532920226,1790176507532866623,118342,0,0.935402,1,1
33,1,127639,140709,1790176507533128344,1790176507533251638,64215,123294,0.826209,1,1
34,1,130179,143259,1790176507533461912,1790176507534440872,66304,978960,0.350170,1,1
35,2,282648,146639,1790176507534806304,1790176507535637686,69262,831382,0.000000,1,0
36,1,141379,154599,1790176507535864457,1790176507536829220,70072,964763,0.352451,1,1
37,1,136660,150349,1790176507537054231,1790176507537246105,66584,191874,0.768690,1,1
38,2,279908,144949,1790176507537608547,1790176507537651960,64726,43413,0.892196,1,1
39,1,128339,142439,1790176507537861255,1790176507538086314,63489,225059,0.000000,1,0
40,1,129219,142839,1790176507538294692,1790176507538512928,64803,218236,0.750042,1,1
41,1,138270,152339,1790176507538731870,1790176507538914323,67245,182453,0.000000,1,0
42,1,131699,145569,1790176507539128747,1790176507539314338,66047,185591,0.774013,1,1
43,1,134769,147859,1790176507539530864,1790176507540101217,67974,570353,0.000000,1,0
44,3,2119498,595827,1790176513549953823,1790176513549710527,243376,0,0.418077,1,1
45,1,262788,307828,1790176513550282051,1790176513550209560,109041,0,0.000000,1,0
46,2,467347,215109,1790176513550810158,1790176513550723083,87155,0,0.907748,1,1
47,7,1203213,143730,1790176513552047861,1790176513551996047,115123,0,0.628981,1,1
