count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
59,169240,859,170099,0.875445,0
70,169604,710,170314,0.875199,11
79,171678,740,172418,0.873800,9
80,171359,700,172059,0.874015,1
81,170430,760,171190,0.874642,1
87,171282,690,171972,0.874067,6
109,168406,750,169156,0.876009,22
152,168092,660,168752,0.876221,43
162,168478,660,169138,0.875960,10
163,169418,690,170108,0.875325,1
209,167185,720,167905,0.876834,46
210,179795,660,180455,0.868353,1
211,169266,640,169906,0.875427,1
215,165408,670,166078,0.878038,4
225,169014,720,169734,0.875598,10
238,170031,690,170721,0.874911,13
243,171135,660,171795,0.874166,5
245,173445,760,174205,0.872611,2
249,170017,660,170677,0.874920,4
262,169803,740,170543,0.875065,13
267,169736,670,170406,0.875110,5
269,167147,650,167797,0.876860,2
272,168229,660,168889,0.876128,3
277,169951,690,170641,0.874965,5
282,170293,670,170963,0.874734,5
290,168707,650,169357,0.875805,8
298,170261,700,170961,0.874756,8
299,169821,630,170451,0.875053,1
304,170723,680,171403,0.874444,5
318,170572,660,171232,0.874546,14
325,168856,650,169506,0.875704,7
328,168418,670,169088,0.876000,3
331,167329,670,167999,0.876737,3
334,170621,630,171251,0.874513,3
353,166482,680,167162,0.877310,19
355,167944,640,168584,0.876321,2
374,169734,650,170384,0.875111,19
399,169049,640,169689,0.875574,25
401,167361,680,168041,0.876715,2
408,167874,710,168584,0.876368,7
422,168042,710,168752,0.876255,14
435,166840,730,167570,0.877068,13
439,172913,650,173563,0.872969,4
440,168634,770,169404,0.875854,1
463,169698,720,170418,0.875136,23
464,175779,660,176439,0.871043,1
465,169869,650,170519,0.875020,1
466,177779,650,178429,0.869702,1
468,169380,730,170110,0.875350,2
491,169205,630,169835,0.875469,23
496,169158,710,169868,0.875500,5
499,171899,630,172529,0.873651,3
505,166442,690,167132,0.877338,6
512,171876,620,172496,0.873667,7
521,168412,590,169002,0.876004,9
547,169627,630,170257,0.875184,26
552,167091,710,167801,0.876898,5
570,167992,680,168672,0.876288,18
575,168026,680,168706,0.876265,5
587,167444,670,168114,0.876659,12
603,168344,680,169024,0.876050,16
606,170735,710,171445,0.874436,3
619,168645,650,169295,0.875847,13
621,165815,670,166485,0.877762,2
627,168370,820,169190,0.876033,6
630,169112,800,169912,0.875531,3
637,167526,720,168246,0.876604,7
648,167483,710,168193,0.876633,11
668,167256,690,167946,0.876786,20
677,169171,700,169871,0.875492,9
687,169077,700,169777,0.875555,10
740,169789,760,170549,0.875074,53
754,167618,720,168338,0.876541,14
774,167801,700,168501,0.876418,20
777,165763,700,166463,0.877798,3
782,169707,690,170397,0.875130,5
805,173192,670,173862,0.872781,23
813,169907,680,170587,0.874995,8
817,168990,690,169680,0.875614,4
826,171705,710,172415,0.873782,9
843,168805,670,169475,0.875739,17
846,176327,660,176987,0.870675,3
851,166550,630,167180,0.877264,5
867,168759,730,169489,0.875770,16
869,168991,660,169651,0.875613,2
871,172772,740,173512,0.873064,2
892,170874,680,171554,0.874342,21
893,169415,680,170095,0.875327,1
904,170132,700,170832,0.874843,11
912,170207,630,170837,0.874792,8
916,169948,730,170678,0.874967,4
923,169612,680,170292,0.875194,7
932,169687,680,170367,0.875143,9
972,170940,710,171650,0.874298,40
982,169827,709,170536,0.875049,10
989,169431,650,170081,0.875316,7
