count_index,s2r_ns,r2a_ns,total_ns,werner,inter_success_gap
56,159662,690,160352,0.881945,0
102,160459,630,161089,0.881402,46
103,168079,710,168789,0.876230,1
139,162752,830,163582,0.879842,36
159,160197,640,160837,0.881581,20
188,160997,710,161707,0.881036,29
198,160261,620,160881,0.881537,10
212,162763,600,163363,0.879834,14
218,161959,640,162599,0.880381,6
243,161542,740,162282,0.880665,25
244,165032,700,165732,0.878293,1
253,161135,660,161795,0.880942,9
260,159520,660,160180,0.882042,7
276,159768,640,160408,0.881873,16
282,160554,720,161274,0.881337,6
288,166670,670,167340,0.877183,6
308,160625,610,161235,0.881289,20
319,155038,650,155688,0.885106,11
323,155225,580,155805,0.884978,4
352,162541,620,163161,0.879985,29
367,162329,680,163009,0.880129,15
414,161975,700,162675,0.880370,47
420,166252,740,166992,0.877466,6
438,160278,640,160918,0.881526,18
440,160277,630,160907,0.881526,2
442,160025,630,160655,0.881698,2
445,160133,660,160793,0.881624,3
450,158990,610,159600,0.882404,5
454,163117,690,163807,0.879593,4
456,160176,590,160766,0.881595,2
457,160925,620,161545,0.881085,1
488,161552,710,162262,0.880658,31
494,160318,650,160968,0.881498,6
504,158520,640,159160,0.882725,10
506,161069,640,161709,0.880987,2
508,162818,720,163538,0.879797,2
518,160400,630,161030,0.881442,10
519,164039,740,164779,0.878967,1
529,164983,630,165613,0.878326,10
533,160801,710,161511,0.881169,4
535,162850,660,163510,0.879775,2
537,158078,569,158647,0.883027,2
554,159945,650,160595,0.881753,17
616,160021,700,160721,0.881701,62
644,157032,610,157642,0.883741,28
646,158041,710,158751,0.883052,2
668,159996,640,160636,0.881718,22
673,161883,670,162553,0.880433,5
680,159738,580,160318,0.881894,7
691,158890,590,159480,0.882472,11
700,162224,650,162874,0.880201,9
705,163842,620,164462,0.879101,5
707,158991,670,159661,0.882403,2
728,161595,610,162205,0.880629,21
729,159244,640,159884,0.882231,1
754,162009,590,162599,0.880347,25
760,160105,590,160695,0.881643,6
773,158006,660,158666,0.883076,13
782,167079,780,167859,0.876906,9
789,160453,670,161123,0.881406,7
791,162731,610,163341,0.879856,2
806,160121,570,160691,0.881633,15
809,159568,610,160178,0.882010,3
810,160078,590,160668,0.881662,1
815,165074,670,165744,0.878265,5
831,159513,580,160093,0.882047,16
833,160282,620,160902,0.881523,2
856,160468,800,161268,0.881396,23
888,163368,650,164018,0.879423,32
898,161062,660,161722,0.880991,10
904,156998,660,157658,0.883765,6
934,157210,640,157850,0.883620,30
935,169499,590,170089,0.875270,1
946,159951,630,160581,0.881748,11
953,157916,660,158576,0.883137,7
966,156547,650,157197,0.884073,13
974,157561,620,158181,0.883380,8
987,157542,580,158122,0.883393,13
999,170042,620,170662,0.874904,12
