count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,104731,0,104731,0,0,189792,110517
52,174335,0,174335,0,0,120360,224124
53,172229,0,172229,0,0,234917,169146
54,264051,0,264051,0,0,178396,249830
55,115379,0,115379,0,0,261428,4378
56,154921,0,154921,0,0,8272,199433
57,172215,0,172215,0,0,212235,190654
58,130587,0,130587,0,0,201733,124912
59,207514,0,207514,0,0,132134,239930
60,165029,0,165029,0,0,251423,121497
61,138959,0,138959,0,0,129833,153891
62,184642,0,184642,0,0,168561,225628
63,127541,0,127541,0,0,235878,106738
64,142861,0,142861,0,0,119341,185212
65,126679,0,126679,0,0,195751,149987
66,160639,0,160639,0,0,159992,202689
67,191340,0,191340,0,0,214022,189649
68,192571,0,192571,0,0,199923,166810
69,192269,0,192269,0,0,176072,157626
70,144332,0,144332,0,0,168004,125139
71,190272,0,190272,0,0,136430,198516
72,151311,0,151311,0,0,208523,135048
73,140803,0,140803,0,0,145660,148452
74,137963,0,137963,0,0,159420,161238
75,127357,0,127357,0,0,169703,137046
76,142842,0,142842,0,0,147432,165606
77,198306,0,198306,0,0,171455,206103
78,136064,0,136064,0,0,219082,86035
79,112396,0,112396,0,0,98305,121441
80,142798,0,142798,0,0,129403,180667
81,115315,0,115315,0,0,190267,138441
82,110304,0,110304,0,0,144154,138933
83,128847,0,128847,0,0,150178,156747
84,170231,0,170231,0,0,166343,201012
85,141024,0,141024,0,0,208056,149086
86,163361,0,163361,0,0,159146,168305
87,161643,0,161643,0,0,177028,179563
88,116501,0,116501,0,0,187170,125583
89,187877,0,187877,0,0,134784,230276
90,124988,0,124988,0,0,241471,103344
91,154841,0,154841,0,0,109574,181410
92,178162,0,178162,0,0,189600,175086
93,120195,0,120195,0,0,187395,84778
94,140708,0,140708,0,0,93576,170136
95,156828,0,156828,0,0,180040,164221
96,147962,0,147962,0,0,174087,151559
97,118441,0,118441,0,0,159870,129359
98,155337,0,155337,0,0,136427,188229
99,158717,0,158717,0,0,196436,161680
100,162501,0,162501,0,0,170068,180528
101,121001,0,121001,0,0,186315,137400
102,151754,0,151754,0,0,147110,179939
103,125665,0,125665,0,0,189466,125947
104,131577,0,131577,0,0,136198,159428
105,131756,0,131756,0,0,168701,140073
106,157649,0,157649,0,0,149121,172252
107,163218,0,163218,0,0,182084,160939
108,124168,0,124168,0,0,172363,136479
109,103379,0,103379,0,0,145017,132688
110,196920,0,196920,0,0,143459,231789
111,134367,0,134367,0,0,242395,93595
112,168131,0,168131,0,0,104866,192973
113,126418,0,126418,0,0,203077,121590
114,140155,0,140155,0,0,130045,174147
115,140433,0,140433,0,0,182350,148007
116,174403,0,174403,0,0,157337,183084
117,163117,0,163117,0,0,191806,178805
118,140975,0,140975,0,0,189202,133142
119,123394,0,123394,0,0,141396,119550
120,158217,0,158217,0,0,128118,184359
121,136732,0,136732,0,0,192652,133206
122,169050,0,169050,0,0,141324,185813
123,140115,0,140115,0,0,205240,102220
124,167381,0,167381,0,0,113859,167004
125,131635,0,131635,0,0,177751,123577
126,149892,0,149892,0,0,130776,183995
127,192331,0,192331,0,0,192418,193996
128,151949,0,151949,0,0,206493,106878
129,157737,0,157737,0,0,117462,160419
130,146140,0,146140,0,0,171071,169224
131,124851,0,124851,0,0,179015,131282
132,109833,0,109833,0,0,139474,122786
133,148651,0,148651,0,0,130318,194585
134,140593,0,140593,0,0,203408,132279
135,148275,0,148275,0,0,155223,152099
136,159837,0,159837,0,0,159425,157198
137,140180,0,140180,0,0,174407,125541
138,169972,0,169972,0,0,137375,184739
139,147374,0,147374,0,0,193154,134394
140,118024,0,118024,0,0,143975,104205
141,147362,0,147362,0,0,114427,177728
142,152820,0,152820,0,0,186007,158275
143,124076,0,124076,0,0,169531,124724
144,187086,0,187086,0,0,134688,218744
145,162141,0,162141,0,0,227468,139992
146,135893,0,135893,0,0,146615,134924
147,163523,0,163523,0,0,142019,185901
148,151359,0,151359,0,0,194996,145335
149,123378,0,123378,0,0,153164,123722
150,174566,0,174566,0,0,132406,204462
151,144769,0,144769,0,0,212715,137501
152,144056,0,144056,0,0,147067,156001
153,112067,0,112067,0,0,165323,110244
154,149846,0,149846,0,0,120084,168405
155,144258,0,144258,0,0,177356,125946
156,197879,0,197879,0,0,135185,194402
157,197851,0,197851,0,0,203898,159390
158,119678,0,119678,0,0,167953,79704
159,197697,0,197697,0,0,86165,232518
160,137263,0,137263,0,0,243873,94205
161,167444,0,167444,0,0,103368,196044
162,154922,0,154922,0,0,207503,154882
163,181741,0,181741,0,0,164523,194232
164,159108,0,159108,0,0,205171,149301
165,150218,0,150218,0,0,160445,168519
166,183162,0,183162,0,0,179730,215431
167,132883,0,132883,0,0,226908,133968
168,174822,0,174822,0,0,145563,193004
169,143774,0,143774,0,0,204531,116924
170,125189,0,125189,0,0,126332,131240
171,190017,0,190017,0,0,158365,203432
172,175527,0,175527,0,0,215214,148473
173,141502,0,141502,0,0,157739,160429
174,180923,0,180923,0,0,171012,183936
175,170642,0,170642,0,0,198745,144708
176,148801,0,148801,0,0,154594,142003
177,174740,0,174740,0,0,151625,183386
178,150349,0,150349,0,0,192134,132043
179,117024,0,117024,0,0,140959,113944
180,147339,0,147339,0,0,119826,172716
181,127431,0,127431,0,0,180044,125807
182,200918,0,200918,0,0,132668,222930
183,188013,0,188013,0,0,232886,131751
184,155023,0,155023,0,0,137998,128420
185,195495,0,195495,0,0,137268,193521
186,193949,0,193949,0,0,202714,196249
187,152258,0,152258,0,0,203623,134144
188,272764,0,272764,0,0,144832,287557
189,236621,0,236621,0,0,297766,170073
190,222504,0,222504,0,0,179174,182979
191,187735,0,187735,0,0,193444,155465
192,163831,0,163831,0,0,163911,144960
193,161718,0,161718,0,0,156034,163113
194,181966,0,181966,0,0,173508,182545
195,172628,0,172628,0,0,189663,154777
196,175654,0,175654,0,0,164555,194651
197,195221,0,195221,0,0,205819,187939
198,185922,0,185922,0,0,208740,156436
199,193566,0,193566,0,0,167557,199520
200,209922,0,209922,0,0,209948,179745
201,161174,0,161174,0,0,191753,127643
202,172605,0,172605,0,0,136293,192517
203,149976,0,149976,0,0,203991,139456
204,186873,0,186873,0,0,152959,184285
205,144357,0,144357,0,0,194900,123058
206,224673,0,224673,0,0,134212,251651
207,178800,0,178800,0,0,261859,154035
208,167692,0,167692,0,0,164766,164800
209,271923,0,271923,0,0,176196,278476
210,227872,0,227872,0,0,289366,169969
211,114513,0,114513,0,0,180944,58125
212,348313,0,348313,0,0,69978,397135
213,184463,0,184463,0,0,406533,3666
214,171143,0,171143,0,0,6938,178932
215,213032,0,213032,0,0,188624,206052
216,92370,0,92370,0,0,228367,17213
217,157822,0,157822,0,0,23291,211333
218,211191,0,211191,0,0,221881,207527
219,179888,0,179888,0,0,216650,126673
220,149972,0,149972,0,0,134684,145876
221,186971,0,186971,0,0,155282,190074
222,135635,0,135635,0,0,198743,107890
223,169040,0,169040,0,0,115016,187505
224,138781,0,138781,0,0,196817,125512
225,148195,0,148195,0,0,132327,153826
226,152845,0,152845,0,0,161210,135842
227,189255,0,189255,0,0,154018,163410
228,136573,0,136573,0,0,176626,89749
229,161599,0,161599,0,0,98261,166997
230,148742,0,148742,0,0,182967,129257
231,156989,0,156989,0,0,136467,155261
232,140892,0,140892,0,0,164351,133295
233,145984,0,145984,0,0,141042,146150
234,127525,0,127525,0,0,151878,129036
235,153560,0,153560,0,0,135235,173793
