count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,16726,7605,20135
2,25193,8229,28384
3,16891,5469,19084
4,15654,4940,18024
5,16149,5543,18638
6,12500,7415,14628
7,17697,5940,20187
8,10032,5625,12496
9,15054,5182,17541
10,37175,6493,39429
11,14705,4957,17041
12,10423,4590,12780
13,14773,5529,16942
14,14445,5572,16762
15,17864,15737,20503
16,8218,4199,10329
17,13938,5304,16604
18,17769,6612,20278
19,11360,5073,13449
20,8013,4118,10144
21,13660,4072,15753
22,14334,5171,16604
23,14067,5519,16476
24,12372,4765,14424
25,13153,5242,15542
26,13615,5258,16001
27,14308,5936,16778
28,17314,5586,19897
29,12408,4278,14073
30,10549,4429,12534
31,17284,5424,19687
32,10657,5114,12777
33,9793,4670,11938
34,7915,4988,10041
35,14744,5560,17655
36,6443,3167,7805
37,18336,7152,21156
38,14795,3826,17057
39,7273,4537,9855
40,10454,5350,13163
41,8134,4707,10452
42,16898,5720,19703
43,16328,5342,18749
44,15714,5573,18416
45,16200,5495,19201
46,13735,5628,16267
47,10060,5190,13112
48,13888,4834,16467
49,12397,5292,14838
50,6981,4195,8715
51,14504,20955,22258
52,15502,5577,17871
53,18580,6276,21159
54,19236,6153,22010
55,11737,5761,13737
56,12130,5103,14227
57,16431,5742,18988
58,14837,5396,17087
59,16127,5828,18432
60,13925,5018,16262
61,16057,5776,18620
62,14142,16254,26764
63,15378,4924,17756
64,39044,6057,41452
65,13725,5730,16244
66,14926,5606,17231
67,14124,5169,16470
68,16658,5864,19053
69,16482,4165,18283
70,5789,3008,7422
71,19669,4672,21902
72,10028,4731,12238
73,8406,4066,10458
74,15881,6039,18552
75,9037,4591,11155
76,13719,5551,16104
77,9520,16313,11707
78,17099,6058,19570
79,36143,4838,38307
80,19426,7555,22084
81,13678,4792,15876
82,12116,5088,14514
83,10389,5380,12806
84,16904,5859,19471
85,15380,5803,17899
86,15889,5064,18597
87,12411,21048,14395
88,17315,5356,20024
89,15652,5929,18530
90,10617,5971,12854
91,15190,5553,17594
92,11603,5116,13718
93,7462,4859,9870
94,16668,5486,18994
95,10958,5010,13321
96,16310,6301,18694
97,14583,5298,16908
98,16682,6490,19069
99,6190,5251,8374
100,7693,4821,9867
101,8774,4625,10782
102,11699,5293,14260
103,16013,5133,18440
104,28679,5914,32246
105,15127,5560,17433
106,14921,5424,17621
107,17502,6229,20156
108,17451,6024,20025
109,14218,5395,16662
110,16172,15897,18545
111,11344,4802,13446
112,14354,5137,16746
113,19823,6179,22608
114,15927,6259,18531
115,8992,4255,11029
116,7934,4672,10265
117,15367,5540,17490
118,38008,5282,40603
119,11731,5906,13862
120,39044,3960,41144
121,19916,6959,22078
122,12317,5055,14437
123,13569,5268,16011
124,33280,5448,36621
125,18433,5492,21116
126,7769,4905,9928
127,14551,5066,16891
128,14757,5464,16727
129,15335,5556,17926
130,16398,4140,18167
131,12191,5082,14449
132,5954,3556,7757
133,13992,4137,15874
134,19924,6014,22520
135,14484,5173,16708
136,5537,2905,6854
137,16258,6277,19031
138,11221,4950,13431
139,15896,3760,17795
140,4616,2836,5913
141,18812,6601,21319
142,14493,4056,16373
143,14282,4052,16228
144,10414,5242,12765
145,8641,5123,10896
146,12814,3495,14735
147,18226,5185,20740
148,10262,4530,12311
149,6413,4731,8643
150,6563,4143,8484
151,15792,3817,17703
152,15326,3655,17215
153,14982,5477,17218
154,10780,4847,12989
155,6687,4715,8985
156,13516,3829,15335
157,36810,5222,39139
158,15687,5850,17963
159,17695,7211,20633
160,5534,4470,7504
161,12421,3616,14028
162,14939,5979,17536
163,13546,6096,15772
164,19400,6935,22012
165,14312,5489,29936
166,16558,5684,19266
167,11526,5130,13606
168,14820,4038,16593
169,16506,17972,18708
170,69099,6060,71451
171,14829,3904,16924
172,14958,4180,16763
173,13753,5269,16125
174,14617,3664,16221
175,16484,5336,18893
176,5841,3770,7123
177,15424,5293,17694
