count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,10409,3978,12707
2,21710,6886,24293
3,16885,5815,19583
4,11952,21121,14365
5,17279,5085,21315
6,14660,4791,16773
7,17086,5264,19488
8,15318,6456,17521
9,17072,5130,19698
10,16788,6567,19467
11,12856,5455,15066
12,11288,3336,12827
13,13815,5002,16236
14,17018,6251,19322
15,12727,4867,15171
16,15379,5238,17786
17,19376,5338,21930
18,15636,3565,17418
19,11636,4898,13745
20,18042,25285,22732
21,13779,5769,16308
22,14372,5084,17229
23,18622,6331,21035
24,14478,5153,17239
25,11503,4887,13862
26,12797,5244,15361
27,18818,6498,21495
28,19086,5479,21655
29,16831,5769,19538
30,20227,6124,22877
31,11755,4375,13804
32,9407,4897,11953
33,18139,5877,20306
34,13510,3921,15386
35,14573,5210,16693
36,11085,3566,12951
37,10708,5238,12870
38,17891,4767,20006
39,13899,4833,16104
40,10867,4678,13027
41,9871,5104,12364
42,10830,3788,12633
43,17992,4216,20097
44,11412,3783,13434
45,11525,5318,14427
46,18735,6260,21193
47,15586,4087,17937
48,13147,4865,15623
49,44704,5267,47287
50,17804,6219,20606
51,12667,4885,14984
52,11241,3597,12766
53,17297,5108,19656
54,17332,5245,19885
55,17102,5833,19595
56,14929,5252,17240
57,17941,5925,20990
58,15552,6466,18268
59,14221,5482,16506
60,9933,3995,11501
61,7597,3242,9183
62,9048,3572,10478
63,18343,5821,21004
64,13266,3925,15103
65,9305,4710,11362
66,19458,6534,22027
67,16252,5821,18591
68,14420,5324,16652
69,14465,5386,16530
70,14529,5605,16810
71,13130,5780,15544
72,15317,5694,17781
73,15310,5684,17629
74,16547,6248,18845
75,12293,5064,14287
76,12688,22227,14680
77,15844,5302,18253
78,19445,5994,21426
79,16940,6734,19249
80,12568,5949,14784
81,15174,5937,17941
82,17293,5284,19815
83,14741,5960,17118
84,12080,4659,14044
85,14720,6320,16901
86,9187,4560,11386
87,13460,5264,15580
88,18044,5222,20460
89,14159,4586,16231
90,16666,6021,18942
91,17367,6017,20124
92,13846,4882,16123
93,16085,6721,32678
94,7202,3189,8830
95,7784,3344,9138
96,13968,3712,15786
97,12966,5138,15516
98,16190,5283,18582
99,9495,3252,10952
100,14588,6089,16877
101,42132,6118,44618
102,11240,4928,13450
103,10212,3846,12233
104,9027,5756,11090
105,18436,5590,20933
106,17200,5296,19563
107,18999,29625,21595
108,12395,4679,14559
109,16644,6185,18762
110,16925,6153,19671
111,14060,4017,15974
112,16306,5220,18678
113,15966,5513,18125
114,44401,5683,46955
115,18757,5805,21193
116,10532,3815,12090
117,12076,4748,14315
118,9347,4592,11632
119,10821,4620,13243
120,8987,4740,11157
121,8842,5557,10742
122,41362,4026,43226
123,15636,5249,17813
124,5946,8988,7374
125,18384,5949,20890
126,14136,20443,16765
127,15080,5234,17262
128,13261,5202,15528
129,18630,4083,20590
130,16253,6038,18680
131,15938,3857,17837
132,15801,5680,18086
133,16167,5556,18440
134,34618,3441,36487
135,16594,5123,18688
136,12347,5146,14424
137,15640,5817,18036
138,15415,5347,17686
139,12284,4909,14631
140,16403,5581,18690
141,96845,6864,101387
142,17711,5272,20122
143,15709,5125,18174
144,17392,5524,19874
145,20768,7011,23920
146,11698,4354,13733
147,16622,5428,18840
148,14240,4172,15900
149,16644,5752,19123
150,13347,5394,15677
151,11845,4811,13951
152,15865,5407,18009
153,14078,5022,16113
154,18539,5288,20986
155,18127,5388,20518
156,14592,5412,16704
157,10491,3902,12440
158,16477,5161,19050
159,17620,11656,26463
160,16357,5689,19049
161,10734,4881,13031
162,15491,3955,17319
163,8263,3186,9676
164,34411,15546,36291
165,15869,5271,18140
166,16683,5642,19215
167,12423,5036,14601
168,16231,5776,18698
169,7369,4652,9275
170,14502,5073,16746
171,11427,5029,13745
172,8357,3174,9765
173,17201,5323,19375
174,32879,5009,34626
175,16973,5491,19341
176,8648,3068,9965
177,11253,4786,13786
178,7740,2943,9277
179,13410,3756,14984
180,12307,5179,14603
181,8690,3525,10398
182,15294,5219,17521
183,16416,5908,18832
184,8431,4795,10516
185,18889,5438,21663
186,16153,5539,18615
187,14974,5175,17189
188,12606,3720,14052
189,11120,5216,13352
190,11473,4820,13559
191,14687,3704,16191
192,11309,9071,13165
193,9997,5284,12006
194,13070,3643,14778
195,14538,3881,16245
196,9830,4460,11892
197,17043,5104,19481
198,8523,3583,9876
199,8560,4723,10310
200,11431,3399,12849
201,12122,4974,14504
202,17384,6419,20213
203,13764,23593,18443
204,15891,5899,18627
205,7127,23135,9027
206,12779,3824,14463
207,14120,5334,16425
208,15881,5179,18109
209,11043,3196,12432
210,14860,5209,17276
211,16725,5154,18776
212,17233,7025,20276
213,14762,5250,17258
214,9533,4594,11627
215,15483,3768,17544
216,9925,4990,11849
217,15806,6054,18428
218,17202,4422,19151
219,8272,3406,9561
220,15763,4210,17754
221,8609,15999,10635
222,13993,4859,16029
223,11735,5031,13940
224,36961,5317,39512
225,15686,6073,18012
226,40575,5083,42972
227,17681,5267,19696
228,15668,5453,18204
229,14507,4135,16263
230,11946,4676,13608
231,38074,5058,40707
232,12060,5234,14775
233,8838,3495,10543
234,16574,5755,18912
235,13428,5987,15614
236,12210,3854,13949
237,15088,4435,16859
238,11715,5137,14049
239,7423,3298,8770
240,15150,4152,16795
241,16255,6156,18394
242,15261,4892,17454
243,10236,4863,11764
244,9702,16825,13754
245,16336,5008,18316
246,14999,5301,17166
247,10929,3750,12654
248,10425,4797,13020
249,39434,5112,41863
250,15149,5767,17556
251,13062,5386,15553
252,50419,7407,54603
253,13802,5080,15991
254,15297,3744,16975
255,36839,3960,38609
256,16938,5034,19173
257,12867,3518,14885
258,6063,3509,7960
259,7492,3078,9354
260,14303,3637,16155
261,12927,4791,15569
262,15192,4906,18248
263,14855,5014,17438
264,16498,5079,19511
265,13876,5583,17018
266,14636,3748,16589
267,9554,4674,12391
268,15743,4949,18407
269,15791,4686,18199
270,15569,5231,18535
271,15814,4392,18197
272,15968,12660,24397
273,17673,5134,20616
274,12175,4492,14506
275,11549,5041,14171
276,8726,3255,10629
277,8691,4884,11067
278,8045,3202,10009
279,14710,28075,17309
280,18155,5347,21075
281,13606,3558,15423
282,13681,3837,16485
283,6656,3119,8204
284,11950,4513,14532
285,10294,6520,12979
286,40616,5105,43579
287,11760,4463,14351
288,14860,4800,17875
289,10406,16700,20088
290,15731,5188,18855
291,8762,4789,11331
292,9327,4673,11764
293,11185,5098,13748
294,9654,14688,17857
295,13700,5500,16980
296,10210,3383,12377
297,14342,4941,17091
298,17484,4854,20436
299,10561,4405,12589
300,16092,3667,18147
301,17441,6383,39623
302,18236,6151,20832
303,16441,5422,19482
304,15275,5120,18014
305,12445,5185,15323
306,17568,7422,30450
307,41352,4962,44313
308,15351,3935,17553
309,9194,4520,11510
310,10882,4767,13536
311,10638,3146,12533
312,15823,3570,18051
313,11858,4899,14525
314,18548,5043,21471
315,18797,27610,21514
316,12915,4456,14941
317,14860,4485,17589
318,8166,3317,10181
319,17837,5542,20855
320,9368,3583,11323
321,9277,4973,12156
322,15749,4662,18923
323,8861,3438,10696
324,15679,3561,17910
325,11953,4131,13906
326,11148,4408,13679
327,11912,5478,15188
328,12246,4744,15241
329,14171,4640,17084
330,15890,5215,18434
