count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,8611,4823,10725
2,2511,3403,3487
3,2398,2341,3114
4,2099,2162,2847
5,2164,2274,3051
6,2346,2118,3019
7,2586,2254,3235
8,2306,2256,2992
9,2089,4318,2738
10,2235,2781,2918
11,2228,2235,2910
12,2080,2159,2788
13,3426,2378,4093
14,2181,2339,2891
15,2290,2401,2953
16,2209,2153,2857
17,2239,2181,2942
18,2279,2208,2966
19,2169,2279,2883
20,2147,2152,2862
21,2223,2149,2895
22,2229,2173,2907
23,2065,2558,2761
24,2117,7952,2800
25,3371,13016,4078
26,3241,2313,3893
27,2214,2272,2914
28,2286,2172,2979
29,2200,2222,2891
30,2228,2193,2882
31,2115,2204,2769
32,2231,2423,2904
33,2242,2296,2935
34,2135,2283,2832
35,2202,2203,3045
36,2202,2231,3075
37,2404,2367,3345
38,3090,2960,3951
39,2389,2407,3195
40,2321,2313,3155
41,2176,2500,3084
42,2134,2730,2965
43,2249,2312,2992
44,2234,2391,3240
45,2403,2185,3178
46,2160,2154,2907
47,2208,2495,2901
48,2087,2187,2787
49,2131,2197,2826
50,2109,2555,2852
51,2353,2316,3086
52,2189,2212,2907
53,2408,2527,3098
54,2225,2160,2969
55,2125,2148,2865
56,2154,2191,2851
57,2119,2299,2845
58,2283,2350,2984
59,2090,2174,2770
60,2152,2117,2846
61,2138,2158,2838
62,2237,2263,2969
63,9143,2598,9865
64,2290,2323,3023
65,2776,2224,3488
66,2113,2262,2860
67,2164,2181,2846
68,2130,2265,2827
69,2224,2152,2942
70,2288,2674,3013
71,2675,2160,3357
72,2113,2270,2824
73,2122,2283,2835
74,2170,2296,2865
75,2243,4021,2945
76,2189,2318,2883
77,4109,2704,5401
78,2334,2344,3175
79,2159,2314,3003
80,2226,2180,2934
81,2133,2151,2909
82,2115,2247,2808
83,2148,2192,2846
84,2118,2284,2831
85,3604,2400,4295
86,2124,2165,2865
87,2194,2183,2910
88,4077,2194,4832
89,2101,2157,2860
90,2222,3023,2920
91,3287,3730,4326
92,4613,3413,5571
93,3539,3432,4859
94,3016,3909,4143
95,3228,3714,4349
96,2963,3752,4162
97,3301,3289,4476
98,3328,3054,4584
99,3348,3145,4700
100,3244,6202,4385
101,6054,3810,7474
102,3992,3990,5377
103,3451,3458,4840
104,3122,3088,4299
105,3017,3258,4170
106,3175,3238,4299
107,3204,3327,4293
108,3173,17305,4297
109,3270,3354,4435
110,3529,3435,4795
111,3347,3540,4582
112,3262,3503,4320
113,5579,3268,6858
114,2994,3537,3995
115,2982,3171,3927
116,3081,3285,4243
117,5182,3429,6510
118,3352,3466,4739
119,3403,3438,4599
120,3393,3636,4725
121,3371,3619,4847
122,3475,3421,4833
123,3035,3608,4313
124,3730,3024,4855
125,3266,6518,4443
126,3363,3106,4458
127,3534,3147,4724
128,3128,3285,4517
129,3186,3166,4306
130,3293,3186,4525
131,3302,3220,4351
132,3198,3296,4430
133,5106,3375,6504
134,5133,7353,6097
135,6736,9021,7677
136,5434,3123,6610
137,3969,3295,5132
138,5381,3067,6617
139,3300,3388,4629
140,3409,3453,4781
141,3518,3399,4887
142,3182,3379,4371
143,3222,4071,4512
144,2203,2166,2896
145,2050,2699,2768
146,3104,3440,4410
147,40696,5690,44621
148,4928,3947,6781
149,6902,4220,8255
150,3466,5682,4827
151,4083,2396,4926
152,2192,2345,2906
153,2415,2197,3267
154,2266,2193,3001
155,2162,3236,2875
156,3316,3725,4456
157,3244,3372,4566
158,3120,3267,4515
159,3309,3408,4400
160,3315,3214,4396
161,3184,3188,4339
162,3384,3206,4517
163,3804,3407,4913
164,3160,3278,4309
165,5218,8639,6605
166,3142,3196,4341
167,3307,3235,4492
168,2829,3251,3781
169,5718,11782,6861
170,10830,4571,11803
171,3334,3232,4453
172,3065,3352,4351
173,3253,3376,4404
174,3764,3331,5024
175,3810,3263,4865
176,3310,3102,4388
177,3458,3381,4700
178,3122,3379,4200
179,2989,3370,4020
180,3363,3569,4583
181,5373,3389,6820
182,3178,3492,4272
183,3000,3290,4144
184,3283,3663,4477
185,5909,3998,8465
186,3563,4289,4986
187,3501,3470,4633
188,3501,3092,4676
189,3304,3436,4657
190,3356,3205,4515
191,3592,3243,4809
192,3223,3373,4263
193,3160,3917,4189
194,2285,2178,2982
195,2102,2258,2830
196,2137,2107,2843
197,3502,2164,4263
198,2082,2295,2757
199,2542,2516,3235
200,3247,3815,4356
201,3289,3321,4600
202,3049,3266,4059
203,3383,3477,4659
204,3023,3330,4097
205,3261,3728,4386
206,3367,3159,4451
207,3101,3404,4268
208,3375,3381,4536
209,3169,3573,4276
210,3558,3259,4647
211,2990,4376,3923
212,4104,3169,5207
213,6419,4293,7769
214,3496,3535,4872
215,3362,3621,4730
216,3479,3515,4683
217,3593,3400,4825
218,3688,3072,4746
219,3584,3474,4912
220,3471,3427,4543
221,3142,3408,4379
222,3475,8045,4851
223,3262,3063,4448
224,6395,3348,7563
225,3131,3253,4168
226,3558,3646,4748
227,2929,3360,3948
228,3154,5172,4333
229,4860,5997,6061
230,6782,5526,7878
231,4479,3019,5457
232,3048,3254,4410
233,3299,3402,4438
234,3036,3344,4022
235,3581,2120,4350
236,2075,4065,2777
237,2178,2154,2896
238,2063,2343,2863
239,2201,2476,2954
240,2122,2137,2809
241,2099,2130,2836
242,2093,2114,2835
243,2053,2085,2753
244,2063,2089,2791
245,3880,3211,4998
246,3202,3263,4397
247,2395,2166,3156
248,2053,2159,2747
249,3921,2183,4765
250,2612,2320,3328
251,3391,3495,4514
252,2983,3155,3947
253,3540,3549,4883
254,3330,3437,4493
255,3060,3304,4101
256,3264,3373,4453
257,3330,3355,4607
258,3552,3584,5016
259,3340,3393,4697
260,3649,3529,5152
261,4716,6138,6267
262,3773,3357,5139
263,3416,3798,4813
264,3426,4461,4731
265,3216,3539,4406
266,3052,3519,4273
267,3390,3827,4564
268,3409,3286,4623
269,3172,3424,4291
270,3684,3435,4903
271,3425,3382,4850
272,3490,3454,4901
273,3433,3562,4687
274,6056,3486,7575
275,3403,3469,4570
276,3575,3333,4927
277,3405,3613,4771
278,3289,3482,4556
279,3237,3496,4666
280,3217,3456,4467
281,3722,3454,4927
282,3364,3415,4665
283,3511,3311,4836
284,3507,3321,4798
285,3374,3866,4652
286,3294,6066,4597
287,3279,3511,4344
288,3215,3760,4510
289,3266,3444,4558
290,3476,3270,4597
291,3347,3457,4471
292,3496,3310,4464
293,3198,3473,4370
294,3735,3205,4799
295,3039,3210,4268
296,3219,3185,4442
297,3264,3112,4419
298,3278,3362,4379
299,8731,4679,10190
300,3364,3537,4657
301,3359,4248,4655
302,3449,3615,4722
303,3551,3526,4967
304,3443,3495,4894
305,3666,3530,5007
306,4756,3447,6112
307,3140,3523,12526
308,3249,3459,4591
309,3235,141682,4392
310,8083,3988,10056
311,3693,10324,5211
312,3530,3568,4891
313,3522,3584,4865
314,3817,5249,5236
315,4086,3672,5406
316,4175,3387,5376
317,3267,3643,4564
318,3649,3386,4986
319,3393,3332,4709
320,3136,3241,4305
321,3423,3483,4942
322,3483,3672,4921
323,3363,3544,4683
324,4402,3498,5755
325,3626,4035,4919
326,3526,3520,4948
327,3485,3764,4856
328,3534,3780,4940
329,3396,3585,4874
330,3373,3250,4766
331,3470,3283,4712
332,4642,6202,7222
333,3390,3256,4576
334,3654,3401,4909
335,3544,3547,4979
336,3564,4086,4821
337,3451,3885,4755
338,3460,3567,4765
339,3502,3475,4759
340,3472,3490,4717
341,3673,209812,5045
342,6135,3860,8162
343,3185,3496,4574
344,3667,3511,4914
345,3518,3593,5151
346,3697,3508,5135
347,3577,3472,5003
348,3504,3363,4906
349,3984,3388,5370
350,4052,3559,5447
351,3829,3512,5234
352,3642,3388,5083
353,3550,3467,4993
354,3480,4883,4963
355,3651,3389,5109
356,3663,3479,5038
357,3739,235327,5029
358,6875,3833,9064
359,3418,3813,4764
360,3283,3658,4649
361,3483,3993,4906
362,3478,3255,4898
363,3182,3307,4433
364,3381,3323,4939
365,3347,3470,4729
366,3635,3685,4985
367,3643,3639,5279
368,3528,3658,5092
369,3568,3675,5056
370,3705,4347,5232
371,3803,3759,5690
372,3388,3674,4879
373,3455,3978,5042
374,7831,3649,9379
375,3563,3646,4984
376,3512,3587,4998
377,3490,3481,4974
378,3215,3437,4815
379,3309,3366,4555
380,3188,3534,4648
381,3501,3595,4966
382,3136,3498,4528
383,3446,3716,4880
384,3538,4063,5013
385,3538,3671,4931
386,3840,7483,5331
387,4388,3429,5803
388,3413,3411,4843
389,3474,264603,4726
390,8698,3979,10912
391,3584,3729,5000
392,3414,3361,5315
393,3279,3365,4684
394,3291,3239,4622
395,3234,3240,4826
396,3597,3582,5182
397,3596,3482,5109
398,3310,3416,4778
399,7252,3271,8619
400,3192,3719,4291
401,3558,3310,5015
402,3274,4063,4498
403,3434,3200,4710
404,3287,3344,4749
405,3580,259436,4748
406,6984,3870,8906
407,3926,3542,5208
408,5144,9620,6473
409,3617,4050,4966
410,3380,3527,4739
411,3338,4780,4715
412,3572,3322,4701
413,3392,3319,4807
414,3253,3345,4408
415,3532,3513,4882
416,3488,3382,4925
417,3680,3560,5172
418,3435,4230,4843
419,3139,3079,4346
420,3025,3215,4205
421,3335,3510,4467
422,3373,3446,4615
423,3378,3843,4806
424,4187,3696,5458
425,3577,3492,5046
426,3581,3624,4933
427,3395,3616,4748
428,3330,3790,4621
429,3456,3746,4710
430,3537,3936,4729
431,3523,3326,4662
432,3316,3426,4711
433,3404,3309,4722
434,3318,3478,4622
435,3518,3564,4884
436,3390,3809,4847
437,3418,151350,4834
438,6977,3850,9122
439,3460,4035,4529
440,3428,3543,4516
441,3290,3223,4454
442,3399,3109,4740
443,3209,3343,4504
444,3430,3416,4779
445,3363,3138,4705
446,3571,2947,4619
447,3891,3371,5275
448,3493,3239,4740
449,3718,3758,5010
450,3221,3511,4691
451,3280,3337,4577
452,3767,3696,23055
453,3011,147388,4367
