count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,136918,0,136918,0,0,130821,4036
52,355250,0,355250,0,0,8871,346099
53,249422,0,249422,0,0,357099,3161
54,164830,0,164830,0,0,14641,3172
55,327343,0,327343,0,0,17278,285656
56,218023,0,218023,0,0,296885,3144
57,319974,0,319974,0,0,6981,231019
58,192745,0,192745,0,0,240924,2872
59,162656,0,162656,0,0,5746,114994
60,126659,0,126659,0,0,126934,49940
61,388909,0,388909,0,0,57033,400425
62,287881,0,287881,0,0,410701,3397
63,171417,0,171417,0,0,6915,2277
64,287346,0,287346,0,0,4923,255541
65,158405,0,158405,0,0,266583,3962
66,166136,0,166136,0,0,7185,177628
67,436278,0,436278,0,0,188322,400705
68,276505,0,276505,0,0,410513,3976
69,478331,0,478331,0,0,6912,438059
70,364760,0,364760,0,0,449652,3938
71,240681,0,240681,0,0,6657,2892
72,131895,0,131895,0,0,5352,1985
73,504185,0,504185,0,0,5714,541850
74,389051,0,389051,0,0,553545,3466
75,263482,0,263482,0,0,6765,1863
76,136658,0,136658,0,0,4085,2694
77,289176,0,289176,0,0,4860,346129
78,192874,0,192874,0,0,361525,4573
79,312547,0,312547,0,0,7861,313151
80,203377,0,203377,0,0,324112,19660
81,389737,0,389737,0,0,27500,359366
82,288434,0,288434,0,0,370691,4092
83,181927,0,181927,0,0,7381,2521
84,175371,0,175371,0,0,6383,110694
85,168247,0,168247,0,0,121215,97256
86,182732,0,182732,0,0,107164,140489
87,324989,0,324989,0,0,149887,289027
88,222421,0,222421,0,0,299219,4031
89,366041,0,366041,0,0,8285,332083
90,433759,0,433759,0,0,343536,301310
91,307128,0,307128,0,0,313062,4526
92,201741,0,201741,0,0,7839,2079
93,308704,0,308704,0,0,4457,261340
94,165187,0,165187,0,0,273678,4360
95,194121,0,194121,0,0,21731,115485
96,380639,0,380639,0,0,126447,301576
97,230605,0,230605,0,0,314796,4227
98,419884,0,419884,0,0,8484,288758
99,265832,0,265832,0,0,297951,3859
100,171912,0,171912,0,0,6764,3245
101,333299,0,333299,0,0,23402,331330
102,582490,0,582490,0,0,342488,368092
103,478420,0,478420,0,0,377633,3437
104,367153,0,367153,0,0,6871,1778
105,256128,0,256128,0,0,5381,2433
106,279501,0,279501,0,0,4809,121482
107,175714,0,175714,0,0,133596,4620
108,295665,0,295665,0,0,7975,291997
109,494007,0,494007,0,0,303736,386852
110,383040,0,383040,0,0,397601,3708
111,252326,0,252326,0,0,6983,2445
112,298133,0,298133,0,0,4725,249733
113,182428,0,182428,0,0,261682,3616
114,387201,0,387201,0,0,6682,349564
115,147101,0,147101,0,0,361039,4307
116,175895,0,175895,0,0,8015,150268
117,273471,0,273471,0,0,161784,246993
118,134341,0,134341,0,0,257498,3614
119,223145,0,223145,0,0,6769,193872
120,411123,0,411123,0,0,202681,377309
121,272392,0,272392,0,0,390143,4735
122,154912,0,154912,0,0,7956,2247
123,201301,0,201301,0,0,4537,162529
124,294271,0,294271,0,0,170838,278535
125,195228,0,195228,0,0,291130,4532
126,96930,0,96930,0,0,8564,2138
127,270202,0,270202,0,0,5012,309315
128,143064,0,143064,0,0,320388,3972
129,385097,0,385097,0,0,9472,382670
130,259638,0,259638,0,0,393593,3951
131,136844,0,136844,0,0,7777,2815
132,386983,0,386983,0,0,5434,419453
133,249891,0,249891,0,0,429434,3759
134,221103,0,221103,0,0,7202,94386
135,173341,0,173341,0,0,115206,76121
136,264827,0,264827,0,0,88014,254849
137,139276,0,139276,0,0,268281,4450
138,158058,0,158058,0,0,7981,167357
139,198017,0,198017,0,0,178459,165738
140,215673,0,215673,0,0,176720,129110
141,209759,0,209759,0,0,139019,99460
142,130666,0,130666,0,0,106706,66046
143,198982,0,198982,0,0,76614,184599
144,102267,0,102267,0,0,195380,3906
145,180023,0,180023,0,0,8030,194802
146,121018,0,121018,0,0,203513,39246
147,206384,0,206384,0,0,44615,191863
148,111970,0,111970,0,0,203515,5202
149,220590,0,220590,0,0,9453,273175
150,181235,0,181235,0,0,295184,100475
151,134457,0,134457,0,0,110115,93880
152,142949,0,142949,0,0,104321,110564
153,161528,0,161528,0,0,120768,138967
154,222634,0,222634,0,0,148387,166610
155,145017,0,145017,0,0,175530,51875
156,166696,0,166696,0,0,59087,142305
157,167926,0,167926,0,0,149967,160097
158,177888,0,177888,0,0,170775,133082
159,207773,0,207773,0,0,144720,149504
160,296511,0,296511,0,0,159984,224953
161,152090,0,152090,0,0,236488,4648
162,172093,0,172093,0,0,7814,145482
163,184449,0,184449,0,0,155371,121029
164,199950,0,199950,0,0,145643,137392
165,181660,0,181660,0,0,149090,88558
166,208078,0,208078,0,0,100165,187706
167,240087,0,240087,0,0,198140,161182
168,180163,0,180163,0,0,172590,49732
169,178400,0,178400,0,0,58303,126672
170,156301,0,156301,0,0,137677,87182
171,143125,0,143125,0,0,95436,93863
172,169641,0,169641,0,0,103145,158976
173,174900,0,174900,0,0,170096,155077
174,93470,0,93470,0,0,164047,3435
175,243465,0,243465,0,0,6760,256987
176,156861,0,156861,0,0,276950,121559
177,233191,0,233191,0,0,133536,185421
178,133713,0,133713,0,0,196549,4706
179,170014,0,170014,0,0,8371,165209
180,259424,0,259424,0,0,176435,173307
181,156769,0,156769,0,0,183465,4083
182,209673,0,209673,0,0,7436,265601
183,149106,0,149106,0,0,275701,110142
184,179739,0,179739,0,0,123024,140101
185,169541,0,169541,0,0,152493,104851
186,191063,0,191063,0,0,113709,139509
187,325351,0,325351,0,0,151373,420610
188,170926,0,170926,0,0,432134,5658
189,153583,0,153583,0,0,8608,125531
190,199789,0,199789,0,0,134891,230177
191,285649,0,285649,0,0,239959,300205
192,192921,0,192921,0,0,311413,67256
193,281495,0,281495,0,0,77877,227636
194,144603,0,144603,0,0,239057,85835
195,144892,0,144892,0,0,93090,168313
196,119528,0,119528,0,0,180960,78204
197,219828,0,219828,0,0,84741,210835
198,219172,0,219172,0,0,220944,115723
199,160636,0,160636,0,0,123533,101081
200,167447,0,167447,0,0,111628,143281
201,149860,0,149860,0,0,154949,95563
202,188423,0,188423,0,0,108029,133602
203,192141,0,192141,0,0,143340,133968
204,352434,0,352434,0,0,143941,304572
205,176789,0,176789,0,0,313519,3716
206,195700,0,195700,0,0,6754,156877
207,183186,0,183186,0,0,166733,120371
208,300649,0,300649,0,0,131853,210430
209,165143,0,165143,0,0,222353,4033
210,148164,0,148164,0,0,7289,82817
211,225421,0,225421,0,0,94489,207891
212,141824,0,141824,0,0,220702,53030
213,128875,0,128875,0,0,63355,96729
214,149211,0,149211,0,0,107556,121283
215,169916,0,169916,0,0,148878,136132
216,125832,0,125832,0,0,147531,87907
217,171272,0,171272,0,0,100277,147002
218,270022,0,270022,0,0,158586,189095
219,160034,0,160034,0,0,200546,5083
220,298251,0,298251,0,0,8414,287312
221,275128,0,275128,0,0,299445,133410
222,310643,0,310643,0,0,145349,266638
223,163243,0,163243,0,0,278342,5074
224,274564,0,274564,0,0,8556,239435
225,104206,0,104206,0,0,253060,82302
226,120002,0,120002,0,0,91872,151611
227,200015,0,200015,0,0,154834,219933
228,181075,0,181075,0,0,230266,80389
229,100159,0,100159,0,0,88886,77390
230,130957,0,130957,0,0,80895,155147
231,219755,0,219755,0,0,159524,196654
232,92474,0,92474,0,0,218187,4445
233,86180,0,86180,0,0,11910,107323
234,114002,0,114002,0,0,112336,181395
235,192437,0,192437,0,0,188468,228955
236,212596,0,212596,0,0,236132,187875
237,122370,0,122370,0,0,193984,94708
238,150874,0,150874,0,0,100051,157856
239,153179,0,153179,0,0,162947,172967
240,150019,0,150019,0,0,181999,117129
241,115361,0,115361,0,0,126080,98938
242,301478,0,301478,0,0,102926,285942
243,213138,0,213138,0,0,295382,3941
244,134299,0,134299,0,0,8172,73302
245,170016,0,170016,0,0,75879,164991
246,177358,0,177358,0,0,177033,82322
247,256994,0,256994,0,0,114141,172856
248,326060,0,326060,0,0,182710,268407
249,163354,0,163354,0,0,282000,3852
250,137057,0,137057,0,0,6355,100727
251,179772,0,179772,0,0,112917,153074
252,141598,0,141598,0,0,163916,87369
253,163798,0,163798,0,0,99526,151079
254,174674,0,174674,0,0,159858,124848
255,124319,0,124319,0,0,137049,91962
256,128945,0,128945,0,0,99348,113324
257,132464,0,132464,0,0,123214,123424
258,177329,0,177329,0,0,134000,132031
259,151690,0,151690,0,0,143191,156988
260,196912,0,196912,0,0,167281,173318
261,192282,0,192282,0,0,183939,135203
262,126614,0,126614,0,0,147643,60897
