count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,19683,8861,23799
2,3741,7399,5421
3,3570,4128,4872
4,3659,3593,4741
5,3627,3991,4816
6,3621,3646,4731
7,3487,4296,4444
8,4587,3703,6018
9,3702,3707,4792
10,6038,6502,7088
11,4542,4007,5821
12,3389,3413,4662
13,3121,3789,4135
14,2999,3334,4098
15,3315,3297,4342
16,3239,3674,4349
17,3161,3367,4399
18,2992,3901,4070
19,5618,4986,6664
20,10671,4028,12609
21,4449,4052,5896
22,3437,3615,4852
23,3834,4676,4994
24,3528,3972,4751
25,3595,4735,4915
26,3798,3511,5041
27,3286,3671,4225
28,3045,4260,4104
29,3571,3486,4539
30,3655,3669,5016
31,3546,5333,4768
32,4488,3419,5727
33,4051,3490,5005
34,3286,3822,4241
35,3707,4761,4790
36,3638,4219,4647
37,3207,3011,4422
38,3306,3441,4523
39,3373,3314,5089
40,4218,4076,5714
41,3104,3756,4417
42,3184,3733,4286
43,3052,3593,4577
44,4606,3725,5720
45,4458,5142,6306
46,4767,5356,6891
47,4489,5166,6176
48,3842,3640,5496
49,3161,4585,4266
50,3742,4170,4867
51,3753,3718,5374
52,3411,3786,4340
53,3675,3474,4800
54,3681,3743,4691
55,10295,3450,11273
56,4137,4726,5093
57,3594,3915,5536
58,3663,3644,4576
59,3251,3486,4166
60,3126,3362,4631
61,3254,3723,4199
62,3119,3103,4083
63,2906,3757,3770
64,3648,3709,4543
65,3346,3664,4204
66,3286,3665,4142
67,3561,3434,4719
68,3832,3605,4764
69,4923,4724,6013
70,3744,4424,4975
71,5436,4081,6780
72,9220,5482,11586
73,3847,3927,5656
74,3327,4378,4889
75,3486,3821,4944
76,3576,3854,5123
77,3554,4255,4734
78,3883,3760,5364
79,3734,10466,88624
80,5538,4034,7852
81,4097,7621,5626
82,4343,4567,5388
83,3981,4538,16210
84,4145,5370,5149
85,4700,4334,5845
86,3805,3683,4850
87,3945,4093,4984
88,3969,4329,5058
89,4621,4202,5610
90,4162,4063,5402
91,3688,3708,4796
92,3526,3450,4550
93,3565,3889,4741
94,5102,5180,6197
95,4756,4534,5848
96,4896,20304,6044
97,5308,3857,6648
98,4156,3641,5287
99,3475,3700,4797
100,3591,3914,4711
101,3703,191997,4896
102,12122,5647,14926
103,4082,3957,5585
104,4133,4290,5619
105,3682,4326,4711
106,3721,5254,4826
107,3379,18054,4727
108,3309,4490,4342
109,3446,3326,4740
110,4107,3454,5510
111,3487,3341,4786
112,4448,3566,5815
113,3601,3063,4810
114,2955,3261,4088
115,3133,4342,4170
116,3400,3610,4565
117,3218,3419,4412
118,3196,3480,4395
119,4343,4068,5542
120,4448,4488,5520
121,3623,3582,4726
122,3659,3337,4652
123,3273,3543,4213
124,3649,5056,4515
125,4514,4625,5598
126,3079,2528,3808
127,2453,2557,3200
128,3304,3946,4320
129,3454,3798,4541
130,3143,187115,4196
131,6817,7338,9131
132,4874,4216,6335
133,3271,3371,4226
134,3062,3425,4042
135,3985,3839,5195
136,3544,3314,4744
137,3417,3353,4637
138,3206,3314,4464
139,2918,3294,4114
140,5251,3765,7321
141,3741,3789,4982
142,4092,3418,5436
143,3156,3038,4138
144,60477,13745,71910
145,4423,3988,5744
146,4207,3848,5473
147,3729,3992,4923
148,3962,3736,5246
149,4058,3512,5086
150,3541,3888,4615
151,3715,4165,4707
152,4244,3345,5501
153,3812,3434,5001
154,3173,3303,4215
155,3250,3327,4533
156,3228,8197,4363
157,5522,3274,6790
158,3329,3275,4545
159,3110,3729,4343
160,3327,3583,4486
161,3090,3424,4198
162,3402,3680,4737
163,4150,3482,5147
164,3646,3573,5015
165,3231,3647,4605
166,3432,3569,4756
167,3434,3704,4664
168,3371,3484,4678
169,6390,3288,7681
170,3471,3464,4722
171,3238,3415,4346
172,4310,3715,5300
173,5419,3639,6557
174,3302,3199,4415
175,3362,3577,4459
176,3192,3351,4300
177,3734,3398,4866
178,3287,3087,4318
179,3450,3490,4889
180,3315,3234,4489
181,3693,4942,4870
182,3698,3790,4858
183,3296,4100,4465
184,3274,2429,3983
185,2256,2359,2967
186,2242,2314,2949
187,2356,2341,3033
188,2245,2301,2934
189,3827,2516,4545
190,3396,3531,4610
191,3203,3174,4531
192,3102,3236,4226
193,3510,3725,4639
194,3865,3480,5098
195,3534,63666,4651
196,5586,3605,13615
197,4082,2569,5354
198,2560,2488,3568
199,2431,2364,3319
200,2841,2593,3584
201,2212,2386,2924
202,2315,2441,3032
203,2431,2280,3178
204,2258,2228,3022
205,2208,2265,2934
206,2180,2782,2915
207,2312,2203,3033
208,2215,2255,2933
209,2340,2287,3046
210,2179,2388,2894
211,2148,36937,2825
212,4744,4175,6997
213,3925,4273,5602
214,454355,7641,462307
215,4318,4084,6022
216,3779,3926,4986
217,2542,2289,3319
218,2335,186842,3064
219,6187,8461,8828
220,2866,2717,4435
221,2967,2660,4090
222,2383,2375,3233
223,2227,2297,2993
224,2379,3863,3696
225,6172,4850,8726
226,3897,3850,5346
227,3547,3523,4940
228,3421,3272,4577
229,35978,4964,39517
230,4241,4264,6415
231,3337,6043,4927
232,3717,3826,5067
233,3414,4768,4742
234,3538,3758,4593
235,3681,3339,4958
236,3631,3415,4816
237,3403,3895,4597
238,3296,3462,4426
239,3400,3835,4730
240,2875,2314,3632
241,2289,2274,2995
242,2190,3636,3158
243,3389,3803,4500
244,209550,5986,216148
245,3758,4012,5008
246,2996,3832,4244
247,3548,3418,4632
248,3238,44700,4470
249,3307,7804,4482
250,2346,2411,3190
251,2218,2355,3028
252,2994,2281,3716
253,2170,2273,2885
254,2301,2236,3009
255,2259,3753,3200
256,3576,4396,4806
257,4080,3544,5427
258,3474,3421,4614
259,57592,6002,61423
260,4512,4316,6807
261,3896,4159,5628
262,3997,4279,15606
263,3796,13078,5254
264,3782,8946,5256
265,3660,3857,12641
266,3768,3968,5225
267,3709,3841,5244
268,3780,3736,5233
269,4399,3891,5891
270,3948,3746,5454
271,125358,19785,134282
272,9643,7082,11123
273,7449,3513,9182
274,3570,7968,4933
275,8305,3719,9737
276,32345,4235,35741
277,3725,3583,5331
278,3550,3817,4963
279,3417,20094,4922
280,39443,7877,43094
281,8411,7427,10654
282,30547,5363,34069
283,4850,8810,7162
284,3579,3891,4916
285,3378,3647,4723
286,47665,4709,51432
287,4583,3830,6408
288,3891,3639,5420
289,3541,3395,4891
290,3369,3671,4599
291,3621,3508,5103
292,3653,37594,5143
293,5640,7734,15125
294,7657,3903,9836
295,3566,3867,9008
296,7149,3583,8516
297,3435,3387,4687
298,28885,5229,32293
299,4074,3910,5532
300,3186,4119,4337
301,4025,3863,5465
302,3569,3467,4944
303,3739,3562,5137
304,3317,3609,4608
305,3521,3692,5357
306,3644,3742,4950
307,3351,5185,4595
308,4755,3120,6119
309,2983,3212,4184
310,2951,2883,3966
311,3245,3385,4560
312,3443,2918,4552
313,3321,3287,4481
314,3102,2934,4190
315,3426,3296,4623
316,3452,3279,4675
317,3518,3655,4873
318,3429,3707,4801
319,4156,237353,5543
320,7205,3858,9051
321,3102,3202,4255
322,3346,3326,4449
323,3515,3432,4633
324,3254,3306,4374
325,10349,7776,12902
326,3735,3387,5247
327,3227,24503,4659
328,8558,4468,9928
329,6867,3751,7862
330,5250,4388,7784
331,4093,4525,6007
332,3634,3933,5201
333,4434,3849,5616
334,3606,3628,11218
335,3257,38357,4801
336,4429,4547,7203
337,3822,3600,5557
338,3278,3472,4578
339,3260,3370,4475
340,3329,3269,4593
341,3476,4121,4765
342,3648,3347,5078
343,3214,3445,4414
344,60042,10518,64515
345,4688,3742,7055
346,3570,3436,4792
347,3353,3655,4864
348,3943,3868,5368
349,4224,3746,5528
350,3615,3559,4870
351,3588,170778,4715
352,6983,3915,10086
353,3532,3674,5324
354,4230,3438,5379
355,3451,3664,4700
356,4166,4932,5264
357,3727,3988,4983
358,3369,3465,4832
359,4178,3465,5646
360,3446,3766,4611
361,3201,3346,4483
362,3216,3670,4361
363,3707,3652,5347
364,3728,3846,4984
365,4076,3663,5404
366,3297,3652,4587
367,3559,113295,4791
368,9877,8243,12502
369,8901,4037,10787
370,4070,3801,5785
371,3931,3813,5263
372,3556,4010,5024
373,3840,3946,5326
374,3642,3682,4973
375,3989,4079,5284
376,3937,3943,5433
377,3803,4707,5166
378,3990,3685,5249
379,3437,4021,4770
380,3305,3538,4904
381,3485,8356,4707
382,6139,5068,8435
383,4090,4090,5835
384,34473,10858,38455
385,5798,10322,7716
386,4214,4056,9381
387,7411,3756,10293
388,3375,4141,4579
389,3860,3907,5336
390,4642,3892,6756
391,4140,3767,5562
392,3265,3452,4718
393,3553,3587,4896
394,3587,3709,5274
395,4016,3576,5874
396,3885,4055,5105
397,3814,3809,5900
398,4518,3450,5947
399,8352,5326,11246
400,3623,3901,5095
401,3566,4531,7540
402,3684,8474,4847
403,3522,7717,43471
404,4630,4439,7212
405,3914,3931,5894
406,3647,3361,5253
407,3903,3690,5317
408,3291,3264,4739
409,3202,2966,4780
410,3339,3218,4563
411,3784,3945,5296
412,4352,3460,5612
413,3594,4099,4622
414,3350,3745,4623
415,5382,120835,6875
416,7829,7709,21324
417,3643,3434,4798
418,3384,3532,4667
419,3207,3537,4634
420,4102,3589,5521
421,3917,3726,5285
422,3254,4829,4522
423,3586,33658,4769
424,12286,4249,14388
425,5944,4269,8791
426,4411,3383,5889
427,3561,3369,5035
428,3958,3658,5374
429,3416,3358,4695
430,3410,3794,4769
431,4049,118176,5265
432,8132,3815,10068
433,4298,3748,5596
434,3203,4292,4307
435,3684,3453,4892
436,3616,3755,4736
437,3481,3515,4676
438,3354,3244,4430
439,3371,3466,4628
440,3536,42129,4813
441,4684,7580,6855
442,7828,6671,9250
443,3229,3327,4450
444,16483,4133,17719
445,5223,8634,6275
446,3213,6512,4304
447,3162,144836,4308
448,6930,4046,9132
449,4054,3733,5615
450,3347,3685,4611
451,9095,6809,49005
452,4903,3906,6878
453,3808,3770,15386
454,3791,3333,5158
455,3541,3504,5017
456,3347,3476,4508
457,3505,3712,4746
458,5702,4224,8619
459,3689,3740,5218
460,3563,3614,5024
461,3517,4389,4951
462,3947,3539,5285
463,3686,3614,5043
464,3724,3607,5031
465,3544,3533,5000
466,3419,3554,4736
467,40896,5564,44659
468,4185,3879,5952
469,4100,3808,5628
470,3681,4349,5058
471,3478,3678,4851
472,3433,3456,4769
473,3466,3460,4629
474,4312,3527,5608
475,31336,10966,34896
476,3928,3694,5397
477,31855,6006,35240
478,10203,7666,12088
479,3452,3565,4799
480,3488,3612,4836
481,25296,5627,28875
482,4627,4233,6830
483,3444,3575,4825
484,4673,4523,6059
485,3239,3545,4686
486,3464,3448,4728
487,3532,3667,5023
488,3620,3537,5006
489,4232,3587,5740
490,3589,3766,4935
491,3609,3573,4935
492,3955,3559,5237
493,3483,3488,4962
494,3589,3872,5013
495,4179,3626,5581
496,3361,3586,4784
497,3227,3651,4791
498,3333,3419,4773
499,46165,8141,54636
500,7088,3615,8791
501,3660,3249,5037
502,3546,3507,4863
503,3399,3658,4762
504,3345,4388,4665
505,3661,183785,4968
506,6615,3751,12415
507,3690,8737,5154
508,3668,3523,5069
509,3515,3455,4934
510,3129,4539,11623
511,3533,4013,4677
512,3553,3893,4691
513,3277,3092,4341
514,3098,3433,4261
515,3628,3521,5039
516,3611,3734,5025
517,37563,4295,40994
518,3413,3907,4709
519,3590,3428,5041
520,4594,3174,5636
521,2855,2897,3946
522,3030,3247,4171
523,3209,3199,4292
524,3229,3333,4489
525,6117,4097,8292
526,3424,3507,4807
527,3292,3142,4471
528,3247,3390,4357
529,3680,4521,4873
530,4362,3745,5750
531,4109,3776,5367
532,4362,5582,33205
533,4559,4044,10458
534,9694,7459,11534
535,17346,3967,19473
536,3671,5809,29873
537,4329,3931,6458
538,3568,3107,4655
539,3181,2934,4228
540,2959,2984,4170
541,3192,3055,4220
542,3664,3452,5104
543,3227,3114,4396
544,3370,3332,4606
545,3522,3195,5018
546,3649,2997,4983
547,3406,3340,4635
548,3307,3185,4541
549,2962,3258,4132
550,3280,3303,4423
551,3995,3191,5065
552,3281,3137,4346
553,3211,160040,4656
554,6229,9059,7955
555,3788,3452,5136
556,3311,3686,4521
557,3610,3645,5051
558,3438,3452,4870
559,4904,3634,6300
560,3714,3742,5284
561,3431,3639,4708
562,3532,3559,4812
563,3580,3487,5016
564,3244,3482,4535
565,3389,3447,4776
566,3253,3609,4635
567,7672,4691,15970
568,5043,5000,6829
569,3364,158542,4949
570,6360,10121,8779
571,3658,7419,5042
572,7892,3977,9263
573,3328,3451,4568
574,3355,11714,4656
575,3404,3632,4757
576,3642,3644,4957
577,3534,4283,4794
578,3697,3737,4873
579,3502,3980,4819
580,3484,3680,4888
581,3446,3755,4942
582,3527,3636,4948
583,6195,3851,8546
584,3647,3634,5133
585,3303,3761,4861
586,3336,3605,4776
587,3300,3415,4578
588,3530,3406,4903
589,32349,10016,36225
590,4147,9758,6334
591,3439,3298,4934
592,4070,12977,5293
593,3550,7476,4834
594,7303,3576,8788
595,3500,3977,4782
596,3905,30227,5344
597,4546,4192,7384
598,3567,3866,5554
599,4036,3414,5284
600,3733,3513,5205
601,3492,30102,5124
602,5116,4114,14573
603,7767,12597,9392
604,3931,3885,5269
605,6121,5511,12831
606,4109,3854,9447
607,3730,3526,5360
608,3714,3478,5198
609,3763,3506,4931
610,3463,3359,4829
611,3408,3459,4671
612,3585,3432,4954
613,3967,3819,5383
614,3577,4011,5016
615,3439,3524,4811
616,36788,4807,40557
617,5555,3730,11914
618,7163,7461,8539
619,3451,3575,4810
620,6837,3697,8273
621,3667,3602,4971
622,3595,3448,5073
623,3895,3544,5296
624,3869,3640,5288
625,3729,3777,5180
626,3219,3504,4612
627,3439,3567,4719
628,3450,3628,4742
629,3676,3440,5117
630,3314,3717,4609
631,3298,4569,4620
632,3658,3435,5012
633,137359,11970,149538
634,3946,3405,5432
635,3422,3585,4726
636,3400,3614,4640
637,3556,3616,4637
638,3386,3436,4548
639,2977,2916,4080
640,3148,4209,4321
641,3277,3351,4733
642,3286,54652,4677
643,7160,305169,9783
644,41039,5296,45163
645,6180,3975,8304
646,17978,5106,22185
647,4683,3052,5807
648,3074,3249,4249
649,3802,3228,4858
650,3437,3081,4680
651,3275,3324,4502
652,3180,2963,4569
653,3901,3404,4967
654,3113,2992,4281
655,4073,3237,5078
656,3016,3318,4313
657,2920,2901,4005
658,3155,3471,4323
659,3899,50082,5396
660,5182,4234,7775
661,4054,3990,5882
662,3370,3222,4868
663,3354,3742,4834
664,156997,10574,169578
665,4920,3639,6490
666,3307,3328,4607
667,3577,4000,5046
668,3300,3409,4452
669,3212,3373,4289
670,3302,3119,4585
671,3591,3052,4680
672,3552,5491,4646
673,3213,3702,4583
674,3264,4229,4420
