count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,20939,7705,25239
2,5942,7163,8192
3,5413,5414,7116
4,5014,4965,6739
5,4867,5127,6523
6,6423,8866,8890
7,8067,8079,10262
8,6806,8845,9182
9,7451,7463,10044
10,9550,9654,13161
11,7593,10681,10241
12,8659,6826,10297
13,6605,6354,8124
14,4988,5188,6572
15,5229,5182,6756
16,4760,4999,6325
17,4836,4929,6444
18,4967,5262,6496
19,4881,5004,6440
20,4909,5171,6389
21,4908,5016,6395
22,4763,5161,6270
23,4877,5519,6466
24,4748,5281,6237
25,5036,8075,6933
26,6443,6613,7953
27,4941,6151,6625
28,5240,4976,6744
29,4871,6460,6475
30,4976,5161,6547
31,4936,5064,6566
32,4875,5764,6434
33,4903,5445,6513
34,4864,5185,6599
35,4974,5228,6799
36,5365,5268,7137
37,4988,5225,6793
38,23908,5177,25747
39,4852,5113,6524
40,5047,5202,6776
41,5362,5098,7068
42,5226,5128,6963
43,9490,5248,11343
44,5059,5003,6794
45,5028,5183,6890
46,4884,4927,6458
47,4910,5053,6570
48,4805,4981,6350
49,4868,5071,6586
50,4815,8503,6397
51,5070,4920,6665
52,4772,5023,6383
53,4837,5161,6417
54,4992,5239,6517
55,4909,4947,6489
56,4893,4868,6565
57,4923,4976,6481
58,5517,5004,7089
59,4842,4820,6455
60,4852,4888,6425
61,4970,5625,6508
62,4879,5383,6438
63,7996,5432,9708
64,4891,5902,6480
65,26774,7626,29450
66,7030,8164,9282
67,6896,7203,9316
68,7537,13304,9998
69,7598,16838,10128
70,7050,7978,9355
71,7702,7667,10285
72,7490,7271,9896
73,6916,7813,9819
74,6682,6826,8966
75,6407,8932,18017
76,7642,8559,9829
77,7222,8070,9890
78,7396,8001,9812
79,14318,7817,17356
80,8047,8161,11235
81,7486,8032,10612
82,7394,8140,9937
83,7390,7734,10142
84,6408,5028,8249
85,4885,5046,6481
86,4798,5084,6457
87,4803,49270,6419
88,8899,6024,11633
89,5618,5774,7810
90,5109,5230,6808
91,7248,5663,8894
92,4993,5073,6533
93,4902,5426,6543
94,4930,5017,6527
95,5027,6274,6596
96,4826,5082,6389
97,4893,5071,6439
98,4845,5037,6401
99,4899,4867,6460
100,5064,9658,6628
101,5092,5085,6753
102,6625,4951,8305
103,5627,5895,7194
104,5686,2048125,7238
105,14489,7340,17592
106,5827,7905,8366
107,9647,7881,12516
108,7079,7194,9478
109,7048,7245,9885
110,7865,7374,10948
111,6995,7213,9383
112,7316,7044,9918
113,7635,7235,10182
114,7275,7492,9907
115,9442,8534,12049
116,7387,7732,10047
117,7339,7795,9951
118,7592,7909,10441
119,7459,10157,10214
120,7866,8206,10904
121,7910,9186,10923
122,9162,8348,12008
123,7564,8125,10568
124,7516,8487,10090
125,7873,7920,10633
126,7712,8003,10375
