count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,8036,3402,10514
2,16256,6407,19581
3,9247,3132,10887
4,12846,3261,14659
5,13775,3303,15610
6,4631,2964,6288
7,8105,3219,10146
8,15781,4982,18408
9,10071,3366,11734
10,3942,3904,5490
11,14538,4843,17734
12,36934,5062,40444
13,9375,3030,10823
14,12006,5433,14277
15,10466,3283,12194
16,4885,2999,6693
17,11670,5428,14238
18,8073,3197,9780
19,10358,3356,12134
20,9686,4612,12291
21,15342,5430,17874
22,13683,5656,16283
23,12448,3865,14190
24,11022,3590,12811
25,15961,14310,18585
26,34445,4735,37477
27,13564,3640,15295
28,9128,3305,10964
29,12536,4792,15158
30,6817,3323,8617
31,8259,3177,10325
32,9959,4173,12175
33,6470,3514,8432
34,10015,3314,11874
35,11910,3673,13562
36,6258,3314,7927
37,18395,4572,20856
38,14725,103715,17299
39,9603,2852,11385
40,10977,4477,13386
41,5973,3023,7704
42,14044,4371,16953
43,10250,4468,13076
44,6830,4460,9456
45,57080,5883,61836
46,12346,2891,14095
47,9883,4674,12409
48,11377,3295,13353
49,11177,3223,13120
50,9413,3314,11113
51,12480,4944,15361
52,13575,3522,15386
53,8795,3295,10543
54,12221,4728,14716
55,9718,3622,11700
56,12314,4413,14823
57,8895,5244,11287
58,12046,3595,13724
59,7743,5077,10047
60,10844,4875,13163
61,9837,3234,11599
62,38305,6628,41939
63,12030,3909,14148
64,8949,3298,10491
65,14422,3675,16131
66,8386,3286,9961
67,13324,3527,15222
68,8502,4642,10300
69,4484,3045,6241
70,5186,4472,7392
71,4478,3273,6240
72,4494,3156,6195
73,8881,3383,10167
74,28557,4386,31588
75,6118,4283,8289
76,4419,3063,6087
77,3952,3034,5651
78,4578,3025,6320
79,3848,3007,5630
80,4495,3089,6147
81,3863,3002,5641
82,14306,3726,16086
83,6106,3103,7658
84,4090,2872,5843
85,4338,3002,5906
86,3961,2997,5837
87,4454,3116,6189
88,3853,2984,5762
89,4699,3213,6177
90,4365,3023,6199
91,7893,3019,9520
92,8451,3407,11056
93,7212,3139,9064
94,15451,4886,17724
95,8094,5133,10324
96,7897,3392,9682
97,6507,3197,8287
98,6701,3113,8305
99,7037,3072,8661
100,6029,3057,7757
101,4237,2927,6133
102,4300,2849,5998
103,6311,3118,7951
104,4463,3400,6158
105,4475,2947,6159
106,4526,3047,6371
107,11786,5001,14043
108,10898,3824,13232
109,7434,4414,9799
110,4762,2831,6405
111,3840,23785,5613
112,6190,2871,7646
113,3934,2789,5503
114,6071,2987,7791
115,3981,2900,5824
116,6342,3088,7924
117,6476,4137,8911
118,6083,4097,8413
119,14920,4854,17052
120,6641,3149,8290
121,4126,2867,5885
122,6908,3498,8891
123,9450,3123,10960
124,6467,3071,8104
125,4270,2923,5975
126,4104,3174,5883
127,12616,3478,14315
128,6312,6294,25463
129,5660,2819,7118
130,13854,3890,15712
131,5998,3138,7825
132,3929,2960,5500
133,4548,2820,6165
134,3924,2879,5822
135,6233,3198,7922
136,3914,2969,5747
137,4533,3241,6203
138,3843,2973,5621
139,4476,3020,6169
140,3875,2976,5637
141,9929,3070,11398
142,25584,5001,29118
143,5642,2753,7139
144,8837,2925,10314
145,24983,5568,28230
146,12684,3252,14365
147,6952,2946,8626
148,4221,3005,5817
149,6259,2953,7952
150,5140,4535,7627
151,5518,3043,7291
152,4537,3190,6314
153,8140,4347,10007
154,5451,2806,7072
155,4496,2965,6258
156,4777,2923,6387
157,4077,2886,5779
158,13372,3497,15042
159,6214,3039,7938
160,4359,2929,6135
161,3882,2866,5541
162,5763,3007,7532
163,20975,4654,23489
164,6206,7615,7810
165,4138,3062,5907
166,4841,3024,6454
167,9346,2878,10741
168,4281,2682,5690
169,8498,3402,10282
170,4403,2952,6127
171,4437,2920,6251
172,14577,3418,16274
173,6816,2997,8526
174,5412,4236,7777
175,16091,3418,18088
176,14432,5081,16989
177,11172,3558,13036
178,8784,4083,10518
179,5290,3024,6934
180,4005,2981,5730
181,6114,3005,7812
182,22139,4674,24732
183,6445,3072,7804
184,21349,4704,24384
185,6034,2819,7587
186,4874,3195,6733
187,3912,2930,5572
188,4840,2974,6688
189,3781,2898,5466
190,6987,3379,8704
191,6635,3153,8315
192,4937,2993,6592
193,5108,3052,6820
194,4733,3054,6345
195,25394,3944,27895
196,4782,2836,6345
197,5028,4442,7134
198,6483,3123,8062
199,8650,3216,10265
200,5151,3474,6888
201,4939,3115,6493
202,4351,3061,6072
203,4973,2946,6573
204,4246,2999,5896
205,4900,3039,6664
206,4207,3066,5917
207,4847,3002,6463
208,4708,3006,6566
209,4996,2953,6761
210,4648,3010,6317
211,5176,3046,6856
212,4751,3153,6470
213,4923,2885,6519
214,4316,2914,6029
215,4902,3002,6610
216,4691,3047,6402
217,7640,3525,9254
218,6269,3144,7982
219,6357,3125,8094
220,4778,2917,6576
221,5010,7723,6758
222,4524,2972,6308
223,5452,3033,6957
224,4720,3133,6425
225,6433,4387,9021
226,4109,2877,5909
227,4626,2901,6293
228,5047,3160,6786
229,4696,2834,6292
230,4323,3008,6176
231,4726,3070,6363
232,4856,3013,6610
233,4723,3218,6449
234,4852,3042,6556
235,4900,3092,6694
