count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,4281071,0,4281071,0,0,290406,8431
52,4279515,0,4279515,0,0,18237,4415
53,4274112,0,4274112,0,0,9518,4180
54,4272236,0,4272236,0,0,9347,6486
55,4264183,0,4264183,0,0,11905,2798
56,4257386,0,4257386,0,0,6525,3332
57,4252176,0,4252176,0,0,8086,4846
58,4542904,0,4542904,0,0,9053,288405
59,4557412,0,4557412,0,0,317065,11340
60,4556306,0,4556306,0,0,20740,4531
61,4736038,0,4736038,0,0,11539,184198
62,4740699,0,4740699,0,0,198552,7170
63,4737464,0,4737464,0,0,15458,5225
64,4729766,0,4729766,0,0,12192,3841
65,5049668,0,5049668,0,0,9217,318370
66,5036840,0,5036840,0,0,346212,10699
67,5026296,0,5026296,0,0,18547,4871
68,5013310,0,5013310,0,0,10297,4059
69,4993317,0,4993317,0,0,9002,3744
70,4972550,0,4972550,0,0,8690,3661
71,4959613,0,4959613,0,0,11407,3916
72,4944941,0,4944941,0,0,9442,4690
73,4932170,0,4932170,0,0,9744,3551
74,4920625,0,4920625,0,0,8582,5054
75,4926878,0,4926878,0,0,11047,20491
76,4905157,0,4905157,0,0,26467,4478
77,4891073,0,4891073,0,0,9068,4341
78,5024573,0,5024573,0,0,14198,140299
79,5016803,0,5016803,0,0,155596,6397
80,4997605,0,4997605,0,0,12448,5405
81,4982652,0,4982652,0,0,11418,3832
82,4967826,0,4967826,0,0,9348,4252
83,5171343,0,5171343,0,0,9737,209557
84,5176333,0,5176333,0,0,237647,10137
85,5168649,0,5168649,0,0,17988,4777
86,5166920,0,5166920,0,0,10787,4518
87,5163027,0,5163027,0,0,12903,4668
88,5109569,0,5109569,0,0,10677,3566
89,5095372,0,5095372,0,0,8798,4881
90,5221765,0,5221765,0,0,10674,134961
91,5936184,0,5936184,0,0,149645,708033
92,5943402,0,5943402,0,0,733558,9231
93,5938396,0,5938396,0,0,16693,3585
94,5935828,0,5935828,0,0,9252,4484
95,5929765,0,5929765,0,0,11965,4053
96,5922529,0,5922529,0,0,9216,3719
97,5917296,0,5917296,0,0,9233,3798
