count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,9567,5004,11733
2,2543,3505,3530
3,2230,133457,2959
4,7224,3849,9129
5,3233,4266,4496
6,3531,3233,4513
7,3161,3759,4367
8,3314,3223,4388
9,2983,3297,4002
10,4194,4734,5241
11,3207,3276,4310
12,3517,3223,4838
13,3276,12047,5428
14,13841,3633,14840
15,3426,3407,4573
16,3299,3763,4421
17,3230,3456,4306
18,3070,3224,4111
19,2882,3197,3968
20,3003,3527,4105
21,3098,3450,4157
22,3290,3208,4259
23,3753,3308,4786
24,3237,3329,4299
25,3139,3381,4273
26,4959,4046,6162
27,3448,3495,4606
28,11254,7954,12287
29,5567,3316,6629
30,3384,3469,4440
31,3253,3285,4274
32,3295,3745,4326
33,3192,3675,4637
34,3475,3557,4640
35,3204,3908,4541
36,3450,3561,4807
37,3361,3646,4674
38,4363,3799,5688
39,3987,4064,5414
40,3324,4133,4669
41,3486,3841,5107
42,3318,3503,4801
43,3466,3465,4765
44,3484,4024,5091
45,3628,3485,4800
46,2950,3720,4099
47,3211,3522,4374
48,3276,3443,4486
49,3537,3565,4720
50,3964,3179,5032
51,3519,4897,4664
52,4030,3752,5217
53,3251,3986,4499
54,3111,3532,4160
55,3264,3649,4430
56,3371,3138,4820
57,3056,3051,3995
58,3036,3189,4033
59,3232,3220,4276
60,3229,3275,4306
61,3767,3410,4806
62,3292,3316,4345
63,3415,201483,4564
64,7224,4434,9046
65,3573,3664,4973
66,3402,3474,4726
67,3300,4430,4479
68,3350,3381,4570
69,3540,3617,4891
70,3344,3756,4713
71,3561,3569,4968
72,3451,3484,4862
73,3409,3674,4738
74,3410,3600,4714
75,3251,3322,4438
76,3314,4136,4569
77,3797,3592,5015
78,3644,3833,4967
79,3358,3758,4747
80,3615,3905,4923
81,3461,3631,4828
82,3439,3821,4796
83,3466,4506,4769
84,3408,4347,4791
85,3561,4090,4892
86,3280,3644,4630
87,3306,3662,4541
88,3710,4135,4971
89,4290,3856,5596
90,3447,3565,4636
91,3720,3583,4949
92,3379,3676,4738
93,3252,3463,4487
94,8387,16742,9742
95,3356,3578,4675
96,3381,3622,4624
97,3423,3444,4500
98,3499,3414,4804
99,3543,3976,4741
100,3971,3420,5260
101,3632,4052,4989
102,3516,3673,4874
103,3346,3531,4668
104,3374,3656,4598
105,3438,3523,4649
106,3429,3332,4784
107,3734,3599,4842
108,3622,16643,4815
109,3666,5356,4970
110,7938,13235,11607
111,3157,3338,4327
112,3252,3409,4536
113,6464,3517,7842
114,4474,4309,5592
115,3301,4513,4660
116,3542,3829,4907
117,4328,4237,5665
118,3480,3595,4717
119,3364,3505,4721
120,3424,3686,4754
121,3404,3461,4601
122,3374,3714,4691
123,3408,3469,4636
124,3988,3633,5202
125,3536,3801,4858
126,3368,10965,4656
127,3773,4003,5086
128,3246,3506,4516
129,3471,3311,4787
130,3488,3332,4725
131,3203,3472,4471
132,3219,3484,4479
133,3476,3519,4762
134,3509,3546,4579
135,3319,3382,4674
136,3515,5507,4865
137,3446,3552,4772
138,3237,3467,4383
139,4272,3509,5491
140,3791,3693,5143
141,3691,3418,5042
142,3261,3386,4469
143,3650,3499,4864
144,3405,3665,4819
145,3317,3638,4641
146,3327,3427,4613
147,3431,3265,4602
148,3709,3546,4925
149,3942,3565,5096
150,3506,3467,4729
151,3412,4142,4788
152,3431,4453,4731
153,3670,3637,4957
154,3682,3719,5037
155,3350,3695,4631
156,3238,3664,4579
157,3372,3826,4737
158,3448,3752,4814
159,3943,3784,5235
160,3579,4431,4978
161,3525,3680,4860
162,3357,3610,4679
163,3310,3545,4487
164,3942,3494,5185
165,3801,6538,5026
166,3811,3489,5089
167,3673,3380,4781
168,3400,3213,4653
169,3446,3538,4701
170,3524,4229,4732
171,6026,4325,7345
172,3613,3570,4837
173,3502,3630,4916
174,3617,3502,4997
175,3736,3519,5039
176,3567,4189,4942
177,3736,3576,5087
178,3558,3386,4813
179,3364,3431,4624
180,3422,3729,4806
181,3455,4077,4673
182,3470,3532,4846
183,3556,3545,4952
184,3608,3685,4996
185,3786,3891,5137
186,3214,3579,4430
187,3268,3854,4530
188,3342,3682,4634
189,4022,3720,5331
