count_idx,send_a_block_ns,send_b_block_ns,send_gap_ab_ns
1,18166,6255,21990
2,15199,6089,18135
3,6582,3402,8470
4,18131,5371,20925
5,16506,5203,19207
6,14212,4869,16700
7,16979,5872,19667
8,15853,4942,18286
9,13727,5455,16522
10,17649,5780,19966
11,15085,4811,17986
12,17640,5243,20161
13,10893,3024,12461
14,14381,5408,17244
15,15896,5036,18424
16,13095,4621,15310
17,11766,4800,14265
18,13983,5325,16706
19,9107,3992,10975
20,15646,5330,18407
21,48911,6568,53296
22,11819,3403,13527
23,16793,5942,19870
24,9017,4590,11714
25,14075,5255,16335
26,12411,3983,14688
27,12065,3562,14127
28,15331,3996,17682
29,13911,3693,15768
30,8431,4068,10526
31,16173,4356,18641
32,10087,4860,12440
33,15580,5606,18324
34,11830,5314,14438
35,12399,3609,14631
36,15186,4915,18096
37,11252,4699,13698
38,10693,5703,13487
39,11751,4977,14519
40,14000,4665,16853
41,12249,3694,14444
42,11362,4574,14301
43,14369,5491,17620
44,14446,3286,16726
45,17278,5684,20291
46,14645,5615,17947
47,16549,5473,19644
48,10838,5189,13456
49,14687,5257,17332
50,13049,5111,15692
51,10328,4227,12360
52,12898,4622,15152
53,16795,5529,19970
54,16916,5692,19585
55,14352,4995,16916
56,11980,5215,14722
57,16739,5882,19296
58,9293,4264,11473
59,11373,4029,13422
60,14865,5621,17826
61,16288,5454,18965
62,10250,4641,12691
63,12843,5006,15620
64,10775,4229,12959
65,15664,5999,18570
66,15752,5544,18332
67,16679,5734,19603
68,11805,4765,14196
69,11053,3388,13477
70,13002,5174,15609
71,8522,4618,10949
72,9553,3357,11525
73,7649,4661,10364
74,17338,5808,20440
75,11057,3320,12661
76,7591,4205,9589
77,14541,3860,16367
78,13951,5206,17451
79,10578,3075,12125
80,17438,5363,20186
81,15293,4687,17748
82,12831,5031,15005
83,14476,3806,16719
84,15264,5027,17882
85,16337,5377,18832
86,15956,4802,18499
87,12415,4685,14807
88,10513,4935,12998
89,15502,4982,18057
90,13147,4603,15824
91,15494,4307,17840
92,11292,4398,13537
93,17598,4515,22557
94,15519,4309,17846
95,14991,5210,17612
96,17887,6173,20524
97,9491,4290,11823
98,11219,5634,13886
99,18042,5758,20654
100,16735,5564,19574
101,9982,4487,12228
102,15423,5888,18161
103,8573,4879,11325
104,8838,4438,11079
105,12486,4796,14747
106,15707,5183,18386
107,12651,4979,15247
108,10344,3523,12307
109,13186,4737,15932
110,16439,6204,19223
111,17797,5547,20334
112,14715,5093,17447
113,17109,5110,19399
114,16240,5539,19015
115,18658,20606,21951
116,12516,5166,15183
117,12904,4973,15158
118,15583,5127,18472
119,8132,4304,10329
120,16338,4491,18826
121,16558,5391,19081
122,30694,6865,37357
123,14719,5033,17354
124,9536,3029,11143
125,8811,4398,11376
126,16594,5239,19113
127,17695,3907,19878
128,16765,4861,19293
129,17098,4906,19533
130,71957,7578,76194
131,15273,5255,17983
132,19548,5564,22267
133,16036,5515,18762
134,16373,6137,18733
135,9234,4219,10776
136,11557,5041,14265
137,11948,5281,14623
138,9650,4514,12036
139,9666,4487,11975
140,16678,5661,19300
141,16241,5498,18514
142,15135,5291,17763
143,15126,5059,17623
144,13733,5327,16563
145,14751,4873,17222
146,11565,4538,14023
147,13346,4944,15695
148,17962,5463,20462
149,40401,5588,43968
150,16226,5093,18983
151,12050,4828,14331
152,12675,5049,15363
153,15095,5270,17631
154,13693,5140,16075
155,16751,5451,19443
156,15352,5032,17796
157,15403,5200,17834
158,15400,23248,18040
159,16391,4800,18834
160,16080,5056,18712
161,8194,4378,11225
162,14355,5190,17063
163,11045,3522,12985
164,11433,3489,13287
165,16280,5476,19171
166,10051,4803,12594
167,17843,5579,20523
168,11560,4264,14016
169,14118,4539,16198
170,15900,5384,18383
171,16139,5281,18786
172,18700,14371,21206
173,13433,5322,16096
174,14834,5377,17588
175,12643,4940,15362
176,10039,4689,12317
177,17243,5101,19637
178,16805,5028,19314
179,15610,5278,18379
180,20825,6788,25312
181,18252,5715,20880
182,15089,5318,17579
183,11962,5121,14747
184,15324,5163,17749
185,14547,5719,17280
186,12890,4818,15736
187,15900,5550,18928
188,13856,4697,16176
189,14957,5706,17597
190,12968,3456,14880
191,13535,4562,15837
192,51222,5941,55496
193,14493,5049,16825
194,16467,5377,18833
195,11807,3480,13527
196,13791,5632,16864
197,12788,4989,15185
198,14662,5391,16981
199,10528,5395,13120
200,9830,4590,11956
201,8567,4469,10785
202,15366,5406,17786
203,12361,4624,14699
204,14832,5134,17347
205,10094,4734,12660
206,14046,4836,16610
207,14206,4439,16722
208,15370,4650,17728
209,26227,4874,29572
210,15234,5094,17780
211,12893,4805,15475
212,23094,5281,26445
213,11582,4800,14039
214,15812,5376,18570
215,13729,4921,16182
216,14309,4911,17118
217,11191,4120,13447
218,14795,4925,17121
219,14303,4771,16706
220,10564,4421,13050
221,18237,4821,20809
222,9109,4617,11315
223,17084,5702,19755
224,14047,5024,16573
225,6060,2936,7542
226,12646,4353,15604
227,16451,5027,18842
228,16505,5820,19165
229,17114,5820,20001
230,16955,5473,19424
231,16816,4977,19474
232,16057,5253,19073
233,8696,4491,11249
234,15156,4789,17885
235,16522,5153,19246
236,14418,3626,16595
237,15198,3453,17172
238,12771,4992,15750
239,16952,4933,19411
240,17927,5086,20401
241,8696,3130,10316
242,16574,4926,19101
243,10757,3537,12698
244,14943,5292,17639
245,9038,4563,11729
246,6190,4429,8676
247,11408,4776,14005
248,9012,3195,10901
249,5021,4483,7368
250,16336,5158,18773
251,14916,3356,16976
252,12734,3324,14530
253,14929,3462,16831
254,13588,4909,16477
255,34035,4673,37338
256,9756,3370,11684
257,14239,4490,17084
258,8827,3005,10874
259,6822,3146,8740
260,16951,4899,19872
261,10617,4398,12977
262,15204,5130,17848
263,14545,4877,17253
264,12098,4195,15082
265,15273,4581,18064
266,17175,4660,20198
267,14552,3327,16685
268,12664,3085,14935
269,16379,5121,19978
270,17352,4860,20253
271,16373,4969,19271
272,10722,2978,12952
273,16317,5195,19514
274,15932,3022,18249
275,11157,4372,14018
276,12330,4195,15308
277,32309,5455,36441
278,10239,3373,13417
279,7394,3339,9196
280,12741,4115,15014
281,9439,3799,12013
282,15840,5084,18546
283,8794,2973,10883
284,7443,2864,9499
285,11312,4425,14134
286,8151,2887,10007
287,16306,5097,19141
288,12252,4766,15313
289,9692,5227,12384
290,12145,3294,14147
291,13194,3204,15409
292,17081,3596,19515
293,13893,4480,16371
294,15924,5367,19101
295,14832,4602,17511
296,8329,3741,10860
297,14378,4286,17093
298,17156,3630,19844
299,11914,4738,14923
300,10458,3935,12872
301,9563,4177,12142
302,12403,3294,14466
303,11440,2928,13449
304,9586,3127,11620
305,17238,4978,20251
306,11716,4259,14234
307,8285,4294,10614
308,11840,3179,13885
309,16171,4881,18997
310,8373,4117,10785
311,10229,3303,12130
312,6179,3051,7942
313,17260,5017,20351
314,6384,3264,8460
315,15534,3392,17841
316,10947,3031,12942
317,7637,3011,9793
318,7816,3212,9773
319,8923,3368,10953
320,9889,3184,12167
321,6845,3175,8682
322,9433,3162,11374
323,15953,4728,18860
324,11522,3031,13586
325,15460,3270,17791
326,9501,3233,11472
327,11962,3482,14048
328,6332,3140,8051
329,6261,3039,8156
330,15632,3302,17901
331,7282,2916,9104
332,4291,2892,6003
333,16357,5017,19146
334,9690,3351,11603
335,8639,2758,10373
336,4708,2680,6469
337,10656,3346,12728
338,8599,3159,10750
339,8256,3044,10416
340,9120,3262,11118
341,8171,3247,10219
342,9625,2988,19734
343,11314,3647,13562
344,8318,3343,10415
345,8499,3168,10269
346,8734,3265,10592
347,7888,3093,9853
348,9631,3973,12035
349,13859,3671,16497
350,12496,4627,15124
351,8343,3089,10119
352,7881,3047,9569
353,13057,3161,15052
354,9069,3097,11058
355,9867,3444,12002
356,7130,2980,8868
357,11124,4273,13722
358,11063,3629,13200
359,12652,3643,16774
360,8997,4698,11704
361,5001,2605,6700
362,11146,3408,13185
363,8842,3395,10816
364,8914,3137,10757
365,9767,3202,12034
366,7914,3236,9727
367,8701,2958,10373
368,8130,3057,11326
369,8053,3280,9930
370,8612,4224,10443
371,8202,3293,10257
372,8214,5176,22178
373,6867,2844,8970
374,11444,3486,13334
375,6440,3354,8889
376,8794,3075,10710
377,9256,3265,11323
378,9221,3145,11151
379,11338,3329,13672
380,7141,2961,9116
381,9374,3198,11262
382,8610,3177,10674
383,7870,3249,9891
384,8767,3272,10543
385,6384,3124,8398
386,10686,3499,12994
387,8587,3094,10795
388,7964,3206,10000
389,7955,3123,10063
390,7718,3355,9881
391,9049,3104,10900
392,7842,2923,9806
393,7981,3209,10153
394,8696,2868,10430
395,6471,3174,8527
396,8245,3080,10197
397,10298,3341,12501
398,7046,3017,9053
399,6664,3064,8544
400,8058,3169,10253
401,8279,3247,10484
402,7675,3229,9689
403,8380,3329,10449
404,7812,3438,9825
405,7684,3183,10003
406,7594,3149,9733
407,11096,3347,13197
408,8021,3245,9896
409,8109,3190,10220
410,7844,3147,9837
411,8999,3063,10897
412,7885,3184,9877
413,7781,3058,9888
414,7884,3229,9979
415,7835,3373,9814
416,7815,3032,9928
417,8998,3499,10644
418,7826,3177,9924
419,7765,3279,10151
420,10367,2957,12342
421,31538,3747,34471
422,8598,3482,10544
423,8781,3281,10866
424,6107,3182,8107
425,13239,3375,15954
426,11025,4187,13574
427,23020,3958,25701
428,14032,4205,16780
429,10779,3061,12607
430,9596,4354,12098
431,6814,3393,14615
432,6207,2944,8130
433,11741,4917,14600
434,6736,2719,8422
435,12579,4649,15329
436,9758,3301,11888
437,9478,2853,11434
438,8637,2956,10549
439,7961,3221,9977
440,7765,3014,9766
441,7961,2978,9992
442,8651,2981,10464
443,10898,4846,14388
444,14329,4622,17519
445,11587,3949,14045
446,7650,2692,9224
447,15653,4832,18396
448,17289,4938,20566
449,13291,4028,16128
450,7591,4396,13845
451,45515,5555,49622
452,16203,4162,18752
453,11723,4352,14630
454,14278,3832,16685
455,13548,4277,16618
456,17206,4969,20255
457,14805,4538,17612
458,13328,4330,16323
459,13216,4430,16232
460,14493,4687,17427
461,14427,4534,17161
462,14102,4730,17286
463,7906,3926,10051
464,7361,2961,9401
465,5958,4488,8318
466,11831,3945,14321
467,14833,4728,17648
468,15354,4920,18300
469,13062,4128,15761
470,27297,4026,30578
471,10859,3860,13353
472,15003,4234,17732
473,8100,3959,10228
474,12494,4853,15468
475,9462,4106,11902
476,13060,4148,15525
477,11523,3781,14200
478,17252,4743,20194
479,10309,4445,12801
480,16974,4845,19965
481,14440,4693,17258
482,15758,4663,18824
483,12582,4908,15599
484,16663,5183,19851
485,13041,4220,15725
486,15015,4720,17873
487,14961,8713,17765
488,15024,5785,28178
489,13854,4404,16473
490,16372,5230,19448
491,13955,4504,16762
492,13857,4671,16706
493,13418,4557,16130
494,12855,7147,14922
495,15693,4354,18605
496,10716,4360,13581
497,10190,4152,12562
498,15293,5117,18307
499,19193,4404,21768
500,10754,3824,13355
501,17118,4750,20103
502,9278,2930,10966
503,11346,4688,14162
504,10409,3164,12760
505,15580,4554,18359
506,10199,4048,12193
507,14942,4163,17719
508,21995,4860,25414
509,51676,5863,55718
510,13969,4244,17015
511,12922,4666,15608
512,11800,3319,13960
513,8996,4207,11635
514,15063,4815,17476
515,11315,4776,14097
516,8145,4187,10729
517,21452,4801,24484
518,8769,4434,11627
519,16525,4787,19546
520,8271,4423,10981
521,14495,4603,17349
522,10997,4376,13416
523,8470,4765,10948
524,8359,2886,10310
525,5462,4209,7995
526,7955,2963,9638
527,7966,4328,10324
528,16600,4833,19550
529,10179,4115,12667
530,10078,4023,12345
531,7764,2761,9266
532,11030,4071,13818
533,14408,4449,16928
534,9684,4541,12013
535,13793,4507,16666
536,16140,4521,19004
537,11633,3212,13548
538,11011,3439,13875
539,10514,4379,13656
540,12487,3562,14632
541,7934,3199,10057
542,10538,4236,13038
543,8679,3166,10504
544,9566,3073,11640
545,11041,4889,20498
546,8141,4399,10715
547,14572,3764,16845
548,8841,2992,10928
549,14247,4690,17061
550,10195,5028,12986
551,4947,2815,6845
552,4480,2932,6394
553,4505,2846,6378
554,5253,4135,7783
555,8782,3049,10821
556,9066,4635,12513
557,11276,3285,13190
558,14169,4748,17538
559,10071,4475,12969
560,4616,2919,6229
561,7083,3072,9221
562,4292,2872,6107
563,6176,2965,8320
564,3898,2797,5770
565,4613,2848,6400
566,4553,2814,6365
567,4464,3037,6177
568,6436,3172,8374
569,5602,4103,8057
570,6756,2841,8812
571,13052,4621,15343
572,9521,4483,12188
573,6598,2890,8614
574,4572,3079,6362
575,6460,2960,8398
576,4511,2842,6333
577,4445,2906,6282
578,6670,3039,8509
579,4371,2768,6141
580,6283,3187,8351
581,8653,4442,11439
582,10558,3522,12591
583,12554,3256,14542
584,12717,3076,14710
585,17096,4366,23152
586,7230,3182,9091
587,10572,2919,12530
588,12646,4824,15765
589,6864,3025,8910
590,4375,2753,5997
591,10893,5016,13790
592,8471,3151,10678
593,7852,3200,10051
