count_idx,delay_ns,delay_center_ns,delay_centered_ns,clock_offset_ns,clock_sync_path_delay_ns,loop_gap_ns,recv_block_ns
51,128189,0,128189,0,0,72567,116353
52,219390,0,219390,0,0,144815,234280
53,222754,0,222754,0,0,245590,166714
54,233708,0,233708,0,0,179172,191837
55,196767,0,196767,0,0,202897,149483
56,171551,0,171551,0,0,161906,156805
57,194156,0,194156,0,0,167153,208779
58,203475,0,203475,0,0,218236,190590
59,130958,0,130958,0,0,203893,103550
60,178349,0,178349,0,0,116127,215003
61,189365,0,189365,0,0,225701,151625
62,164403,0,164403,0,0,171087,121956
63,185082,0,185082,0,0,132901,186766
64,203466,0,203466,0,0,198415,198679
65,171903,0,171903,0,0,210026,125797
66,175434,0,175434,0,0,135201,160307
67,195651,0,195651,0,0,172726,196337
68,161263,0,161263,0,0,206661,150417
69,189181,0,189181,0,0,159674,195872
70,208412,0,208412,0,0,207016,184674
71,257734,0,257734,0,0,195749,214683
72,405071,0,405071,0,0,242312,315280
73,320945,0,320945,0,0,328271,119166
74,148189,0,148189,0,0,128819,4654
75,274069,0,274069,0,0,7490,298154
76,330776,0,330776,0,0,308738,224461
77,167602,0,167602,0,0,235790,163405
78,246830,0,246830,0,0,177858,244862
79,327048,0,327048,0,0,256822,394161
80,140728,0,140728,0,0,405137,4426
81,258698,0,258698,0,0,9255,288758
82,176758,0,176758,0,0,300476,116077
83,205858,0,205858,0,0,125323,201330
84,176291,0,176291,0,0,213479,146708
85,146442,0,146442,0,0,156828,139387
86,186454,0,186454,0,0,149223,200143
87,353291,0,353291,0,0,210851,328378
88,275047,0,275047,0,0,339714,92017
89,101907,0,101907,0,0,100900,3888
90,188012,0,188012,0,0,6865,274339
91,157453,0,157453,0,0,286319,164140
92,243038,0,243038,0,0,175406,257237
93,320074,0,320074,0,0,269054,264073
94,143822,0,143822,0,0,276043,4936
95,129763,0,129763,0,0,8498,135628
96,177923,0,177923,0,0,143266,206074
97,248320,0,248320,0,0,217041,237420
98,324736,0,324736,0,0,250450,355558
99,159806,0,159806,0,0,367757,5273
100,184344,0,184344,0,0,8793,197574
101,250264,0,250264,0,0,209437,250337
102,191578,0,191578,0,0,262125,137277
103,177578,0,177578,0,0,147676,162350
104,212379,0,212379,0,0,171015,223981
105,260944,0,260944,0,0,235078,225979
106,293320,0,293320,0,0,238300,211534
107,209739,0,209739,0,0,224169,157555
108,133675,0,133675,0,0,168714,138028
109,351645,0,351645,0,0,149692,390506
110,176349,0,176349,0,0,401399,4742
111,227989,0,227989,0,0,7718,236674
112,171871,0,171871,0,0,246840,140630
113,204281,0,204281,0,0,153451,200060
114,385928,0,385928,0,0,208213,384698
115,239990,0,239990,0,0,397070,183578
116,248502,0,248502,0,0,192223,184791
117,169052,0,169052,0,0,194290,141701
118,171309,0,171309,0,0,154174,162654
119,170277,0,170277,0,0,173777,157275
120,180293,0,180293,0,0,166810,165768
121,144883,0,144883,0,0,176494,120577
122,228112,0,228112,0,0,128296,248262
123,126494,0,126494,0,0,258000,101752
124,372460,0,372460,0,0,112307,400607
125,188536,0,188536,0,0,411754,4166
126,184792,0,184792,0,0,6676,178959
127,205800,0,205800,0,0,190678,248964
128,174067,0,174067,0,0,259001,156004
129,217905,0,217905,0,0,169142,239000
130,168033,0,168033,0,0,249728,135981
131,198653,0,198653,0,0,146242,215678
132,155189,0,155189,0,0,226326,128640
133,182252,0,182252,0,0,138953,207872
134,275695,0,275695,0,0,219232,313138
135,259444,0,259444,0,0,325322,207001
136,217437,0,217437,0,0,219268,121532
137,182065,0,182065,0,0,160385,171555
138,278001,0,278001,0,0,183683,268338
139,199820,0,199820,0,0,280393,130431
140,185228,0,185228,0,0,140412,164858
141,311894,0,311894,0,0,175018,318666
142,260453,0,260453,0,0,331449,210514
143,196865,0,196865,0,0,223453,120858
144,184073,0,184073,0,0,132039,171046
145,244507,0,244507,0,0,183765,235267
146,219121,0,219121,0,0,248813,155883
147,162621,0,162621,0,0,166824,129264
148,140633,0,140633,0,0,140407,165292
149,176022,0,176022,0,0,174318,208232
150,260887,0,260887,0,0,220128,249505
151,193192,0,193192,0,0,259503,127855
152,160587,0,160587,0,0,140705,133774
153,177442,0,177442,0,0,146157,189879
154,234305,0,234305,0,0,201212,243144
155,193132,0,193132,0,0,254717,155864
156,179236,0,179236,0,0,167300,179780
157,179296,0,179296,0,0,188335,160801
158,244351,0,244351,0,0,172971,225538
159,194335,0,194335,0,0,237200,114661
160,174687,0,174687,0,0,123976,164536
161,169579,0,169579,0,0,177723,164290
162,162754,0,162754,0,0,175376,153905
163,132244,0,132244,0,0,165379,133429
164,222593,0,222593,0,0,142666,238122
165,219763,0,219763,0,0,246115,211131
166,205683,0,205683,0,0,222055,188880
167,205153,0,205153,0,0,200245,176043
168,122986,0,122986,0,0,186917,103158
169,194124,0,194124,0,0,114853,232110
170,287768,0,287768,0,0,242653,282680
171,119497,0,119497,0,0,292450,3823
172,226850,0,226850,0,0,7110,271632
173,244573,0,244573,0,0,283540,233928
174,251482,0,251482,0,0,243178,174982
175,200912,0,200912,0,0,185807,150606
176,195969,0,195969,0,0,161925,155001
177,266356,0,266356,0,0,168533,220342
178,92634,0,92634,0,0,231508,4137
179,228662,0,228662,0,0,7457,290548
180,138910,0,138910,0,0,301437,69570
181,236693,0,236693,0,0,77309,259846
182,237411,0,237411,0,0,269757,176865
183,257660,0,257660,0,0,188609,207358
184,247417,0,247417,0,0,218581,170471
185,254601,0,254601,0,0,184610,253173
186,195796,0,195796,0,0,264617,158073
187,163550,0,163550,0,0,169153,144598
188,189375,0,189375,0,0,187328,185910
189,181020,0,181020,0,0,198274,150444
190,165827,0,165827,0,0,161735,143718
191,172822,0,172822,0,0,153382,174537
192,195151,0,195151,0,0,184027,191539
193,175010,0,175010,0,0,204541,175995
194,156757,0,156757,0,0,186997,148088
195,150048,0,150048,0,0,159969,162175
196,188391,0,188391,0,0,172018,196164
197,170305,0,170305,0,0,206462,149409
198,159804,0,159804,0,0,159711,152773
199,159566,0,159566,0,0,163579,123547
200,188062,0,188062,0,0,159183,213923
201,220247,0,220247,0,0,225708,208820
202,171619,0,171619,0,0,219212,109120
203,297813,0,297813,0,0,121472,299786
204,210210,0,210210,0,0,310414,111243
205,268550,0,268550,0,0,143958,216758
206,251295,0,251295,0,0,224626,174914
207,186389,0,186389,0,0,185421,109708
208,348467,0,348467,0,0,121115,335178
209,262506,0,262506,0,0,347010,101610
210,148380,0,148380,0,0,113652,53115
211,298907,0,298907,0,0,65821,318600
212,192802,0,192802,0,0,328203,75779
213,167375,0,167375,0,0,87239,153644
214,185310,0,185310,0,0,163039,181743
215,232548,0,232548,0,0,191099,235027
216,187793,0,187793,0,0,245725,126570
217,216911,0,216911,0,0,139250,198355
218,172103,0,172103,0,0,206345,118129
219,224156,0,224156,0,0,129111,220999
220,283171,0,283171,0,0,232779,236773
221,122656,0,122656,0,0,247815,4302
222,157947,0,157947,0,0,7966,216024
223,303110,0,303110,0,0,226052,315476
224,286208,0,286208,0,0,325417,182271
225,248010,0,248010,0,0,198702,195286
226,211982,0,211982,0,0,207138,149298
227,196226,0,196226,0,0,159604,185462
228,149095,0,149095,0,0,194695,137231
229,258250,0,258250,0,0,147951,290536
230,158290,0,158290,0,0,301517,64981
231,212139,0,212139,0,0,73108,210695
232,175879,0,175879,0,0,221702,163144
233,176035,0,176035,0,0,172636,157047
234,160243,0,160243,0,0,168081,138312
235,140137,0,140137,0,0,149140,147985
236,217402,0,217402,0,0,158575,266370
237,211337,0,211337,0,0,276048,172633
238,146164,0,146164,0,0,180672,102128
239,149261,0,149261,0,0,109359,159125
240,226833,0,226833,0,0,170614,229632
241,201549,0,201549,0,0,241637,169148
242,200428,0,200428,0,0,180605,195302
243,138302,0,138302,0,0,207462,100661
244,264674,0,264674,0,0,108838,286561
245,146478,0,146478,0,0,297372,81176
246,160850,0,160850,0,0,88939,208435
247,171766,0,171766,0,0,217827,188118
248,210747,0,210747,0,0,195076,168386
249,198364,0,198364,0,0,201789,145522
250,176841,0,176841,0,0,157749,208078
251,337877,0,337877,0,0,218567,342158
252,240198,0,240198,0,0,354853,112897
253,183191,0,183191,0,0,123552,158270
254,149705,0,149705,0,0,168183,153300
255,242039,0,242039,0,0,162746,256208
256,191727,0,191727,0,0,267789,153111
257,209532,0,209532,0,0,167206,180607
258,252656,0,252656,0,0,189720,199443
259,182806,0,182806,0,0,206184,106252
260,228830,0,228830,0,0,114054,207182
261,256183,0,256183,0,0,218856,197355
262,239793,0,239793,0,0,209674,162981
263,374273,0,374273,0,0,174867,298316
264,367801,0,367801,0,0,335448,157299
265,151210,0,151210,0,0,170365,5339
266,204870,0,204870,0,0,8851,229414
267,238998,0,238998,0,0,239213,187048
268,170129,0,170129,0,0,199364,107175
269,195055,0,195055,0,0,117748,194726
270,173067,0,173067,0,0,205835,156579
271,136542,0,136542,0,0,168675,131804
272,252742,0,252742,0,0,142801,278134
273,178543,0,178543,0,0,289679,124272
274,161021,0,161021,0,0,135941,153401
275,162343,0,162343,0,0,164442,182799
276,164049,0,164049,0,0,194275,162235
277,154942,0,154942,0,0,172337,148453
278,162003,0,162003,0,0,159701,171354
279,282908,0,282908,0,0,180936,278361
280,134082,0,134082,0,0,289402,59961
281,222787,0,222787,0,0,76539,287324
282,146559,0,146559,0,0,297222,95727
283,220248,0,220248,0,0,104601,270235
284,206495,0,206495,0,0,282326,137258
285,194781,0,194781,0,0,146517,147319
286,202398,0,202398,0,0,156305,204489
287,167653,0,167653,0,0,216919,157556
288,152588,0,152588,0,0,168646,164638
289,218517,0,218517,0,0,176231,233308
290,150125,0,150125,0,0,244045,125272
291,171918,0,171918,0,0,137676,180947
292,183267,0,183267,0,0,190160,164730
293,152767,0,152767,0,0,174611,133189
294,231105,0,231105,0,0,143140,235561
295,187281,0,187281,0,0,247986,128473
296,202659,0,202659,0,0,139249,210795
297,250399,0,250399,0,0,224406,203708
298,210842,0,210842,0,0,214822,161398
299,214790,0,214790,0,0,171319,177196
300,159003,0,159003,0,0,188741,114303
301,263630,0,263630,0,0,123213,271741
302,239882,0,239882,0,0,284328,190879
303,207047,0,207047,0,0,203332,150846
304,265272,0,265272,0,0,161337,234413
305,478895,0,478895,0,0,249757,376203
306,253390,0,253390,0,0,386343,3534
307,284655,0,284655,0,0,7349,285029
308,160367,0,160367,0,0,303135,98343
309,148176,0,148176,0,0,109523,151683
310,163696,0,163696,0,0,164198,167967
311,166586,0,166586,0,0,178713,162302
312,321429,0,321429,0,0,173687,343334
313,153019,0,153019,0,0,355489,4424
314,210967,0,210967,0,0,7743,234595
315,205349,0,205349,0,0,242785,196309
316,169667,0,169667,0,0,208063,152474
317,148048,0,148048,0,0,181012,153415
318,155223,0,155223,0,0,164390,162614
319,178712,0,178712,0,0,174669,185070
320,145354,0,145354,0,0,194951,138003
321,217201,0,217201,0,0,149250,221486
322,182799,0,182799,0,0,233107,131074
323,130941,0,130941,0,0,141507,168218
324,228072,0,228072,0,0,176273,260511
325,159248,0,159248,0,0,272053,93976
326,216602,0,216602,0,0,102877,214494
327,181802,0,181802,0,0,226393,146925
328,201148,0,201148,0,0,157826,183368
329,171567,0,171567,0,0,195499,136533
330,186987,0,186987,0,0,145478,177678
331,211946,0,211946,0,0,190161,196664
332,169368,0,169368,0,0,207838,121729
333,168230,0,168230,0,0,131529,172200
334,184152,0,184152,0,0,182042,181745
335,154466,0,154466,0,0,191027,134202
336,330005,0,330005,0,0,145442,339493
337,141535,0,141535,0,0,350211,3652
338,228682,0,228682,0,0,6083,270534
339,181189,0,181189,0,0,282510,165414
340,259778,0,259778,0,0,177252,242664
341,214117,0,214117,0,0,254534,142512
342,211154,0,211154,0,0,154505,167341
343,246379,0,246379,0,0,178937,203741
344,210774,0,210774,0,0,216013,142032
345,212225,0,212225,0,0,154585,181640
346,271019,0,271019,0,0,192382,234889
347,219714,0,219714,0,0,246346,153044
348,206188,0,206188,0,0,163799,178268
349,171132,0,171132,0,0,188352,150692
350,171488,0,171488,0,0,161948,178234
351,119692,0,119692,0,0,186966,115574
352,181482,0,181482,0,0,123073,232533
353,203501,0,203501,0,0,245395,187053
354,218532,0,218532,0,0,197078,195211
355,228196,0,228196,0,0,207365,187596
356,191469,0,191469,0,0,195823,156811
357,208391,0,208391,0,0,169073,175059
