round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,781037,788417,1790177831501342685,1790177831501719366,272022,376681,0.504968,1,1
1,1,584754,618134,1790177834507418051,1790177834507458626,272467,40575,0.679061,1,1
2,3,1274799,423903,1790177834509028022,1790177834508786938,261634,0,0.000000,1,0
3,2,1257953,644212,1790177843524380873,1790177843524100084,280909,0,0.000000,1,0
4,3,1482848,473169,1790177843525909072,1790177843525659173,263959,0,0.363681,1,1
5,2,1027229,466554,1790177864557422378,1790177864557168006,254462,0,0.969768,1,1
6,3,1739410,448797,1790177867563980510,1790177867563722583,258027,0,0.388183,1,1
7,1,540676,574126,1790177882589408531,1790177882589526961,271084,118430,0.639292,1,1
8,3,1213334,402955,1790177882591034370,1790177882590785704,248766,0,0.350283,1,1
9,3,1180693,393384,1790177882592237783,1790177882591995998,266486,0,0.474322,1,1
10,2,785599,398095,1790177882593061393,1790177882592815648,245855,0,0.835380,1,1
11,4,1536338,381115,1790177882594620291,1790177882594376227,285714,0,0.000000,1,0
12,1,374434,386405,1790177882595050115,1790177882594802231,247974,0,0.886789,1,1
13,3,1140833,378954,1790177882596211609,1790177882595969566,280743,0,0.362088,1,1
14,1,374495,386155,1790177882596637734,1790177882596390570,285844,0,0.898077,1,1
15,3,1142933,389344,1790177882597832147,1790177882597583544,248713,0,0.000000,1,0
