round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,924601,337851,1790176221874353025,1790176221874227205,125880,0,0.000000,1,0
1,1,233110,248890,1790176221874618475,1790176221875171702,96274,553227,0.510660,1,1
2,2,421860,217540,1790176221875711636,1790176221875633436,147560,0,0.000000,1,0
3,1,213802,228232,1790176221876012468,1790176221876060370,82188,47902,0.000000,1,0
4,1,155430,169610,1790176221876314888,1790176221876492645,84303,177757,0.000000,1,0
5,3,489111,162740,1790176221877082939,1790176221877017888,128361,0,0.000000,1,0
6,1,136640,151810,1790176221877298679,1790176221877418122,75707,119443,0.000000,1,0
7,1,134960,149180,1790176221877645439,1790176221877847317,79683,201878,0.000000,1,0
8,1,142570,156760,1790176221878088900,1790176221878287811,78249,198911,0.000000,1,0
9,1,137670,151480,1790176221878520710,1790176221878684126,78755,163416,0.000000,1,0
10,2,299571,161041,1790176221879080642,1790176221879109930,76822,29288,0.888555,1,1
11,2,282460,145550,1790176221879485872,1790176221879504325,75727,18453,0.000000,1,0
12,1,139161,153851,1790176221879735483,1790176221879933009,76224,197526,0.755137,1,1
13,2,287970,148790,1790176221880314113,1790176221880746168,77716,432055,0.000000,1,0
14,1,142360,156530,1790176221880984894,1790176221881558088,75597,573194,0.000000,1,0
15,1,140410,159270,1790176221881797455,1790176221881979272,78724,181817,0.000000,1,0
16,1,497069,562048,1790176224885957097,1790176224885675628,281649,0,0.000000,1,0
17,1,429181,500479,1790176224886483436,1790176224886631945,306341,148509,0.000000,1,0
18,2,413771,189106,1790176224887447925,1790176224887368895,142578,0,0.000000,1,0
19,1,168226,195546,1790176224887697839,1790176224887771330,88456,73491,0.846887,1,1
20,1,312014,325813,1790176224888190219,1790176224888192634,72213,2415,0.000000,1,0
21,1,152696,166646,1790176224888434084,1790176224888620019,73690,185935,0.000000,1,0
22,2,340513,170437,1790176224889050421,1790176224889034173,76047,0,0.000000,1,0
23,2,306033,149127,1790176224889436492,1790176224889856582,74840,420090,0.000000,1,0
24,1,140637,154707,1790176224890089458,1790176224890262507,74206,173049,0.000000,1,0
25,1,136927,150617,1790176224890490249,1790176224890662572,73542,172323,0.000000,1,0
26,1,136407,149966,1790176224890889011,1790176224891058866,73929,169855,0.000000,1,0
