round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1789999947039206865,0.990368,0.885894,0.000000,0
1,1789999947039654449,0.992073,0.801142,0.000000,0
2,1789999947040054504,0.992528,0.803469,0.000000,0
3,1789999947040451069,0.992945,0.803581,0.797912,1
4,1789999947041235739,0.992022,0.545849,0.000000,0
5,1789999947042030498,0.992181,0.532974,0.000000,0
6,1789999947042424763,0.992826,0.799469,0.000000,0
7,1789999947042825018,0.992796,0.798965,0.000000,0
8,1789999947043242572,0.992766,0.775004,0.000000,0
9,1789999947043623327,0.993015,0.803308,0.000000,0
10,1789999947044378147,0.992687,0.556081,0.000000,0
11,1789999947044759722,0.992488,0.793885,0.000000,0
12,1789999947045176436,0.992082,0.768522,0.000000,0
13,1789999947045597501,0.992707,0.766273,0.000000,0
14,1789999947045976506,0.992538,0.801270,0.000000,0
15,1789999947046362311,0.992806,0.911605,0.905046,1
16,1789999947046743955,0.992559,0.914637,0.000000,0
17,1789999947047121740,0.993034,0.795116,0.000000,0
18,1789999947047503435,0.993034,0.796302,0.000000,0
19,1789999947047884970,0.992290,0.791340,0.000000,0
20,1789999947048298365,0.993183,0.766564,0.000000,0
21,1789999947048679390,0.992895,0.794886,0.000000,0
22,1789999947049059135,0.992379,0.796151,0.000000,0
23,1789999947049438130,0.992935,0.917430,0.000000,0
24,1789999947049821494,0.992519,0.805488,0.000000,0
25,1789999947050202339,0.992906,0.796079,0.000000,0
26,1789999947050586474,0.993054,0.796182,0.790652,1
27,1789999947050967319,0.992826,0.801503,0.000000,0
28,1789999947051348624,0.992846,0.794894,0.000000,0
29,1789999947051731409,0.992220,0.793940,0.787764,1
30,1789999947052113884,0.992985,0.795458,0.000000,0
31,1789999947052525139,0.992806,0.770607,0.000000,0
32,1789999947052919163,0.990913,0.785664,0.778524,1
33,1789999947053669734,0.992856,0.643924,0.000000,0
34,1789999947054052188,0.992628,0.801334,0.795427,1
35,1789999947054436203,0.992816,0.795307,0.000000,0
36,1789999947055195953,0.992617,0.551098,0.547030,1
37,1789999947055580598,0.992945,0.796111,0.790494,1
38,1789999947055963473,0.992677,0.799014,0.000000,0
39,1789999947056379758,0.992756,0.771386,0.000000,0
40,1789999947056767753,0.992359,0.797681,0.000000,0
41,1789999947057150197,0.992738,0.928440,0.000000,0
42,1789999947057530742,0.993095,0.797736,0.000000,0
43,1789999947057919697,0.992498,0.795140,0.000000,0
44,1789999947058336532,0.992925,0.769267,0.000000,0
45,1789999947058753356,0.992826,0.768484,0.000000,0
46,1789999947059171331,0.992568,0.769952,0.000000,0
47,1789999947059558486,0.992786,0.790597,0.000000,0
48,1789999947059944331,0.992856,0.797959,0.000000,0
49,1789999947060700781,0.988348,0.548936,0.000000,0
50,1789999947061087805,0.992945,0.798527,0.000000,0
51,1789999947061474880,0.993024,0.793258,0.000000,0
52,1789999947061861025,0.992568,0.793901,0.000000,0
53,1789999947062245220,0.992885,0.798215,0.000000,0
54,1789999947062627235,0.992469,0.798862,0.000000,0
55,1789999947063050509,0.992569,0.893018,0.000000,0
