round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,422800,431231,1789999947039491433,1789999947039206865,284668,0,0.000000,1,0
1,1,383550,392480,1789999947039912294,1789999947039654449,257935,0,0.000000,1,0
2,1,380419,388459,1789999947040312003,1789999947040054504,257569,0,0.000000,1,0
3,1,378079,385799,1789999947040707503,1789999947040451069,256494,0,0.797912,1,1
4,2,765019,384330,1789999947041488642,1789999947041235739,282843,0,0.000000,1,0
5,2,759549,387219,1789999947042287401,1789999947042030498,256983,0,0.000000,1,0
6,1,379889,387660,1789999947042684490,1789999947042424763,259807,0,0.000000,1,0
7,1,379419,386569,1789999947043080070,1789999947042825018,295563,0,0.000000,1,0
8,1,364179,373429,1789999947043498390,1789999947043242572,255898,0,0.000000,1,0
9,1,361299,369199,1789999947043879269,1789999947043623327,256002,0,0.000000,1,0
10,2,734027,372199,1789999947044634977,1789999947044378147,256900,0,0.000000,1,0
11,1,360998,369629,1789999947045015126,1789999947044759722,299816,0,0.000000,1,0
12,1,361978,368929,1789999947045430506,1789999947045176436,296371,0,0.000000,1,0
13,1,372129,379699,1789999947045854027,1789999947045597501,256586,0,0.000000,1,0
14,1,369089,377279,1789999947046238856,1789999947045976506,262430,0,0.000000,1,0
15,1,362839,370769,1789999947046618185,1789999947046362311,255964,0,0.905046,1,1
16,1,365639,373509,1789999947047000224,1789999947046743955,256339,0,0.000000,1,0
17,1,363388,372189,1789999947047379863,1789999947047121740,258223,0,0.000000,1,0
18,1,361058,368959,1789999947047758462,1789999947047503435,255097,0,0.000000,1,0
19,1,363999,371069,1789999947048139052,1789999947047884970,299133,0,0.000000,1,0
20,1,364189,371909,1789999947048557162,1789999947048298365,258877,0,0.000000,1,0
21,1,361019,368919,1789999947048934391,1789999947048679390,255081,0,0.000000,1,0
22,1,365219,373109,1789999947049316430,1789999947049059135,257355,0,0.000000,1,0
23,1,361689,369599,1789999947049694209,1789999947049438130,256149,0,0.000000,1,0
24,1,363749,372769,1789999947050078378,1789999947049821494,256954,0,0.000000,1,0
25,1,365769,374549,1789999947050461937,1789999947050202339,259788,0,0.000000,1,0
26,1,363478,371149,1789999947050842666,1789999947050586474,256262,0,0.790652,1,1
27,1,364118,372979,1789999947051223485,1789999947050967319,256236,0,0.000000,1,0
28,1,365089,373139,1789999947051607235,1789999947051348624,258681,0,0.000000,1,0
29,1,364479,373559,1789999947051988624,1789999947051731409,257275,0,0.787764,1,1
30,1,361639,369139,1789999947052367783,1789999947052113884,296920,0,0.000000,1,0
31,1,367429,375529,1789999947052787143,1789999947052525139,262084,0,0.000000,1,0
32,1,371028,378709,1789999947053175412,1789999947052919163,256309,0,0.778524,1,1
33,2,733408,371779,1789999947053925541,1789999947053669734,255877,0,0.000000,1,0
34,1,367959,375689,1789999947054310030,1789999947054052188,257922,0,0.795427,1,1
35,1,370919,379269,1789999947054697139,1789999947054436203,261016,0,0.000000,1,0
36,2,739107,375769,1789999947055453107,1789999947055195953,257244,0,0.547030,1,1
37,1,364768,372899,1789999947055836496,1789999947055580598,255988,0,0.790494,1,1
38,1,364649,372059,1789999947056217896,1789999947055963473,298144,0,0.000000,1,0
39,1,366399,373949,1789999947056636886,1789999947056379758,257208,0,0.000000,1,0
40,1,367809,376209,1789999947057025015,1789999947056767753,257342,0,0.000000,1,0
41,1,363479,371989,1789999947057405524,1789999947057150197,255397,0,0.000000,1,0
42,1,366719,375329,1789999947057789053,1789999947057530742,258381,0,0.000000,1,0
43,1,370039,377709,1789999947058176093,1789999947057919697,298527,0,0.000000,1,0
44,1,363208,370079,1789999947058590612,1789999947058336532,296551,0,0.000000,1,0
45,1,368879,380199,1789999947059010953,1789999947058753356,296147,0,0.000000,1,0
46,1,372719,381589,1789999947059431053,1789999947059171331,259792,0,0.000000,1,0
47,1,366209,373999,1789999947059815022,1789999947059558486,256606,0,0.000000,1,0
48,1,371239,379179,1789999947060202561,1789999947059944331,258310,0,0.000000,1,0
49,2,738727,376889,1789999947060958019,1789999947060700781,257318,0,0.000000,1,0
50,1,374429,382509,1789999947061350149,1789999947061087805,262414,0,0.000000,1,0
51,1,368379,376239,1789999947061734628,1789999947061474880,259808,0,0.000000,1,0
52,1,368919,376890,1789999947062119437,1789999947061861025,258492,0,0.000000,1,0
53,1,365729,373599,1789999947062502097,1789999947062245220,256947,0,0.000000,1,0
54,1,362389,369519,1789999947062880686,1789999947062627235,298622,0,0.000000,1,0
55,1,366189,375059,1789999947063306586,1789999947063050509,256147,0,0.000000,1,0
56,1,366469,374419,1789999947063690875,1789999947063433584,257381,0,0.000000,1,0
57,1,368288,376059,1789999947064075544,1789999947063817889,257725,0,0.789981,1,1
58,1,369249,379879,1789999947064461274,1789999947064202964,258380,0,0.000000,1,0
59,1,367109,375579,1789999947064847553,1789999947064589649,257964,0,0.000000,1,0
60,1,373159,382600,1789999947065237612,1789999947064977934,259758,0,0.000000,1,0
61,1,370399,380009,1789999947065625852,1789999947065366689,259223,0,0.000000,1,0
62,1,376559,386210,1789999947066020431,1789999947065755134,265377,0,0.000000,1,0
63,1,368369,378509,1789999947066407141,1789999947066149058,258153,0,0.778937,1,1
64,1,365719,377169,1789999947066791100,1789999947066534113,257197,0,0.000000,1,0
65,1,376429,409850,1789999947067187639,1789999947066926018,261691,0,0.000000,1,0
66,1,375119,389020,1789999947067605219,1789999947067341083,264206,0,0.764964,1,1
67,1,367849,380779,1789999947067995909,1789999947067738157,299943,0,0.000000,1,0
68,1,368169,380579,1789999947068419819,1789999947068160352,259547,0,0.000000,1,0
69,1,364039,375869,1789999947068804678,1789999947068548767,255991,0,0.000000,1,0
70,1,366538,378669,1789999947069191557,1789999947068935672,297976,0,0.000000,1,0
71,1,366559,378339,1789999947069613288,1789999947069356316,257042,0,0.766771,1,1
72,1,367219,379349,1789999947070011497,1789999947069754881,298687,0,0.000000,1,0
73,1,365919,378049,1789999947070432507,1789999947070176005,256572,0,0.000000,1,0
74,1,376259,389629,1789999947070829347,1789999947070570040,259387,0,0.000000,1,0
75,1,371989,385679,1789999947071223036,1789999947070961805,261311,0,0.000000,1,0
