count_idx,delay_ns,delay_physical_ns,final_e2e_via_r2_ns,stage2_link_delay_ns,stage1_delay_ns,ts_r1_ns,ts_r2_ns,ts_r2_on_r1_ns,stage1_recv_r1_ns,stage2_recv_r1_ns,stage2_recv_r2_ns,bits_r1,bits_final,w14,w56,w_final_raw,werner_intermediate,werner_final,state_after_stage1_peer_id,state_final_peer_id
51,48484,48484,48484,4178,2273,1781174174499062206,1781174174499106512,1781174174499106512,1781174174499064479,1781174174499110690,1781174174499110690,2,2,1.000000000000,1.000000000000,1.000000000000,0.995464317418,0.907585048390,3,4
52,49741,49741,49741,6350,3605,1781174174499133689,1781174174499177080,1781174174499177080,1781174174499137294,1781174174499183430,1781174174499183430,0,0,1.000000000000,1.000000000000,1.000000000000,0.992815929695,0.905306245234,3,4
53,19552,19552,19552,3453,4154,1781174174499198705,1781174174499214804,1781174174499214804,1781174174499202859,1781174174499218257,1781174174499218257,1,1,1.000000000000,1.000000000000,1.000000000000,0.991726416057,0.961650692274,3,4
54,38417,38417,38417,4249,2472,1781174174499256755,1781174174499290923,1781174174499290923,1781174174499259227,1781174174499295172,1781174174499295172,0,2,1.000000000000,1.000000000000,1.000000000000,0.995068201452,0.926043564080,3,4
55,39260,39260,39260,4249,4261,1781174174499329160,1781174174499364171,1781174174499364171,1781174174499333421,1781174174499368420,1781174174499368420,3,0,1.000000000000,1.000000000000,1.000000000000,0.991514209310,0.924483570075,3,4
56,38638,38638,38638,4121,3941,1781174174499403214,1781174174499437731,1781174174499437731,1781174174499407155,1781174174499441852,1781174174499441852,2,2,1.000000000000,1.000000000000,1.000000000000,0.992148981510,0.925634343269,3,4
57,39027,39027,39027,4171,4067,1781174174499477344,1781174174499512200,1781174174499512200,1781174174499481411,1781174174499516371,1781174174499516371,1,2,1.000000000000,1.000000000000,1.000000000000,0.991898991467,0.924914479813,3,4
58,60240,60240,60240,4815,23474,1781174174499551861,1781174174499607286,1781174174499607286,1781174174499575335,1781174174499612101,1781174174499612101,2,1,1.000000000000,1.000000000000,1.000000000000,0.954137011425,0.886494817064,3,4
59,44919,44919,44919,4307,4201,1781174174499647457,1781174174499688069,1781174174499688069,1781174174499651658,1781174174499692376,1781174174499692376,0,2,1.000000000000,1.000000000000,1.000000000000,0.991633198155,0.914079254116,3,4
60,40822,40822,40822,4033,4049,1781174174499721273,1781174174499758062,1781174174499758062,1781174174499725322,1781174174499762095,1781174174499762095,0,3,1.000000000000,1.000000000000,1.000000000000,0.991934700473,0.921599989900,3,4
61,47777,47777,47777,3559,3996,1781174174499794896,1781174174499839114,1781174174499839114,1781174174499798892,1781174174499842673,1781174174499842673,1,2,1.000000000000,1.000000000000,1.000000000000,0.992039851124,0.908869281387,3,4
62,81701,81701,81701,9918,2622,1781174174499870652,1781174174499942435,1781174174499942435,1781174174499873274,1781174174499952353,1781174174499952353,0,0,1.000000000000,1.000000000000,1.000000000000,0.994769725765,0.849249721396,3,4
63,55083,55083,55083,3971,4292,1781174174499934407,1781174174499985519,1781174174499985519,1781174174499938699,1781174174499989490,1781174174499989490,3,2,1.000000000000,1.000000000000,1.000000000000,0.991452737335,0.895685439172,3,4
64,51128,51128,51128,6370,3659,1781174174500001027,1781174174500045785,1781174174500045785,1781174174500004686,1781174174500052155,1781174174500052155,3,0,1.000000000000,1.000000000000,1.000000000000,0.992708711364,0.902798405692,3,4
