round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,868973,411382,1790178811627742270,1790178811627677147,116483,0,0.000000,1,0
1,1,457527,527087,1790178823648591237,1790178823648840937,314777,249700,0.567200,1,1
2,3,883246,266979,1790178823650180409,1790178823650076070,104429,0,0.000000,1,0
3,5,2645904,267028,1790178829660392947,1790178829661191813,115437,798866,0.000000,1,0
4,16,2805562,153119,1790178829664148552,1790178829664067294,143848,0,0.441667,1,1
5,6,3075211,240296,1790178832670632664,1790178832671530758,134820,898094,0.000000,1,0
6,2,439773,219676,1790178832672135541,1790178832672018142,152358,0,0.000000,1,0
7,2,362964,181577,1790178832672557234,1790178832673263835,101096,706601,0.000000,1,0
8,5,817147,147487,1790178832674214387,1790178832674134263,143273,0,0.000000,1,0
9,3,463734,156158,1790178832674763979,1790178832675351507,101281,587528,0.000000,1,0
10,5,774368,155397,1790178832676249605,1790178832676165997,151777,0,0.665534,1,1
11,1,138128,155548,1790178832676477671,1790178832676564131,110467,86460,0.000000,1,0
12,1,141717,161957,1790178832676835605,1790178832677388780,101975,553175,0.516861,1,1
13,2,312946,161317,1790178832677825970,1790178832678207420,99762,381450,0.613814,1,1
14,8,3785634,241155,1790178868744293152,1790178868744209259,145431,0,0.000000,1,0
15,1,206726,227225,1790178868744588366,1790178868745147087,99115,558721,0.000000,1,0
