round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,998448,425518,1790178811627938112,1790178811627677147,270236,0,0.000000,1,0
1,3,2007138,592861,1790178823649101789,1790178823648840937,276952,0,0.567200,1,1
2,2,906677,455078,1790178823650058336,1790178823650076070,270922,17734,0.000000,1,0
3,2,1062440,459488,1790178829661474195,1790178829661191813,282472,0,0.000000,1,0
4,5,2016397,395667,1790178829663527922,1790178829664067294,282813,539372,0.441667,1,1
5,3,1563480,456636,1790178832671795593,1790178832671530758,281276,0,0.000000,1,0
6,1,424906,440656,1790178832672273500,1790178832672018142,265428,0,0.000000,1,0
7,3,1224586,404475,1790178832673524596,1790178832673263835,293872,0,0.000000,1,0
8,2,809041,407366,1790178832674380038,1790178832674134263,276595,0,0.000000,1,0
9,3,1188136,387915,1790178832675612354,1790178832675351507,298127,0,0.000000,1,0
10,1,378905,389645,1790178832676041270,1790178832676165997,266438,124727,0.665534,1,1
11,1,380395,391435,1790178832676825850,1790178832676564131,305190,0,0.000000,1,0
12,2,766020,387145,1790178832677648431,1790178832677388780,301711,0,0.516861,1,1
13,2,764440,386185,1790178832678468032,1790178832678207420,301372,0,0.613814,1,1
14,1,615755,647046,1790178868743764658,1790178868744209259,270215,444601,0.000000,1,0
15,2,896477,442924,1790178868745397022,1790178868745147087,263435,0,0.000000,1,0
