sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,clock_offset_mean_ns,clock_sync_path_delay_mean_ns
1,1780313017033119599,1780313016103327102,1780313016103327552,1780313017033637652,-929792497,930310100,930051298,258801,930068774,242277
2,1780313017033646012,1780313016103833682,1780313016103833942,1780313017034132605,-929812330,930298663,930055496,243166,930068774,242277
3,1780313017034141315,1780313016104351073,1780313016104351443,1780313017034680518,-929790242,930329075,930059658,269416,930068774,242277
4,1780313017034688538,1780313016104922803,1780313016104923173,1780313017035208871,-929765735,930285698,930025716,259981,930068774,242277
5,1780313017035216401,1780313016105399274,1780313016105399524,1780313017035718274,-929817127,930318750,930067938,250811,930068774,242277
6,1780313017035726044,1780313016105858474,1780313016105858634,1780313017036177187,-929867570,930318553,930093061,225491,930068774,242277
7,1780313017036184997,1780313016106377044,1780313016106377294,1780313017036694660,-929807953,930317366,930062659,254706,930068774,242277
8,1780313017036702440,1780313016106879955,1780313016106880195,1780313017037199732,-929822485,930319537,930071011,248526,930068774,242277
9,1780313017037208602,1780313016107386925,1780313016107387115,1780313017037705385,-929821677,930318270,930069973,248296,930068774,242277
10,1780313017037713385,1780313016107839425,1780313016107839605,1780313017038158248,-929873960,930318643,930096301,222341,930068774,242277
11,1780313017038166468,1780313016108368276,1780313016108368496,1780313017038686492,-929798192,930317996,930058094,259902,930068774,242277
12,1780313017038694192,1780313016108876416,1780313016108876696,1780313017039193304,-929817776,930316608,930067192,249416,930068774,242277
13,1780313017039201224,1780313016109384806,1780313016109385026,1780313017039703267,-929816418,930318241,930067329,250911,930068774,242277
14,1780313017039710867,1780313016109833776,1780313016109833906,1780313017040115439,-929877091,930281533,930079312,202221,930068774,242277
15,1780313017040123599,1780313016110319607,1780313016110319787,1780313017040640362,-929803992,930320575,930062283,258291,930068774,242277
16,1780313017040650002,1780313016110832657,1780313016110832877,1780313017041115085,-929817345,930282208,930049776,232431,930068774,242277
17,1780313017041122875,1780313016111308547,1780313016111308757,1780313017041627678,-929814328,930318921,930066624,252296,930068774,242277
18,1780313017041635448,1780313016111761428,1780313016111761548,1780313017042042830,-929874020,930281282,930077651,203631,930068774,242277
19,1780313017042052340,1780313016112256658,1780313016112257018,1780313017042574974,-929795682,930317956,930056819,261137,930068774,242277
20,1780313017042582774,1780313016112767608,1780313016112767808,1780313017043084497,-929815166,930316689,930065927,250761,930068774,242277
21,1780313017043092207,1780313016113278189,1780313016113278399,1780313017043595979,-929814018,930317580,930065799,251781,930068774,242277
22,1780313017043603609,1780313016113732339,1780313016113732479,1780313017044053612,-929871270,930321133,930096201,224931,930068774,242277
23,1780313017044061262,1780313016114260319,1780313016114260499,1780313017044537944,-929800943,930277445,930039194,238251,930068774,242277
24,1780313017044545934,1780313016114730410,1780313016114730590,1780313017045052447,-929815524,930321857,930068690,253166,930068774,242277
25,1780313017045060797,1780313016115246030,1780313016115246210,1780313017045565200,-929814767,930318990,930066878,252111,930068774,242277
26,1780313017045573460,1780313016115698690,1780313016115698830,1780313017046016113,-929874770,930317283,930096026,221256,930068774,242277
27,1780313017046024453,1780313016116221761,1780313016116221941,1780313017046540836,-929802692,930318895,930060793,258101,930068774,242277
28,1780313017046549046,1780313016116733391,1780313016116733581,1780313017047050309,-929815655,930316728,930066191,250536,930068774,242277
29,1780313017047058199,1780313016117242931,1780313016117243131,1780313017047560362,-929815268,930317231,930066249,250981,930068774,242277
30,1780313017047568172,1780313016117695252,1780313016117695402,1780313017048010944,-929872920,930315542,930094231,221311,930068774,242277
31,1780313017048018594,1780313016118216002,1780313016118216202,1780313017048533387,-929802592,930317185,930059888,257296,930068774,242277
32,1780313017048541507,1780313016118723782,1780313016118723912,1780313017049000710,-929817725,930276798,930047261,229536,930068774,242277
33,1780313017049008480,1780313016119192733,1780313016119192893,1780313017049517023,-929815747,930324130,930069938,254191,930068774,242277
34,1780313017049524673,1780313016119659583,1780313016119659873,1780313017049979256,-929865090,930319383,930092236,227146,930068774,242277
35,1780313017049987996,1780313016120183713,1780313016120183903,1780313017050463129,-929804283,930279226,930041754,237471,930068774,242277
36,1780313017050471249,1780313016120656054,1780313016120656234,1780313017050977421,-929815195,930321187,930068191,252996,930068774,242277
37,1780313017050985091,1780313016121177044,1780313016121177254,1780313017051495644,-929808047,930318390,930063218,255171,930068774,242277
38,1780313017051503764,1780313016121625544,1780313016121625654,1780313017051942517,-929878220,930316863,930097541,219321,930068774,242277
39,1780313017051950557,1780313016122145665,1780313016122145815,1780313017052462810,-929804892,930316995,930060943,256051,930068774,242277
40,1780313017052471040,1780313016122654205,1780313016122654365,1780313017052971382,-929816835,930317017,930066926,250091,930068774,242277
41,1780313017052980902,1780313016123165735,1780313016123165875,1780313017053485936,-929815167,930320061,930067614,252447,930068774,242277
42,1780313017053493576,1780313016123619986,1780313016123620246,1780313017053937779,-929873590,930317533,930095561,221971,930068774,242277
43,1780313017053945699,1780313016124143106,1780313016124143276,1780313017054464962,-929802593,930321686,930062139,259546,930068774,242277
44,1780313017054472592,1780313016124657556,1780313016124657746,1780313017054976934,-929815036,930319188,930067112,252076,930068774,242277
45,1780313017054984444,1780313016125170067,1780313016125170257,1780313017055489107,-929814377,930318850,930066613,252236,930068774,242277
46,1780313017055496917,1780313016125625097,1780313016125625257,1780313017055941670,-929871820,930316413,930094116,222296,930068774,242277
47,1780313017055949070,1780313016126146047,1780313016126146237,1780313017056466153,-929803023,930319916,930061469,258446,930068774,242277
48,1780313017056474293,1780313016126658758,1780313016126658898,1780313017056977436,-929815535,930318538,930067036,251501,930068774,242277
49,1780313017056985886,1780313016127170688,1780313016127170898,1780313017057490289,-929815198,930319391,930067294,252096,930068774,242277
50,1780313017057498659,1780313016127623418,1780313016127623568,1780313017057940442,-929875241,930316874,930096057,220816,930068774,242277
51,1780313017057947752,1780313016128145489,1780313016128145679,1780313017058463955,-929802263,930318276,930060269,258006,930068774,242277
52,1780313017058473845,1780313016128657999,1780313016128658179,1780313017058974777,-929815846,930316598,930066222,250376,930068774,242277
