sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780654284712348494,1780654284712373404,1780654284712452498,1780654284712461550,24910,9052,-7929,16981,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
2,1780654284712538428,1780654284712543190,1780654284712571715,1780654284712576349,4762,4634,-64,4698,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
3,1780654284712628908,1780654284712633192,1780654284712653069,1780654284712657178,4284,4109,-88,4196,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
4,1780654284712714859,1780654284712719014,1780654284712738459,1780654284712742418,4155,3959,-98,4057,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
5,1780654284712791823,1780654284712795767,1780654284712815449,1780654284712819636,3944,4187,121,4065,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
6,1780654284712868318,1780654284712872302,1780654284712894526,1780654284712898584,3984,4058,37,4021,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
7,1780654284712947431,1780654284712951380,1780654284712972542,1780654284712976448,3949,3906,-22,3927,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
8,1780654284713025325,1780654284713029244,1780654284713049384,1780654284713053318,3919,3934,7,3926,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
9,1780654284713101920,1780654284713105750,1780654284713125660,1780654284713129520,3830,3860,15,3845,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
10,1780654284713177937,1780654284713181760,1780654284713235087,1780654284713239680,3823,4593,385,4208,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
11,1780654284713290695,1780654284713294697,1780654284713314417,1780654284713318488,4002,4071,34,4036,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
12,1780654284713373326,1780654284713377182,1780654284713396518,1780654284713400477,3856,3959,51,3907,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
13,1780654284713448976,1780654284713452879,1780654284713472079,1780654284713476246,3903,4167,132,4035,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
14,1780654284713526009,1780654284713530198,1780654284713550066,1780654284713554100,4189,4034,-78,4111,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
15,1780654284713604595,1780654284713608857,1780654284713628712,1780654284713632711,4262,3999,-132,4130,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
16,1780654284713688693,1780654284713692758,1780654284713712209,1780654284713716497,4065,4288,111,4176,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
17,1780654284713769628,1780654284713773658,1780654284713793357,1780654284713797327,4030,3970,-30,4000,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-37,83,-35,-37,591.796073,33,2099,3087,2037,2390,4891,2099,0,ok
