sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780654259731107836,1780654259731137186,1780654259731320882,1780654259731346597,29350,25715,-1818,27532,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-54,491,-40,-54,1205.224556,47,2266,2976,2209,2349,5927,2266,0,ok
2,1780654259731484602,1780654259731487558,1780654259731530569,1780654259731539574,2956,9005,3024,5980,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-54,491,-40,-54,1205.224556,47,2266,2976,2209,2349,5927,2266,0,ok
3,1780654259731617139,1780654259731619829,1780654259731657697,1780654259731667332,2690,9635,3472,6162,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-54,491,-40,-54,1205.224556,47,2266,2976,2209,2349,5927,2266,0,ok
4,1780654259731747264,1780654259731750050,1780654259731804345,1780654259731814142,2786,9797,3505,6291,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-54,491,-40,-54,1205.224556,47,2266,2976,2209,2349,5927,2266,0,ok
5,1780654259731941408,1780654259731944724,1780654259731986573,1780654259731991288,3316,4715,699,4015,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-54,491,-40,-54,1205.224556,47,2266,2976,2209,2349,5927,2266,0,ok
6,1780654259732064950,1780654259732068381,1780654259732121339,1780654259732125950,3431,4611,590,4021,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-54,491,-40,-54,1205.224556,47,2266,2976,2209,2349,5927,2266,0,ok
7,1780654259732201822,1780654259732204848,1780654259732256445,1780654259732261133,3026,4688,831,3857,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-54,491,-40,-54,1205.224556,47,2266,2976,2209,2349,5927,2266,0,ok
8,1780654259732311970,1780654259732314456,1780654259732364733,1780654259732373072,2486,8339,2926,5412,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-54,491,-40,-54,1205.224556,47,2266,2976,2209,2349,5927,2266,0,ok
9,1780654259732440537,1780654259732443204,1780654259732480499,1780654259732489648,2667,9149,3241,5908,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-54,491,-40,-54,1205.224556,47,2266,2976,2209,2349,5927,2266,0,ok
10,1780654259732554969,1780654259732557532,1780654259732607107,1780654259732610946,2563,3839,638,3201,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-54,491,-40,-54,1205.224556,47,2266,2976,2209,2349,5927,2266,0,ok
