sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780654234603708821,1780654234603711763,1780654234603787549,1780654234603795478,2942,7929,2493,5435,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
2,1780654234603860192,1780654234603863434,1780654234603893745,1780654234603899475,3242,5730,1244,4486,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
3,1780654234603940060,1780654234603942659,1780654234603956574,1780654234603959464,2599,2890,145,2744,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
4,1780654234603991639,1780654234603994124,1780654234604006579,1780654234604009317,2485,2738,126,2611,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
5,1780654234604077656,1780654234604081027,1780654234604092893,1780654234604095479,3371,2586,-393,2978,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
6,1780654234604129682,1780654234604132510,1780654234604144973,1780654234604147402,2828,2429,-200,2628,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
7,1780654234604178499,1780654234604181115,1780654234604193178,1780654234604195658,2616,2480,-68,2548,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
8,1780654234604226205,1780654234604228694,1780654234604240880,1780654234604243526,2489,2646,78,2567,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
9,1780654234604273519,1780654234604275995,1780654234604288799,1780654234604291241,2476,2442,-17,2459,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
10,1780654234604321181,1780654234604323604,1780654234604361713,1780654234604366729,2423,5016,1296,3719,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
11,1780654234604412029,1780654234604414600,1780654234604426606,1780654234604429425,2571,2819,124,2695,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
12,1780654234604460170,1780654234604462574,1780654234604475558,1780654234604478022,2404,2464,30,2434,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
13,1780654234604508441,1780654234604510899,1780654234604522547,1780654234604524838,2458,2291,-84,2374,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
14,1780654234604570549,1780654234604573115,1780654234604583477,1780654234604585907,2566,2430,-68,2498,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
15,1780654234604622342,1780654234604624764,1780654234604651461,1780654234604657252,2422,5791,1684,4106,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
16,1780654234604689899,1780654234604692371,1780654234604704761,1780654234604707524,2472,2763,145,2617,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
17,1780654234604737662,1780654234604740136,1780654234604751458,1780654234604753910,2474,2452,-11,2463,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
18,1780654234604783823,1780654234604786381,1780654234604797515,1780654234604799877,2558,2362,-98,2460,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
19,1780654234604829553,1780654234604831931,1780654234604866333,1780654234604871306,2378,4973,1297,3675,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
20,1780654234604906880,1780654234604909262,1780654234604926027,1780654234604930017,2382,3990,804,3186,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
21,1780654234604962428,1780654234604964891,1780654234604976765,1780654234604979451,2463,2686,111,2574,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
22,1780654234605026181,1780654234605028677,1780654234605090589,1780654234605102004,2496,11415,4459,6955,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
23,1780654234605151832,1780654234605154449,1780654234605174474,1780654234605179487,2617,5013,1198,3815,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
24,1780654234605212739,1780654234605215177,1780654234605227118,1780654234605229870,2438,2752,157,2595,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
25,1780654234605259715,1780654234605262123,1780654234605292365,1780654234605296265,2408,3900,746,3154,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
26,1780654234605339368,1780654234605342023,1780654234605366613,1780654234605370709,2655,4096,720,3375,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
27,1780654234605402554,1780654234605404878,1780654234605431529,1780654234605434995,2324,3466,571,2895,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
28,1780654234605475110,1780654234605477656,1780654234605516284,1780654234605525540,2546,9256,3355,5901,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
29,1780654234605565941,1780654234605568366,1780654234605589641,1780654234605594008,2425,4367,971,3396,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
30,1780654234605625016,1780654234605627556,1780654234605639681,1780654234605642119,2540,2438,-51,2489,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
31,1780654234605671646,1780654234605674019,1780654234605685800,1780654234605688275,2373,2475,51,2424,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
32,1780654234605717530,1780654234605719900,1780654234605732021,1780654234605734386,2370,2365,-3,2367,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
33,1780654234605763267,1780654234605765619,1780654234605777619,1780654234605779895,2352,2276,-38,2314,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
34,1780654234605808856,1780654234605811199,1780654234605823887,1780654234605826375,2343,2488,72,2415,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
35,1780654234605855417,1780654234605857756,1780654234605872635,1780654234605874685,2339,2050,-145,2194,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
36,1780654234605900937,1780654234605903032,1780654234605914210,1780654234605916335,2095,2125,15,2110,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
37,1780654234605942742,1780654234605944837,1780654234605956167,1780654234605958248,2095,2081,-7,2088,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
38,1780654234605989877,1780654234605992221,1780654234606004314,1780654234606006680,2344,2366,11,2355,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
39,1780654234606036010,1780654234606038383,1780654234606050279,1780654234606052590,2373,2311,-31,2342,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
40,1780654234606081572,1780654234606083910,1780654234606095870,1780654234606098208,2338,2338,0,2338,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
41,1780654234606127255,1780654234606129666,1780654234606141599,1780654234606143913,2411,2314,-49,2362,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
42,1780654234606172949,1780654234606175375,1780654234606187483,1780654234606189833,2426,2350,-38,2388,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
43,1780654234606227068,1780654234606229820,1780654234606243727,1780654234606246514,2752,2787,17,2769,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
44,1780654234606286654,1780654234606289217,1780654234606300556,1780654234606302924,2563,2368,-98,2465,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
45,1780654234606340099,1780654234606342532,1780654234606354209,1780654234606356499,2433,2290,-72,2361,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-48,247,-33,-48,1200.519979,39,2184,2706,2071,2355,4305,2184,0,ok
