round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,1061363,466056,1790176991835675931,1790176991835621801,89410,0,0.907267,1,1
1,3,632666,215889,1790176991836384196,1790176991836295772,135534,0,0.770315,1,1
2,5,861034,168719,1790176991837307330,1790176991837233530,135380,0,0.585978,1,1
3,3,468008,158079,1790176991837860108,1790176991837789743,135884,0,0.845246,1,1
4,5,797275,154889,1790176991838744252,1790176991839378222,82115,633970,0.486518,1,1
5,2,304778,162179,1790176991839787895,1790176991840192421,83891,404526,0.607961,1,1
6,1,145209,163779,1790176991840443821,1790176991840597705,80155,153884,0.783717,1,1
7,1,552729,681836,1790177030902003134,1790177030901683419,320015,0,0.650005,1,1
8,1,414022,469720,1790177030902588682,1790177030903114890,226346,526208,0.472697,1,1
9,3,2259534,581905,1790177036913005507,1790177036913108002,237096,102495,0.693389,1,1
10,2,685293,271843,1790177036914088340,1790177036914144469,114957,56129,0.827714,1,1
11,4,780790,145746,1790177036915069395,1790177036915002027,129616,0,0.970961,1,1
12,1,140596,161596,1790177036915295629,1790177036916159412,79903,863783,0.387543,1,1
13,1,140216,159966,1790177036916402721,1790177036916555027,80168,152306,0.789301,1,1
14,1,139646,159565,1790177036916796321,1790177036916955411,77965,159090,0.783374,1,1
15,2,305503,154986,1790177036917361028,1790177036917732141,76435,371113,0.633849,1,1
16,3,448258,152026,1790177036918279324,1790177036918215055,136117,0,0.920269,1,1
17,2,297362,154716,1790177036918671004,1790177036919015274,75289,344270,0.656696,1,1
18,1,137686,159916,1790177036919251509,1790177036919430569,93359,179060,0.767838,1,1
