round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790176991835621801,0.988447,0.917870,0.907267,1
1,1790176991836295772,0.777108,0.991258,0.770315,1
2,1790176991837233530,0.591169,0.991219,0.585978,1
3,1790176991837789743,0.852128,0.991923,0.845246,1
4,1790176991839378222,0.990822,0.491025,0.486518,1
5,1790176991840192421,0.986541,0.616255,0.607961,1
6,1790176991840597705,0.991724,0.790257,0.783717,1
7,1790177030901683419,0.661004,0.983360,0.650005,1
8,1790177030903114890,0.983645,0.480557,0.472697,1
9,1790177036913108002,0.983754,0.704840,0.693389,1
10,1790177036914144469,0.983704,0.841425,0.827714,1
11,1790177036915002027,0.977811,0.992995,0.970961,1
12,1790177036916159412,0.991338,0.390930,0.387543,1
13,1790177036916555027,0.991526,0.796047,0.789301,1
14,1790177036916955411,0.990893,0.790574,0.783374,1
15,1790177036917732141,0.991030,0.639586,0.633849,1
16,1790177036918215055,0.928320,0.991328,0.920269,1
17,1790177036919015274,0.991377,0.662408,0.656696,1
18,1790177036919430569,0.990020,0.775578,0.767838,1
