round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,1275378,495801,1790176991835862357,1790176991835621801,250226,0,0.907267,1,1
1,1,397779,405149,1790176991836287447,1790176991836295772,243510,8325,0.770315,1,1
2,1,400449,407179,1790176991836958002,1790176991837233530,246434,275528,0.585978,1,1
3,1,378018,384618,1790176991837867402,1790176991837789743,242483,0,0.845246,1,1
4,4,1572286,394449,1790176991839613592,1790176991839378222,269170,0,0.486518,1,1
5,2,777787,392749,1790176991840434710,1790176991840192421,242399,0,0.607961,1,1
6,1,380409,387109,1790176991840832919,1790176991840597705,279695,0,0.783717,1,1
7,2,1428860,618564,1790177030901599217,1790177030901683419,310711,84202,0.650005,1,1
8,3,1378080,431393,1790177030903389130,1790177030903114890,286930,0,0.472697,1,1
9,1,743013,769543,1790177036913464416,1790177036913108002,356514,0,0.693389,1,1
10,2,882234,440222,1790177036914410700,1790177036914144469,275061,0,0.827714,1,1
11,2,815653,389191,1790177036915251203,1790177036915002027,266006,0,0.970961,1,1
12,3,1148215,385252,1790177036916424018,1790177036916159412,264686,0,0.387543,1,1
13,1,381571,392531,1790177036916824949,1790177036916555027,270012,0,0.789301,1,1
14,1,382582,392442,1790177036917227901,1790177036916955411,272560,0,0.783374,1,1
15,2,749783,380622,1790177036917995754,1790177036917732141,299383,0,0.633849,1,1
16,1,370971,380031,1790177036918414205,1790177036918215055,265481,0,0.920269,1,1
17,2,802893,426792,1790177036919294759,1790177036919015274,279565,0,0.656696,1,1
18,1,387394,444235,1790177036919700603,1790177036919430569,309575,0,0.767838,1,1
