round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,8,2518037,180159,1790178391717775470,1790178391717675770,147380,0,0.783727,1,1
1,2,1625196,810233,1790178397727979940,1790178397728276088,250418,296148,0.534570,1,1
2,5,1477607,227158,1790178397730061613,1790178397729942076,151286,0,0.505084,1,1
3,2,395797,178429,1790178397730509749,1790178397730775485,101841,265736,0.687197,1,1
4,6,2195537,228035,1790178406744754730,1790178406744683487,108222,0,0.951991,1,1
5,4,2540648,477178,1790178409751327521,1790178409751194488,133123,0,0.543225,1,1
6,6,1504652,197829,1790178409752892803,1790178409752789777,136825,0,0.787331,1,1
7,1,146960,162500,1790178409753094152,1790178409754020881,86326,926729,0.359368,1,1
8,6,878826,156249,1790178409755010623,1790178409754933979,133033,0,0.888288,1,1
9,2,296319,146779,1790178409755391741,1790178409755333124,122246,0,0.976149,1,1
10,4,2754782,426951,1790178412761689009,1790178412761597087,92032,0,0.968865,1,1
11,1,684477,816074,1790178418774047188,1790178418773729572,317836,0,0.547675,1,1
12,3,1293217,296035,1790178418775527541,1790178418775426579,101052,0,0.332241,1,1
13,11,1963573,134658,1790178418777550773,1790178418777840887,76579,290114,0.693049,1,1
14,3,402132,133748,1790178418778338568,1790178418778277121,127446,0,0.974892,1,1
15,2,267506,138857,1790178418778689163,1790178418779438486,78101,749323,0.436765,1,1
16,1,128357,143347,1790178418779663114,1790178418779839161,73539,176047,0.774493,1,1
17,2,268025,138008,1790178418780197824,1790178418780988216,73782,790392,0.419241,1,1
18,1,134937,150127,1790178418781215115,1790178418781387410,77720,172295,0.774726,1,1
19,2,274496,142757,1790178418781757146,1790178418782193130,75106,435984,0.597379,1,1
20,2,272025,139927,1790178418782557751,1790178418783337834,75041,780083,0.423646,1,1
21,8,1139580,142729,1790178418784571484,1790178418784506829,126834,0,0.452766,1,1
22,1,128588,143218,1790178418784779300,1790178418784896444,72002,117144,0.822335,1,1
23,5,708167,139717,1790178418785698003,1790178418786031669,73176,333666,0.663766,1,1
24,7,984311,137768,1790178418787107536,1790178418787044975,126920,0,0.770430,1,1
25,2,275085,143567,1790178418787465149,1790178418787777516,73547,312367,0.676208,1,1
26,4,568679,139718,1790178418788436652,1790178418788373848,126543,0,0.798351,1,1
27,1,127288,141558,1790178418788645008,1790178418788764783,75021,119775,0.821603,1,1
28,4,570509,147277,1790178418789427113,1790178418789913407,74826,486294,0.565016,1,1
29,1,128018,147188,1790178418790134080,1790178418790681197,76652,547117,0.535062,1,1
30,7,977912,139337,1790178418791753541,1790178418791690014,126305,0,0.529309,1,1
31,1,130328,145677,1790178418791963527,1790178418792070879,78354,107352,0.828302,1,1
32,2,1318470,601781,1790178421797085835,1790178421796853663,232262,0,0.962540,1,1
33,3,1099570,244140,1790178421798249175,1790178421798144116,141899,0,0.483497,1,1
34,6,2674613,268149,1790178433820593273,1790178433820489168,134865,0,0.550305,1,1
35,4,835447,190459,1790178433821472760,1790178433821384416,135184,0,0.619474,1,1
36,6,861058,143569,1790178433822404838,1790178433822337264,130004,0,0.570819,1,1
37,1,774647,870385,1790178442836791282,1790178442837191873,315737,400591,0.441420,1,1
