round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790178391717675770,0.790511,0.991418,0.783727,1
1,1790178397728276088,0.983960,0.543285,0.534570,1
2,1790178397729942076,0.510155,0.990060,0.505084,1
3,1790178397730775485,0.990010,0.694131,0.687197,1
4,1790178406744683487,0.990674,0.960953,0.951991,1
5,1790178409751194488,0.553462,0.981504,0.543225,1
6,1790178409752789777,0.794147,0.991417,0.787331,1
7,1790178409754020881,0.992240,0.362179,0.359368,1
8,1790178409754933979,0.894886,0.992627,0.888288,1
9,1790178409755333124,0.993968,0.982073,0.976149,1
10,1790178412761597087,0.993114,0.975583,0.968865,1
11,1790178418773729572,0.556230,0.984620,0.547675,1
12,1790178418775426579,0.337407,0.984688,0.332241,1
13,1790178418777840887,0.992816,0.698064,0.693049,1
14,1790178418778277121,0.981367,0.993402,0.974892,1
15,1790178418779438486,0.992379,0.440119,0.436765,1
16,1790178418779839161,0.992687,0.780198,0.774493,1
17,1790178418780988216,0.991149,0.422985,0.419241,1
18,1790178418781387410,0.992349,0.780699,0.774726,1
19,1790178418782193130,0.991883,0.602267,0.597379,1
20,1790178418783337834,0.992221,0.426967,0.423646,1
21,1790178418784506829,0.456051,0.992796,0.452766,1
22,1790178418784896444,0.992935,0.828186,0.822335,1
23,1790178418786031669,0.993253,0.668275,0.663766,1
24,1790178418787044975,0.775478,0.993491,0.770430,1
25,1790178418787777516,0.993124,0.680890,0.676208,1
26,1790178418788373848,0.804015,0.992955,0.798351,1
27,1790178418788764783,0.992816,0.827548,0.821603,1
28,1790178418789913407,0.993055,0.568967,0.565016,1
29,1790178418790681197,0.993015,0.538826,0.535062,1
30,1790178418791690014,0.532894,0.993273,0.529309,1
31,1790178418792070879,0.993044,0.834103,0.828302,1
32,1790178421796853663,0.991496,0.970795,0.962540,1
33,1790178421798144116,0.490946,0.984826,0.483497,1
34,1790178433820489168,0.558924,0.984580,0.550305,1
35,1790178433821384416,0.624837,0.991417,0.619474,1
36,1790178433822337264,0.575623,0.991655,0.570819,1
37,1790178442837191873,0.948770,0.465255,0.441420,1
