sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
35,1780657635844234388,1780657635844235441,1780657635844240081,1780657635844241325,1053,1244,95,1148,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
36,1780657635844265331,1780657635844266397,1780657635844271101,1780657635844272264,1066,1163,48,1114,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
37,1780657635844295687,1780657635844296735,1780657635844301232,1780657635844302300,1048,1068,10,1058,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
38,1780657635844325532,1780657635844326634,1780657635844330983,1780657635844332066,1102,1083,-9,1092,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
39,1780657635844355424,1780657635844356464,1780657635844360853,1780657635844362033,1040,1180,70,1110,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
40,1780657635844385508,1780657635844386562,1780657635844391058,1780657635844392139,1054,1081,13,1067,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
41,1780657635844415365,1780657635844416410,1780657635844420768,1780657635844421884,1045,1116,35,1080,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
42,1780657635844445167,1780657635844446220,1780657635844450795,1780657635844451879,1053,1084,15,1068,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
43,1780657635844478054,1780657635844479003,1780657635844482794,1780657635844483766,949,972,11,960,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
44,1780657635844504593,1780657635844505579,1780657635844509856,1780657635844510967,986,1111,62,1048,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
45,1780657635844531936,1780657635844532987,1780657635844537131,1780657635844538094,1051,963,-44,1007,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
46,1780657635844562168,1780657635844563215,1780657635844567876,1780657635844568967,1047,1091,22,1069,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
47,1780657635844592428,1780657635844593512,1780657635844597904,1780657635844598964,1084,1060,-12,1072,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
48,1780657635844622417,1780657635844623474,1780657635844627935,1780657635844629002,1057,1067,5,1062,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
49,1780657635844652451,1780657635844653502,1780657635844657931,1780657635844659013,1051,1082,15,1066,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
50,1780657635844682346,1780657635844683501,1780657635844687783,1780657635844688864,1155,1081,-37,1118,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
51,1780657635844712154,1780657635844713204,1780657635844717797,1780657635844718873,1050,1076,13,1063,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
52,1780657635844742277,1780657635844743321,1780657635844747718,1780657635844748805,1044,1087,21,1065,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
53,1780657635844772395,1780657635844773440,1780657635844777876,1780657635844778925,1045,1049,2,1047,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
54,1780657635844802410,1780657635844803459,1780657635844807916,1780657635844808992,1049,1076,13,1062,1,1,1,1,best-path-median,udp,1,528,0,264,0,264,0,11,97,15,11,621.922031,18,988,1196,821,1072,1628,988,0,ok
