count_idx,delay_ns,delay_center_ns,delay_centered_ns,delay_physical_ns,clock_offset_ns,clock_sync_path_delay_ns
51,9976,0,9976,9976,6,943
52,10106,0,10106,10106,6,943
53,10156,0,10156,10156,6,943
54,9952,0,9952,9952,6,943
55,10103,0,10103,10103,6,943
56,9884,0,9884,9884,6,943
57,9850,0,9850,9850,6,943
58,9914,0,9914,9914,6,943
59,10162,0,10162,10162,6,943
60,9970,0,9970,9970,6,943
61,9918,0,9918,9918,6,943
62,10075,0,10075,10075,6,943
63,10198,0,10198,10198,6,943
64,9976,0,9976,9976,6,943
65,9968,0,9968,9968,6,943
66,10103,0,10103,10103,6,943
67,10010,0,10010,10010,6,943
68,9897,0,9897,9897,6,943
69,9948,0,9948,9948,6,943
70,10031,0,10031,10031,6,943
71,10124,0,10124,10124,6,943
72,9761,0,9761,9761,6,943
73,9929,0,9929,9929,6,943
74,10101,0,10101,10101,6,943
75,10065,0,10065,10065,6,943
76,9994,0,9994,9994,6,943
77,10040,0,10040,10040,6,943
78,10119,0,10119,10119,6,943
79,10117,0,10117,10117,6,943
80,9702,0,9702,9702,6,943
81,9925,0,9925,9925,6,943
82,10076,0,10076,10076,6,943
83,10329,0,10329,10329,6,943
84,9886,0,9886,9886,6,943
85,9859,0,9859,9859,6,943
86,9999,0,9999,9999,6,943
87,10025,0,10025,10025,6,943
88,10075,0,10075,10075,6,943
89,9994,0,9994,9994,6,943
90,10019,0,10019,10019,6,943
91,9926,0,9926,9926,6,943
92,9935,0,9935,9935,6,943
93,10000,0,10000,10000,6,943
94,10069,0,10069,10069,6,943
95,10202,0,10202,10202,6,943
96,9920,0,9920,9920,6,943
97,16490,0,16490,16490,6,943
98,9997,0,9997,9997,6,943
99,10247,0,10247,10247,6,943
100,10259,0,10259,10259,6,943
101,10053,0,10053,10053,6,943
102,10244,0,10244,10244,6,943
103,10284,0,10284,10284,6,943
104,10052,0,10052,10052,6,943
105,10073,0,10073,10073,6,943
106,10308,0,10308,10308,6,943
107,10004,0,10004,10004,6,943
108,10096,0,10096,10096,6,943
109,10078,0,10078,10078,6,943
110,10269,0,10269,10269,6,943
111,10359,0,10359,10359,6,943
112,10112,0,10112,10112,6,943
113,9974,0,9974,9974,6,943
114,10305,0,10305,10305,6,943
115,10342,0,10342,10342,6,943
116,10062,0,10062,10062,6,943
117,10047,0,10047,10047,6,943
118,10149,0,10149,10149,6,943
119,10412,0,10412,10412,6,943
120,10208,0,10208,10208,6,943
121,9975,0,9975,9975,6,943
122,10398,0,10398,10398,6,943
123,10291,0,10291,10291,6,943
124,10059,0,10059,10059,6,943
125,10013,0,10013,10013,6,943
126,10117,0,10117,10117,6,943
127,10038,0,10038,10038,6,943
128,10294,0,10294,10294,6,943
129,10088,0,10088,10088,6,943
130,10266,0,10266,10266,6,943
131,10208,0,10208,10208,6,943
132,10081,0,10081,10081,6,943
133,9901,0,9901,9901,6,943
134,10256,0,10256,10256,6,943
135,10290,0,10290,10290,6,943
136,10219,0,10219,10219,6,943
137,10078,0,10078,10078,6,943
138,10166,0,10166,10166,6,943
139,9954,0,9954,9954,6,943
140,10087,0,10087,10087,6,943
141,10103,0,10103,10103,6,943
142,10270,0,10270,10270,6,943
143,10321,0,10321,10321,6,943
144,10050,0,10050,10050,6,943
145,9997,0,9997,9997,6,943
146,10446,0,10446,10446,6,943
147,10267,0,10267,10267,6,943
148,10136,0,10136,10136,6,943
149,10119,0,10119,10119,6,943
