sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780657649971774259,1780657649971775542,1780657649971800314,1780657649971802961,1283,2647,682,1965,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,6,28,6,6,210.129795,13,943,992,927,956,1048,943,0,ok
2,1780657649971826701,1780657649971827670,1780657649971837319,1780657649971838447,969,1128,79,1048,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,6,28,6,6,210.129795,13,943,992,927,956,1048,943,0,ok
3,1780657649971860225,1780657649971861243,1780657649971870284,1780657649971871485,1018,1201,91,1109,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,6,28,6,6,210.129795,13,943,992,927,956,1048,943,0,ok
4,1780657649971962074,1780657649971964023,1780657649971987397,1780657649971991287,1949,3890,970,2919,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,6,28,6,6,210.129795,13,943,992,927,956,1048,943,0,ok
5,1780657649972057622,1780657649972058911,1780657649972069173,1780657649972071465,1289,2292,501,1790,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,6,28,6,6,210.129795,13,943,992,927,956,1048,943,0,ok
6,1780657649972113981,1780657649972115105,1780657649972126208,1780657649972128163,1124,1955,415,1539,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,6,28,6,6,210.129795,13,943,992,927,956,1048,943,0,ok
7,1780657649972154297,1780657649972155035,1780657649972166987,1780657649972169787,738,2800,1031,1769,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,6,28,6,6,210.129795,13,943,992,927,956,1048,943,0,ok
8,1780657649972209741,1780657649972210931,1780657649972225987,1780657649972228862,1190,2875,842,2032,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,6,28,6,6,210.129795,13,943,992,927,956,1048,943,0,ok
9,1780657649972277849,1780657649972279082,1780657649972285240,1780657649972287434,1233,2194,480,1713,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,6,28,6,6,210.129795,13,943,992,927,956,1048,943,0,ok
10,1780657649972319528,1780657649972320673,1780657649972351240,1780657649972357785,1145,6545,2700,3845,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,6,28,6,6,210.129795,13,943,992,927,956,1048,943,0,ok
