sample_idx,t1_ns,t2_ns,t3_ns,t4_ns,master_to_slave_ns,slave_to_master_ns,offset_ns,path_delay_ns,t2_kernel_timestamp,t4_kernel_timestamp,used_for_offset,used_for_best_path,clock_sync_method,clock_sync_protocol,clock_sync_kernel_timestamp,clock_sync_kernel_timestamp_received,clock_sync_kernel_timestamp_fallback,clock_sync_t2_kernel_timestamp_received,clock_sync_t2_kernel_timestamp_fallback,clock_sync_t4_kernel_timestamp_received,clock_sync_t4_kernel_timestamp_fallback,clock_offset_final_ns,clock_offset_mean_ns,clock_offset_median_ns,clock_offset_best_path_median_ns,clock_offset_std_ns,clock_offset_mad_ns,clock_sync_path_delay_final_ns,clock_sync_path_delay_mean_ns,clock_sync_path_delay_min_ns,clock_sync_path_delay_median_ns,clock_sync_path_delay_p95_ns,clock_sync_path_delay_best_median_ns,clock_sync_negative_or_suspicious,sync_quality
1,1780657649954619576,1780657649954645126,1780657649954743436,1780657649954751566,25550,8130,-8710,16840,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
2,1780657649955088765,1780657649955097423,1780657649955221824,1780657649955234514,8658,12690,2016,10674,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
3,1780657649955384301,1780657649955390465,1780657649955449234,1780657649955457951,6164,8717,1276,7440,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
4,1780657649955586272,1780657649955591646,1780657649955637182,1780657649955642904,5374,5722,174,5548,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
5,1780657649955948571,1780657649955957563,1780657649956069127,1780657649956080784,8992,11657,1332,10324,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
6,1780657649956229506,1780657649956234584,1780657649956284853,1780657649956292909,5078,8056,1489,6567,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
7,1780657649956593648,1780657649956601780,1780657649956708861,1780657649956719968,8132,11107,1487,9619,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
8,1780657649956868443,1780657649956873487,1780657649956924064,1780657649956932175,5044,8111,1533,6577,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
9,1780657649957223233,1780657649957230401,1780657649957320917,1780657649957330619,7168,9702,1267,8435,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
10,1780657649957598537,1780657649957612030,1780657649957701249,1780657649957711569,13493,10320,-1586,11906,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
11,1780657649957842353,1780657649957847278,1780657649957895385,1780657649957902970,4925,7585,1330,6255,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
12,1780657649958241586,1780657649958248961,1780657649958258436,1780657649958262911,7375,4475,-1450,5925,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
13,1780657649958317102,1780657649958321206,1780657649958365266,1780657649958369758,4104,4492,194,4298,1,1,0,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
14,1780657649958472781,1780657649958476963,1780657649958536025,1780657649958564421,4182,28396,12107,16289,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
15,1780657649958699446,1780657649958703896,1780657649958746809,1780657649958753345,4450,6536,1043,5493,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
16,1780657649958977307,1780657649958983760,1780657649959065278,1780657649959076614,6453,11336,2441,8894,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
17,1780657649959200625,1780657649959204724,1780657649959242535,1780657649959248967,4099,6432,1166,5265,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
18,1780657649959336859,1780657649959340485,1780657649959371572,1780657649959375548,3626,3976,175,3801,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
19,1780657649959580213,1780657649959586020,1780657649959661761,1780657649959669747,5807,7986,1089,6896,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
20,1780657649959786783,1780657649959790462,1780657649959809340,1780657649959813435,3679,4095,208,3887,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
21,1780657649959901039,1780657649959904630,1780657649959921719,1780657649959926865,3591,5146,777,4368,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
22,1780657649960014032,1780657649960017640,1780657649960034386,1780657649960038530,3608,4144,268,3876,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
23,1780657649960122904,1780657649960126233,1780657649960141594,1780657649960145486,3329,3892,281,3610,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
24,1780657649960225852,1780657649960229192,1780657649960243882,1780657649960247480,3340,3598,129,3469,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
25,1780657649960324838,1780657649960328278,1780657649960342952,1780657649960346479,3440,3527,43,3483,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
26,1780657649960423686,1780657649960427033,1780657649960441933,1780657649960445497,3347,3564,108,3455,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
27,1780657649960522115,1780657649960525552,1780657649960539980,1780657649960543496,3437,3516,39,3476,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
28,1780657649960620997,1780657649960624386,1780657649960638729,1780657649960642430,3389,3701,156,3545,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
29,1780657649960719835,1780657649960723425,1780657649960738246,1780657649960741831,3590,3585,-2,3587,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
30,1780657649960830975,1780657649960834333,1780657649960849407,1780657649960852971,3358,3564,103,3461,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
31,1780657649960979648,1780657649960983050,1780657649960997784,1780657649961001287,3402,3503,50,3452,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
32,1780657649961206081,1780657649961211140,1780657649961223297,1780657649961229687,5059,6390,665,5724,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
33,1780657649961325991,1780657649961329374,1780657649961340882,1780657649961344244,3383,3362,-10,3372,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
34,1780657649961433774,1780657649961436800,1780657649961462679,1780657649961465995,3026,3316,145,3171,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
35,1780657649961533119,1780657649961536109,1780657649961571697,1780657649961584108,2990,12411,4710,7700,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
36,1780657649961660736,1780657649961663760,1780657649961677258,1780657649961680904,3024,3646,311,3335,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
37,1780657649961747722,1780657649961750720,1780657649961763104,1780657649961766279,2998,3175,88,3086,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
38,1780657649961832758,1780657649961835761,1780657649961848232,1780657649961851261,3003,3029,13,3016,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
39,1780657649961917931,1780657649961920937,1780657649961933476,1780657649961936672,3006,3196,95,3101,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
40,1780657649962003178,1780657649962006212,1780657649962018443,1780657649962021424,3034,2981,-26,3007,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
41,1780657649962095545,1780657649962098820,1780657649962113005,1780657649962117234,3275,4229,477,3752,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
42,1780657649962177459,1780657649962179883,1780657649962186757,1780657649962189572,2424,2815,195,2619,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
43,1780657649962302511,1780657649962305438,1780657649962361677,1780657649962381903,2927,20226,8649,11576,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
44,1780657649962487037,1780657649962489810,1780657649962537323,1780657649962546951,2773,9628,3427,6200,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
45,1780657649962616169,1780657649962618854,1780657649962657612,1780657649962666554,2685,8942,3128,5813,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
46,1780657649962730334,1780657649962732917,1780657649962764524,1780657649962769424,2583,4900,1158,3741,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
47,1780657649962849365,1780657649962852179,1780657649962884515,1780657649962893969,2814,9454,3320,6134,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
48,1780657649962963681,1780657649962966381,1780657649962978877,1780657649962982215,2700,3338,319,3019,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
49,1780657649963045762,1780657649963048502,1780657649963063881,1780657649963066726,2740,2845,52,2792,1,1,1,0,best-path-median,udp,1,528,0,264,0,264,0,-1,206,12,-1,1058.562230,23,971,1873,871,1336,3876,971,0,ok
