round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,2,1511843,737266,1790179520187707772,1790179520188290779,337371,583007,0.381445,1,1
1,8,4438925,409978,1790179523197648847,1790179523197364366,300111,0,0.854143,1,1
2,4,1575814,389608,1790179523199265982,1790179523199143393,291982,0,0.000000,1,0
3,1,707632,739753,1790179535224326982,1790179535223985428,341684,0,0.000000,1,0
4,2,860944,421527,1790179535225259338,1790179535224996905,272093,0,0.000000,1,0
5,5,3344931,456344,1790179544243063031,1790179544243372585,280042,309554,0.541451,1,1
6,5,2070009,416434,1790179544245743226,1790179544245471307,301799,0,0.000000,1,0
7,1,391894,402874,1790179544246178640,1790179544246296466,288907,117826,0.000000,1,0
8,3,1211111,396374,1790179544247810535,1790179544247536350,314535,0,0.000000,1,0
9,3,1167621,391354,1790179544249031736,1790179544248760263,310723,0,0.000000,1,0
10,1,384404,395594,1790179544249468330,1790179544249248617,276534,0,0.000000,1,0
11,5,3323671,468063,1790179556269428024,1790179556269146946,295398,0,0.000000,1,0
