round,gen_attempts,t_gen_total_ns,gen_rtt_ns,ts_gen_success_ns,ts_swap_ns,swap_to_recv_ns,t_exp_ns,werner,pgen_success_bit,pswap_success_bit
0,1,383963,418724,1789997551678307107,1789997551678161188,146001,0,0.888978,1,1
1,1,398189,423469,1789997551678757023,1789997551678623094,133964,0,0.979546,1,1
2,1,429647,478035,1789997551679225260,1789997551678966892,258419,0,0.984935,1,1
3,1,442197,476094,1789997551679730324,1789997551679623693,106687,0,0.623674,1,1
4,1,204145,238156,1789997551679982109,1789997551679893594,88543,0,0.987253,1,1
5,1,182372,207140,1789997551680212485,1789997551680144568,67937,0,0.987046,1,1
6,1,157431,182369,1789997551680407243,1789997551680355686,51579,0,0.970985,1,1
7,1,159853,183264,1789997551680602259,1789997551680539452,62843,0,0.987419,1,1
8,1,167740,193270,1789997551680804948,1789997551680742723,62244,0,0.985172,1,1
9,1,106789,131968,1789997551680948357,1789997551680951003,57178,2646,0.962006,1,1
10,1,155983,181227,1789997551681188353,1789997551681136342,52030,0,0.984529,1,1
11,1,163799,183662,1789997551681390681,1789997551681323567,67137,0,0.986436,1,1
12,1,172043,191830,1789997551681593329,1789997551681531250,62101,0,0.986860,1,1
13,1,157846,180591,1789997551681781302,1789997551681716308,65017,0,0.987130,1,1
14,1,167753,187158,1789997551681982347,1789997551681919967,62400,0,0.986703,1,1
15,1,159253,182017,1789997551682170878,1789997551682106336,64562,0,0.987268,1,1
16,1,182505,208400,1789997551682386854,1789997551682302877,83997,0,0.986124,1,1
17,1,159266,181478,1789997551682583882,1789997551682519243,64659,0,0.986232,1,1
18,1,165134,184426,1789997551682782548,1789997551682717319,65248,0,0.986308,1,1
19,1,167271,189176,1789997551682979010,1789997551682916644,62385,0,0.986710,1,1
20,1,182388,208221,1789997551683193383,1789997551683109208,84197,0,0.985968,1,1
21,1,223265,255446,1789997551683457938,1789997551683407186,50774,0,0.938379,1,1
22,1,158119,173883,1789997551683663094,1789997551683584388,78727,0,0.982363,1,1
23,1,180271,204037,1789997551683867671,1789997551683785664,82037,0,0.987165,1,1
24,1,181568,206230,1789997551684084234,1789997551684000355,83902,0,0.985928,1,1
25,1,155314,190218,1789997551684275654,1789997551684204883,70791,0,0.987076,1,1
26,1,154980,182351,1789997551684476681,1789997551684411673,65044,0,0.978452,1,1
27,1,226693,261233,1789997551684742362,1789997551684653174,89220,0,0.978584,1,1
28,1,277126,309737,1789997551685065864,1789997551684983505,82384,0,0.901127,1,1
29,1,679219,881846,1789997551685790470,1789997551685419449,371262,0,0.856196,1,1
30,1,323480,439007,1789997551686331684,1789997551686253022,78730,0,0.758788,1,1
31,1,322950,353209,1789997551686792650,1789997551686706942,85744,0,0.887914,1,1
32,1,171060,199289,1789997551687007475,1789997551686944017,63485,0,0.986562,1,1
33,1,199915,221878,1789997551687249409,1789997551687160785,88646,0,0.986078,1,1
34,1,273374,331516,1789997551687557905,1789997551687414726,143223,0,0.975271,1,1
35,1,264457,300579,1789997551687901537,1789997551687812788,106187,0,0.969515,1,1
36,1,307840,378213,1789997551688263981,1789997551688165189,98835,0,0.966695,1,1
37,1,140887,164900,1789997551688495048,1789997551688435480,59597,0,0.981292,1,1
38,1,156227,174566,1789997551688687499,1789997551688630985,56537,0,0.981003,1,1
39,1,160486,180476,1789997551688876953,1789997551688819117,57854,0,0.981903,1,1
40,1,144741,164194,1789997551689051945,1789997551688999296,52669,0,0.982222,1,1
41,1,153518,181729,1789997551689243903,1789997551689187238,56685,0,0.981260,1,1
42,1,183468,213342,1789997551689465907,1789997551689529654,72409,63747,0.843103,1,1
43,1,118873,138487,1789997551689753386,1789997551689751525,69636,0,0.957639,1,1
44,1,162394,186553,1789997551690018906,1789997551689965080,53853,0,0.982808,1,1
45,1,160210,179843,1789997551690214327,1789997551690152016,62330,0,0.982584,1,1
46,1,144613,165448,1789997551690389036,1789997551690337162,51896,0,0.981632,1,1
47,1,153142,173286,1789997551690577116,1789997551690519655,57480,0,0.981929,1,1
48,1,150663,169527,1789997551690757917,1789997551690700232,57707,0,0.982108,1,1
49,1,110997,146790,1789997551690897833,1789997551690892474,178467,0,0.975723,1,1
50,1,126490,144381,1789997551691224417,1789997551691178461,54900,0,0.853945,1,1
51,1,164564,184161,1789997551691416310,1789997551691340115,76214,0,0.980668,1,1
52,1,177161,203530,1789997551691627104,1789997551691547387,79736,0,0.986659,1,1
53,1,178278,204824,1789997551691843037,1789997551691770967,72108,0,0.982426,1,1
54,1,457166,501945,1789997551692337343,1789997551692164546,172841,0,0.827913,1,1
55,1,214283,255781,1789997551692617435,1789997551692520078,97389,0,0.984282,1,1
56,1,323690,352400,1789997551692999671,1789997551692921513,93783,0,0.829605,1,1
