round,ts_swap_ns,werner_a,werner_b,werner_result,pswap_success_bit
0,1790178461885525346,0.972720,0.992946,0.965858,1
1,1790178461886372815,0.982495,0.994217,0.976813,1
2,1790178461887130345,0.991953,0.580745,0.576072,1
3,1790178461888249720,0.992797,0.505933,0.000000,0
4,1790178461889021190,0.992091,0.540029,0.535758,1
5,1790178461889469104,0.930979,0.991328,0.922905,1
6,1790178467900747750,0.365676,0.991516,0.362574,1
7,1790178473913021400,0.595714,0.990793,0.590229,1
8,1790178473914241973,0.992439,0.375459,0.372620,1
9,1790178473915008593,0.992508,0.563464,0.559243,1
10,1790178473916167998,0.992528,0.382167,0.379312,1
11,1790178473916557603,0.992250,0.790091,0.783968,1
12,1790178482928216552,0.985409,0.554376,0.546287,1
13,1790178482929475356,0.990347,0.362407,0.358909,1
14,1790178497953541121,0.573314,0.990733,0.568001,1
